time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	28882378	26482482	33474729	277236	228613	302829	7966688	6943353	8830659	14210	10530	14686	4114	4114	4114	6005933	5090466	6823472	19184	14720	19250	13230721	11404913	14700648	429605	348254	455482	39509	27966	35672	27999	18722	24102
2020-02-24	26497432	23977334	31353726	308942	256077	339554	8133635	7203150	8881391	16531	12558	17430	4114	4114	4114	6444344	5495418	7283647	21945	17171	22549	14971814	12884515	16673263	486070	396231	519455	45411	32838	42131	32468	22341	28905
2020-02-25	24170244	21575761	29222730	341709	284762	377017	8174073	7376111	8769300	19044	14746	20378	4114	4114	4114	6832946	5875367	7666479	24959	19823	26123	16829683	14474702	18765252	546296	447780	587271	51964	38276	49339	37475	26428	34331
2020-02-26	21938928	19317806	27112071	374954	314301	414412	8083468	7452065	8499562	21720	17085	23501	4114	4114	4114	7154834	6217246	7952183	28212	22676	29948	18788232	16166822	20952425	609755	502615	658135	59184	44303	57304	43037	31009	40396
2020-02-27	19835999	17234175	25051489	408003	344246	450844	7865529	7425618	8075283	24542	19562	26762	4114	4114	4114	7395048	6508184	8125346	31681	25720	33998	20826881	17948586	23205627	675772	560330	731091	67073	50931	66015	49170	36101	47109
2020-02-28	17886476	15344799	23068415	440124	374078	485386	7531945	7296868	7602060	27474	22159	30111	4114	4114	4114	7541968	6736448	8176641	35334	28940	38222	22921304	19804253	25492191	743551	620410	805070	75621	58163	75445	55880	41714	54468
2020-02-29	16106902	13658771	21186466	470562	403230	517136	7101084	6918498	7160233	30473	24848	33490	4114	4114	4114	7588475	6892390	8103850	39127	32309	42560	25044511	21715066	27777784	812210	682238	878953	84802	65991	85545	63164	47852	62455
2020-03-01	14505331	12175467	19424334	498586	431107	545278	6595895	6395674	6760387	33490	27596	36834	4114	4114	4114	7532656	6969281	7912047	43005	35792	46937	27168209	23659954	30028419	880827	745127	951631	94574	74396	96253	71005	54514	71040
2020-03-02	13082140	10886474	17795182	523528	457123	569135	6041422	5739901	6378278	36472	30364	40077	4114	4114	4114	7377959	6963910	7612892	46907	39348	51272	29264276	25616419	32212404	948484	808342	1022074	104882	83347	107487	79376	61689	80177
2020-03-03	11831418	9777852	16306561	544827	480726	588207	5462359	5084533	5991649	39362	33110	43154	4114	4114	4114	7132762	6876858	7223209	50763	42926	55479	31306206	27561567	34301990	1014321	871136	1089381	115660	92801	119158	88238	69354	89810
2020-03-04	10742613	8832347	14960793	562058	501429	602195	4881028	4452153	5551828	42107	35787	46003	4114	4114	4114	6809464	6652327	6854806	54507	46473	59477	33270360	29473148	36274561	1077571	932787	1152820	126828	102704	131166	97543	77481	99873
2020-03-05	9802188	8031284	13755707	574946	518838	611000	4315995	3859422	5088534	44654	38352	48569	4114	4114	4114	6423233	6320238	6502361	58065	49930	63183	35136923	31330540	38113287	1137593	992624	1211852	138303	112994	143406	107235	86031	110293
2020-03-06	8995076	7356002	12685565	583375	532663	614714	3781392	3317125	4617434	46956	40761	50810	4114	4114	4114	5990635	5806311	6177270	61369	53245	66520	36890489	33115563	39807245	1193890	1050059	1266127	149997	123602	155777	117250	94959	120988
2020-03-07	8305842	6788832	11742048	587381	542734	613593	3286860	2830843	4152126	48977	42974	52691	4114	4114	4114	5528320	5276386	5864800	64356	56359	69424	38520273	34813086	41351094	1246118	1104602	1315480	161818	134453	168178	127520	104211	131879
2020-03-08	7719523	6313669	10915197	587133	548997	608018	2837956	2401969	3703608	50686	44955	54190	4114	4114	4114	5051919	4748517	5513872	66968	59218	71847	40019983	36411377	42744416	1294080	1155877	1359908	173681	145473	180514	137973	113732	142887
2020-03-09	7222163	5916235	10194216	582912	551512	598464	2436837	2028822	3280098	52062	46676	55295	4114	4114	4114	4575230	4236085	5136402	69164	61774	73757	41387427	37902203	43990853	1337713	1203622	1399539	185502	156584	192703	148540	123463	153934
2020-03-10	6801116	5584125	9568116	575081	550436	585460	2083056	1707693	2887134	53094	48115	56007	4114	4114	4114	4109734	3749267	4743779	70915	63987	75138	42623939	39280717	45097172	1377067	1247686	1434600	197205	167714	204667	159153	133341	164948
2020-03-11	6445159	5306719	9026185	564060	546005	569239	1774332	1433712	2527874	53779	49259	56335	4114	4114	4114	3664392	3295149	4346376	72204	65824	75990	43733703	40545168	46072354	1412287	1288017	1465394	208721	178791	216344	169747	143305	175863
2020-03-12	6144491	5075019	8558315	550300	538521	551731	1507235	1201521	2203505	54122	50099	56298	4114	4114	4114	3245695	2878066	3953162	73027	67266	76327	44723066	41696490	46926768	1443587	1324654	1492264	219991	189751	227680	180262	153297	186620
2020-03-13	5890648	4881459	8155186	534259	527379	534505	1277725	1005740	1913687	54137	50636	55921	4114	4114	4114	2857879	2500045	3571506	73394	68302	76177	45599881	42737828	47671476	1471228	1357704	1515579	230964	200536	238634	190643	163261	197165
2020-03-14	5676384	4719705	7808363	516386	509803	517576	1081561	841270	1656983	53842	50875	55232	4114	4114	4114	2503238	2161290	3207124	73321	68933	75575	46372921	43674042	48317678	1495503	1387332	1535707	241598	211095	249173	200841	173144	207455
2020-03-15	5495533	4584473	7510314	497102	490337	501121	914577	703462	1431234	53261	50829	54265	4114	4114	4114	2182489	1860653	2864145	72840	69167	74564	47051398	44511234	48876301	1516716	1413743	1553009	251861	221385	259274	210813	182899	217450
2020-03-16	5342868	4471362	7254390	476799	467994	485081	772862	588189	1233864	52421	50514	53055	4114	4114	4114	1895133	1596050	2545263	71982	69022	73188	47644567	45256321	49357708	1535174	1437166	1567826	261727	231369	268923	220522	192484	227121
2020-03-17	5213974	4376709	7034764	455826	445337	468954	652853	491866	1062114	51351	49949	51614	4114	4114	4114	1639788	1364806	2251942	70786	68521	71497	48161442	45916663	49771517	1551174	1457846	1580475	271181	241018	278111	229939	201862	236444
2020-03-18	5105125	4297466	6846363	434490	422652	451453	551379	411419	913218	50081	49158	50096	4114	4114	4114	1414476	1163934	1984632	69292	67693	69515	48610583	46499762	50126497	1564996	1476031	1591242	280210	250310	286838	239039	210999	245402
2020-03-19	5013181	4231096	6684789	413055	400174	433198	465661	344240	784514	48642	47997	48589	4114	4114	4114	1216862	990342	1742994	67541	66572	67539	48999967	47013028	50430537	1576903	1491965	1600386	288811	259229	295106	247803	219869	253981
2020-03-20	4935498	4175487	6546246	391747	378096	414456	393295	288133	673517	47062	46466	47106	4114	4114	4114	1044437	840981	1526095	65575	64783	65571	49336915	47463599	50690648	1587135	1505883	1608135	296982	267765	302924	256218	228450	262174
2020-03-21	4869848	4128878	6427461	370747	356571	395462	332219	241260	577959	45370	44773	45653	4114	4114	4114	894659	712948	1332593	63432	62795	63640	49628055	47858226	50913007	1595908	1518007	1614691	304730	275911	310301	264273	236725	269979
2020-03-22	4814355	4089801	6325621	350207	335717	376421	280676	202085	495798	43592	42838	44230	4114	4114	4114	765046	603544	1160882	61152	60280	61750	49879331	48203191	51103011	1603417	1528542	1620230	312060	283668	317252	271965	244681	277395
2020-03-23	4767437	4057029	6238310	330242	315621	357506	237175	169329	425225	41753	40864	42781	4114	4114	4114	653249	510308	1009209	58769	57696	59870	50096024	48504265	51265349	1609833	1537678	1624904	318983	291036	323791	279292	252309	284427
2020-03-24	4727763	4029539	6163452	310944	296344	338863	200456	141927	364647	39873	38873	41219	4114	4114	4114	557085	431031	875774	56315	55071	57913	50282796	48766699	51404073	1615308	1545586	1628843	325511	298022	329935	286254	259603	291082
2020-03-25	4694208	4006474	6099271	292378	277927	320612	169454	118994	312674	37974	36882	39592	4114	4114	4114	474566	363752	758790	53819	52435	55819	50443735	48995222	51522666	1619974	1552421	1632160	331658	304634	335701	292858	266562	297368
2020-03-26	4665824	3987120	6044240	274589	260392	302848	143273	99792	268099	36071	34908	37918	4114	4114	4114	403898	306749	656537	51305	49809	53646	50582409	49194068	51624118	1623948	1558319	1634951	337440	310882	341107	299109	273186	303295
2020-03-27	4641812	3970876	5997055	257605	243746	285646	121157	83707	229876	34180	32962	36215	4114	4114	4114	343484	258517	567392	48798	47215	51419	50701919	49367000	51710981	1627328	1563403	1637298	342871	316776	346171	305015	279479	308876
2020-03-28	4621495	3957241	5956593	241441	227986	269061	102471	70229	197105	32313	31057	34498	4114	4114	4114	291911	217755	489850	46315	44670	49163	50804953	49517347	51785433	1630202	1567782	1639271	347968	322330	350911	310588	285445	314123
2020-03-29	4604303	3945795	5921896	226099	213097	253134	86680	58931	169010	30480	29201	32782	4114	4114	4114	247940	183339	422530	43872	42186	46898	50893832	49648042	51849330	1632644	1571549	1640929	352747	327558	355345	315837	291093	319050
2020-03-30	4589755	3936186	5892141	211573	199061	237891	73330	49458	144924	28692	27401	31078	4114	4114	4114	210491	154304	364183	41484	39775	44641	50970556	49761658	51904247	1634717	1574787	1642321	357225	332472	359490	320776	296430	323671
2020-03-31	4577443	3928118	5866624	197846	185850	223347	62044	41513	124274	26954	25662	29396	4114	4114	4114	178624	129827	313686	39161	37445	42409	51036845	49860445	51951523	1636477	1577569	1643489	361417	337088	363363	325415	301465	327999
2020-04-01	4567023	3921343	5844739	184901	173435	209506	52499	34849	106571	25272	23989	27745	4114	4114	4114	151529	109203	270037	36911	35203	40213	51094179	49946367	51992293	1637970	1579958	1644470	365339	341420	366981	329769	306210	332050
2020-04-02	4558203	3915654	5825970	172712	161784	196367	44427	29257	91393	23650	22385	26134	4114	4114	4114	128506	91835	232347	34742	33053	38066	51143824	50021136	52027520	1639237	1582009	1645293	369008	345482	370357	333851	310674	335838
2020-04-03	4550737	3910877	5809872	161252	150863	183920	37599	24564	78379	22092	20850	24566	4114	4114	4114	108953	77215	199834	32657	30998	35976	51186867	50086236	52058021	1640311	1583767	1645983	372436	349288	373509	337672	314870	339376
2020-04-04	4544418	3906865	5796065	150491	140636	172151	31822	20625	67220	20599	19387	23048	4114	4114	4114	92356	64912	171807	30660	29038	33950	51224239	50142958	52084488	1641221	1585276	1646563	375640	352853	376449	341248	318809	342678
2020-04-05	4539069	3903496	5784222	140398	131068	161041	26934	17319	57652	19172	17995	21582	4114	4114	4114	78273	54562	147665	28752	27174	31994	51256737	50192420	52107506	1641993	1586569	1647048	378632	356190	379192	344590	322503	345757
2020-04-06	4534540	3900667	5774065	130941	122124	150571	22798	14544	49447	17813	16674	20172	4114	4114	4114	66327	45858	126881	26935	25405	30112	51285043	50235591	52127574	1642647	1587677	1647456	381426	359311	381750	347710	325964	348626
2020-04-07	4530707	3898290	5765352	122087	113770	140716	19298	12214	42411	16521	15423	18819	4114	4114	4114	56197	38538	108998	25206	23730	28306	51309740	50273308	52145113	1643201	1588627	1647797	384033	362230	384135	350622	329203	351296
2020-04-08	4527462	3896294	5757878	113806	105970	131451	16335	10257	36376	15296	14240	17525	4114	4114	4114	47609	32384	93616	23566	22145	26577	51331329	50306297	52160481	1643670	1589441	1648084	386467	364959	386358	353336	332231	353781
2020-04-09	4524714	3894618	5751467	106066	98693	122751	13828	8614	31201	14136	13124	16290	4114	4114	4114	40329	27211	80391	22013	20649	24927	51350235	50335185	52173983	1644068	1590137	1648324	388737	367508	388431	355863	335060	356091
2020-04-10	4522388	3893210	5745969	98836	91907	114590	11706	7235	26763	13039	12072	15114	4114	4114	4114	34160	22863	69024	20544	19239	23355	51366826	50360512	52185877	1644405	1590734	1648525	390855	369890	390363	358216	337700	358237
2020-04-11	4520474	3892060	5741372	92086	85581	106940	9856	6044	22836	12004	11082	13998	4114	4114	4114	28933	19209	59257	19156	17911	21861	51381416	50382748	52196383	1644690	1591245	1648694	392830	372114	392164	360404	340161	360230
2020-04-12	4519407	3891427	5738661	85787	79686	99776	7748	4718	18265	11029	10152	12938	4114	4114	4114	24492	16131	50839	17849	16663	20442	51394271	50402295	52205687	1644932	1591683	1648836	394672	374191	393842	362439	342455	362080
2020-04-13	4518505	3890896	5736340	79913	74195	93070	6048	3656	14529	10111	9278	11936	4114	4114	4114	20657	13501	43448	16618	15491	19098	51405611	50419478	52213946	1645136	1592057	1648954	396390	376130	395406	364328	344591	363795
2020-04-14	4517747	3890453	5734363	74435	69082	86797	4738	2842	11611	9247	8458	10988	4114	4114	4114	17311	11233	36886	15461	14393	17827	51415611	50434548	52221283	1645308	1592374	1649053	397992	377939	396864	366082	346578	365385
2020-04-15	4517114	3890085	5732691	69328	64320	80929	3749	2230	9370	8437	7689	10093	4114	4114	4114	14412	9287	31104	14375	13364	16627	51424423	50447724	52227809	1645451	1592641	1649135	399486	379627	398222	367710	348426	366858
2020-04-16	4516589	3889782	5731285	64568	59888	75444	3001	1770	7641	7676	6969	9249	4114	4114	4114	11932	7639	26087	13356	12401	15495	51432188	50459224	52233622	1645570	1592865	1649202	400878	381203	399489	369219	350143	368222
2020-04-17	4516154	3889534	5730108	60134	55762	70320	2425	1419	6283	6962	6295	8454	4114	4114	4114	9841	6259	21798	12402	11501	14430	51439039	50469256	52238810	1645669	1593050	1649258	402177	382672	400669	370618	351737	369485
2020-04-18	4515782	3889321	5729090	56004	51923	65534	1988	1155	5232	6293	5665	7706	4114	4114	4114	8096	5116	18172	11509	10661	13428	51445097	50478020	52243453	1645750	1593204	1649303	403387	384043	401770	371913	353217	370652
2020-04-19	4515322	3889061	5727870	52158	48352	61068	1789	1031	4741	5667	5076	7002	4114	4114	4114	6654	4178	15138	10673	9876	12486	51450471	50485693	52247620	1645816	1593331	1649341	404516	385322	402796	373112	354588	371732
2020-04-20	4514944	3888847	5726852	48579	45030	56903	1607	920	4286	5081	4525	6342	4114	4114	4114	5485	3421	12653	9892	9143	11603	51455255	50492438	52251375	1645871	1593436	1649371	405568	386514	403752	374221	355860	372728
2020-04-21	4514632	3888672	5725999	45248	41942	53020	1425	810	3826	4534	4012	5722	4114	4114	4114	4551	2817	10648	9163	8459	10775	51459537	50498406	52254771	1645917	1593524	1649396	406550	387627	404644	375245	357037	373647
2020-04-22	4514372	3888528	5725278	42151	39070	49403	1244	703	3367	4022	3534	5140	4114	4114	4114	3803	2336	9025	8481	7820	9999	51463389	50503720	52257855	1645954	1593598	1649417	407465	388664	405476	376191	358126	374494
2020-04-23	4514154	3888408	5724666	39270	36401	46035	1072	602	2931	3546	3089	4596	4114	4114	4114	3196	1947	7691	7845	7224	9272	51466871	50508480	52260664	1645986	1593660	1649434	408319	389632	406252	377064	359133	375274
2020-04-24	4513971	3888307	5724143	36591	33920	42900	916	511	2532	3102	2674	4086	4114	4114	4114	2696	1629	6579	7250	6669	8592	51470030	50512763	52263231	1646013	1593713	1649449	409115	390535	406976	377868	360063	375992
2020-04-25	4513816	3888223	5723696	34101	31614	39982	779	431	2178	2688	2289	3610	4114	4114	4114	2279	1366	5638	6695	6150	7955	51472902	50516627	52265582	1646035	1593758	1649461	409858	391377	407651	378608	360922	376651
2020-04-26	4513685	3888153	5723312	31786	29472	37267	660	363	1870	2303	1930	3166	4114	4114	4114	1929	1147	4837	6177	5667	7360	51475521	50520124	52267740	1646054	1593797	1649471	410552	392163	408282	379289	361712	377257
2020-04-27	4513574	3888093	5722982	29634	27480	34741	559	305	1604	1945	1597	2752	4114	4114	4114	1633	963	4151	5693	5216	6803	51477913	50523294	52269723	1646070	1593830	1649479	411199	392896	408871	379914	362441	377813
2020-04-28	4513480	3888044	5722700	27634	25630	32391	473	256	1376	1612	1287	2366	4114	4114	4114	1383	809	3562	5243	4798	6282	51480102	50526173	52271548	1646084	1593858	1649486	411803	393581	409421	380488	363111	378322
2020-04-29	4513400	3888002	5722457	25775	23911	30206	401	215	1180	1302	999	2007	4114	4114	4114	1171	680	3057	4824	4409	5796	51482109	50528791	52273231	1646095	1593882	1649492	412368	394220	409935	381015	363727	378790
2020-04-30	4513333	3887967	5722249	24047	22313	28173	339	181	1012	1013	730	1672	4114	4114	4114	992	571	2623	4434	4049	5342	51483950	50531177	52274785	1646105	1593903	1649497	412895	394817	410415	381498	364292	379218
2020-05-01	4513276	3887937	5722071	22442	20829	26282	287	152	868	744	480	1360	4114	4114	4114	840	480	2250	4073	3715	4919	51485643	50533355	52276221	1646113	1593921	1649501	413388	395375	410864	381941	364811	379609
2020-05-02	4513227	3887912	5721918	20949	19449	24524	243	127	745	494	248	1070	4114	4114	4114	711	403	1931	3738	3405	4526	51487202	50535345	52277550	1646120	1593936	1649505	413849	395896	411283	382346	365288	379965
2020-05-03	4513186	3887892	5721786	19562	18167	22890	206	107	639	261	33	799	4114	4114	4114	602	339	1657	3427	3117	4161	51488638	50537167	52278781	1646126	1593949	1649508	414279	396383	411676	382716	365724	380289
2020-05-04	4513152	3887874	5721674	18273	16976	21370	174	90	548	46	0	546	4114	3944	4114	510	284	1421	3138	2853	3822	51489965	50538837	52279923	1646131	1593960	1649510	414682	396839	412043	383052	366124	380591
2020-05-05	4513122	3887859	5721577	17076	15869	19957	148	75	470	0	0	311	3957	3746	4114	432	239	1219	2873	2619	3507	51491191	50540370	52280984	1646136	1593970	1649512	415059	397265	412387	383361	366488	380874
2020-05-06	4513098	3887847	5721494	15962	14838	18643	125	63	404	0	0	94	3759	3553	4114	366	201	1046	2637	2412	3214	51492325	50541780	52281969	1646139	1593978	1649514	415412	397663	412709	383652	366819	381142
2020-05-07	4513076	3887837	5721423	14926	13879	17422	106	53	346	0	0	0	3566	3366	4004	310	169	898	2428	2228	2943	51493377	50543078	52282886	1646142	1593985	1649515	415742	398036	413010	383927	367126	381394
2020-05-08	4513059	3887828	5721362	13961	12985	16286	90	45	297	0	0	0	3379	3187	3805	262	142	770	2244	2067	2701	51494352	50544274	52283740	1646145	1593991	1649516	416051	398385	413293	384185	367415	381630
2020-05-09	4513044	3887821	5721309	13061	12152	15229	76	38	255	0	0	0	3199	3014	3612	222	119	661	2081	1928	2487	51495257	50545379	52284535	1646147	1593996	1649518	416341	398711	413558	384427	367687	381853
2020-05-10	4513031	3887815	5721264	12223	11375	14245	64	32	219	0	0	0	3026	2848	3425	188	100	567	1940	1807	2296	51496098	50546400	52285277	1646149	1594000	1649518	416613	399017	413806	384656	367943	382062
2020-05-11	4513020	3887809	5721226	11442	10650	13327	54	27	188	0	0	0	2860	2690	3243	159	84	486	1818	1700	2129	51496881	50547344	52285969	1646151	1594004	1649519	416867	399304	414038	384871	368184	382259
2020-05-12	4513011	3887805	5721193	10712	9973	12472	46	22	161	0	0	0	2702	2539	3069	135	71	417	1711	1599	1983	51497609	50548219	52286614	1646152	1594007	1649520	417106	399573	414257	385072	368411	382443
2020-05-13	4513003	3887801	5721164	10031	9340	11674	39	19	138	0	0	0	2550	2395	2902	114	59	358	1610	1504	1856	51498287	50549030	52287217	1646153	1594010	1649520	417329	399825	414461	385262	368624	382617
2020-05-14	4512997	3887798	5721140	9395	8749	10930	33	16	118	0	0	0	2406	2259	2742	97	50	307	1513	1413	1746	51498919	50549783	52287781	1646154	1594012	1649521	417539	400061	414653	385440	368825	382779
2020-05-15	4512991	3887796	5721119	8801	8197	10235	28	13	102	0	0	0	2269	2129	2589	82	42	263	1422	1328	1643	51499509	50550482	52288307	1646155	1594014	1649521	417736	400282	414833	385607	369013	382932
2020-05-16	4512986	3887794	5721101	8245	7681	9586	24	11	87	0	0	0	2139	2006	2443	69	35	226	1337	1247	1545	51500059	50551132	52288800	1646155	1594016	1649521	417920	400490	415002	385764	369190	383076
2020-05-17	4512982	3887792	5721086	7726	7198	8979	20	9	75	0	0	0	2015	1889	2305	59	29	194	1255	1171	1453	51500573	50551737	52289260	1646156	1594018	1649521	418094	400685	415160	385911	369356	383210
2020-05-18	4512979	3887790	5721072	7240	6747	8412	17	8	64	0	0	0	1898	1779	2173	50	25	166	1179	1100	1365	51501053	50552300	52289691	1646156	1594019	1649522	418256	400867	415309	386050	369511	383337
2020-05-19	4512976	3887789	5721061	6786	6324	7882	14	7	55	0	0	0	1788	1675	2048	42	21	143	1107	1032	1283	51501501	50552824	52290095	1646157	1594020	1649522	418408	401039	415449	386179	369658	383455
2020-05-20	4512974	3887788	5721051	6361	5929	7387	12	6	47	0	0	0	1683	1576	1929	36	17	122	1039	969	1205	51501920	50553313	52290473	1646157	1594021	1649522	418552	401199	415580	386301	369795	383566
2020-05-21	4512972	3887787	5721043	5963	5559	6923	10	5	41	0	0	0	1584	1483	1817	30	15	105	975	909	1131	51502312	50553768	52290826	1646158	1594022	1649522	418686	401350	415703	386415	369924	383670
2020-05-22	4512970	3887786	5721036	5591	5212	6489	9	4	35	0	0	0	1490	1395	1711	26	12	90	915	853	1062	51502679	50554194	52291158	1646158	1594022	1649522	418812	401492	415818	386522	370045	383768
2020-05-23	4512968	3887786	5721030	5242	4888	6083	7	3	30	0	0	0	1402	1312	1610	22	10	77	859	800	997	51503022	50554591	52291468	1646158	1594023	1649522	418930	401625	415926	386623	370158	383860
2020-05-24	4512967	3887785	5721024	4916	4584	5703	6	3	26	0	0	0	1319	1234	1516	18	9	66	805	750	935	51503343	50554961	52291759	1646158	1594023	1649522	419041	401750	416028	386717	370264	383946
2020-05-25	4512966	3887785	5721020	4610	4299	5347	5	2	22	0	0	0	1241	1161	1426	15	7	57	756	704	878	51503644	50555308	52292031	1646158	1594024	1649522	419146	401867	416124	386805	370364	384026
2020-05-26	4512965	3887784	5721016	4324	4032	5014	4	2	19	0	0	0	1167	1091	1342	13	6	49	709	660	823	51503925	50555631	52292287	1646158	1594024	1649522	419244	401977	416214	386888	370457	384102
2020-05-27	4512964	3887784	5721013	4055	3782	4702	4	2	16	0	0	0	1097	1026	1262	11	5	42	665	619	772	51504189	50555934	52292526	1646159	1594025	1649523	419336	402080	416298	386966	370545	384173
