time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	28882378	26482482	33474729	277236	228613	302829	7966688	6943353	8830659	14210	10530	14686	4114	4114	4114	6005933	5090466	6823472	19184	14720	19250	13230721	11404913	14700648	429605	348254	455482	39509	27966	35672	27999	18722	24102
2020-02-24	26497432	23977334	31353726	308942	256077	339554	8133635	7203150	8881391	16531	12558	17430	4114	4114	4114	6444344	5495418	7283647	21945	17171	22549	14971814	12884515	16673263	486070	396231	519455	45411	32838	42131	32468	22341	28905
2020-02-25	24170244	21575761	29222730	341709	284762	377017	8174073	7376111	8769300	19044	14746	20378	4114	4114	4114	6832946	5875367	7666479	24959	19823	26123	16829683	14474702	18765252	546296	447780	587271	51964	38276	49339	37475	26428	34331
2020-02-26	21938928	19317806	27112071	374954	314301	414412	8083468	7452065	8499562	21720	17085	23501	4114	4114	4114	7154834	6217246	7952183	28212	22676	29948	18788232	16166822	20952425	609755	502615	658135	59184	44303	57304	43037	31009	40396
2020-02-27	19835999	17234175	25051489	408003	344246	450844	7865529	7425618	8075283	24542	19562	26762	4114	4114	4114	7395048	6508184	8125346	31681	25720	33998	20826881	17948586	23205627	675772	560330	731091	67073	50931	66015	49170	36101	47109
2020-02-28	17886476	15344799	23068415	440124	374078	485386	7531945	7296868	7602060	27474	22159	30111	4114	4114	4114	7541968	6736448	8176641	35334	28940	38222	22921304	19804253	25492191	743551	620410	805070	75621	58163	75445	55880	41714	54468
2020-02-29	16106902	13658771	21186466	470562	403230	517136	7101084	6918498	7160233	30473	24848	33490	4114	4114	4114	7588475	6892390	8103850	39127	32309	42560	25044511	21715066	27777784	812210	682238	878953	84802	65991	85545	63164	47852	62455
2020-03-01	14505331	12175467	19424334	498586	431107	545278	6595895	6395674	6760387	33490	27596	36834	4114	4114	4114	7532656	6969281	7912047	43005	35792	46937	27168209	23659954	30028419	880827	745127	951631	94574	74396	96253	71005	54514	71040
2020-03-02	13082140	10886474	17795182	523528	457123	569135	6041422	5739901	6378278	36472	30364	40077	4114	4114	4114	7377959	6963910	7612892	46907	39348	51272	29264276	25616419	32212404	948484	808342	1022074	104882	83347	107487	79376	61689	80177
2020-03-03	11831418	9777852	16306561	544827	480726	588207	5462359	5084533	5991649	39362	33110	43154	4114	4114	4114	7132762	6876858	7223209	50763	42926	55479	31306206	27561567	34301990	1014321	871136	1089381	115660	92801	119158	88238	69354	89810
2020-03-04	10742613	8832347	14960793	562058	501429	602195	4881028	4452153	5551828	42107	35787	46003	4114	4114	4114	6809464	6652327	6854806	54507	46473	59477	33270360	29473148	36274561	1077571	932787	1152820	126828	102704	131166	97543	77481	99873
2020-03-05	9802188	8031284	13755707	574946	518838	611000	4315995	3859422	5088534	44654	38352	48569	4114	4114	4114	6423233	6320238	6502361	58065	49930	63183	35136923	31330540	38113287	1137593	992624	1211852	138303	112994	143406	107235	86031	110293
2020-03-06	8995076	7356002	12685565	583375	532663	614714	3781392	3317125	4617434	46956	40761	50810	4114	4114	4114	5990635	5806311	6177270	61369	53245	66520	36890489	33115563	39807245	1193890	1050059	1266127	149997	123602	155777	117250	94959	120988
2020-03-07	8305842	6788832	11742048	587381	542734	613593	3286860	2830843	4152126	48977	42974	52691	4114	4114	4114	5528320	5276386	5864800	64356	56359	69424	38520273	34813086	41351094	1246118	1104602	1315480	161818	134453	168178	127520	104211	131879
2020-03-08	7719523	6313669	10915197	587133	548997	608018	2837956	2401969	3703608	50686	44955	54190	4114	4114	4114	5051919	4748517	5513872	66968	59218	71847	40019983	36411377	42744416	1294080	1155877	1359908	173681	145473	180514	137973	113732	142887
2020-03-09	7222163	5916235	10194216	582912	551512	598464	2436837	2028822	3280098	52062	46676	55295	4114	4114	4114	4575230	4236085	5136402	69164	61774	73757	41387427	37902203	43990853	1337713	1203622	1399539	185502	156584	192703	148540	123463	153934
2020-03-10	6801116	5584125	9568116	575081	550436	585460	2083056	1707693	2887134	53094	48115	56007	4114	4114	4114	4109734	3749267	4743779	70915	63987	75138	42623939	39280717	45097172	1377067	1247686	1434600	197205	167714	204667	159153	133341	164948
2020-03-11	6445159	5306719	9026185	564060	546005	569239	1774332	1433712	2527874	53779	49259	56335	4114	4114	4114	3664392	3295149	4346376	72204	65824	75990	43733703	40545168	46072354	1412287	1288017	1465394	208721	178791	216344	169747	143305	175863
2020-03-12	6144491	5075019	8558315	550300	538521	551731	1507235	1201521	2203505	54122	50099	56298	4114	4114	4114	3245695	2878066	3953162	73027	67266	76327	44723066	41696490	46926768	1443587	1324654	1492264	219991	189751	227680	180262	153297	186620
2020-03-13	5890648	4881459	8155186	534259	527379	534505	1277725	1005740	1913687	54137	50636	55921	4114	4114	4114	2857879	2500045	3571506	73394	68302	76177	45599881	42737828	47671476	1471228	1357704	1515579	230964	200536	238634	190643	163261	197165
2020-03-14	5676384	4719705	7808363	516386	509803	517576	1081561	841270	1656983	53842	50875	55232	4114	4114	4114	2503238	2161290	3207124	73321	68933	75575	46372921	43674042	48317678	1495503	1387332	1535707	241598	211095	249173	200841	173144	207455
2020-03-15	5554194	4634759	7606255	497101	490336	501120	856676	653829	1336536	53261	50829	54265	4114	4114	4114	2181764	1860031	2862963	72840	69167	74564	47051362	44511184	48876274	1516715	1413741	1553008	251861	221385	259274	210813	182899	217450
2020-03-16	5455116	4567317	7439083	476767	467967	485035	669524	499872	1063742	52421	50513	53054	4114	4114	4114	1887266	1589307	2532397	71982	69022	73188	47643556	45254883	49356958	1535141	1437119	1567802	261727	231369	268922	220522	192484	227121
2020-03-17	5371248	4510740	7295125	455663	445198	468687	524941	382968	849928	51349	49947	51613	4114	4114	4114	1615835	1344307	2212627	70785	68519	71496	48156198	45909194	49767634	1551002	1457602	1580348	271179	241015	278110	229938	201860	236444
2020-03-18	5300819	4463668	7172348	434042	422269	450718	415814	296591	686259	50074	49148	50091	4114	4114	4114	1369547	1125563	1910573	69288	67688	69512	48595841	46478719	50115603	1564514	1475343	1590886	280202	250299	286832	239035	210993	245399
2020-03-19	5242093	4424799	7068489	412164	399412	431729	333315	232865	560516	48624	47987	48572	4114	4114	4114	1151336	934527	1634437	67529	66555	67531	48969848	46969931	50408324	1575918	1490556	1599659	288790	259199	295091	247792	219853	253972
2020-03-20	5193375	4392885	6981134	390285	376850	412039	269937	185135	462120	47026	46440	47061	4114	4114	4114	962186	771147	1389023	65549	64769	65550	49286170	47390798	50653309	1585476	1503504	1606915	296938	267701	302891	256193	228414	262155
2020-03-21	5151379	4365404	6904806	368641	354780	391965	221952	149976	386543	45307	44720	45585	4114	4114	4114	800932	633684	1175335	63386	62755	63584	49552735	47749855	50857724	1593448	1514467	1612886	304649	275796	310242	264227	236659	269944
2020-03-22	5099530	4329225	6809686	347434	333364	371796	200446	135962	355578	43496	42756	44090	4114	4114	4114	665405	519650	992472	61075	60215	61626	49776973	48055464	51028087	1600075	1523720	1617785	311930	283482	317157	271888	244570	277338
2020-03-23	5056817	4299755	6730300	326835	312736	351798	180621	122985	325479	41616	40748	42553	4114	4114	4114	554262	427308	840792	58652	57595	59655	49965847	48315815	51170320	1605586	1531531	1621804	318791	290760	323650	279174	252139	284341
2020-03-24	5021408	4275598	6663544	306986	293001	332207	160547	109468	293410	39693	38720	40918	4114	4114	4114	464649	353799	717604	56148	54929	57636	50125803	48538804	51289752	1610190	1538157	1625116	325245	297639	329740	286086	259361	290959
2020-03-25	4991815	4255624	6606878	287986	274227	313202	140528	95672	260342	37748	36691	39214	4114	4114	4114	392210	295166	617130	53596	52246	55447	50262255	48731159	51390803	1614062	1543818	1627864	331308	304128	335445	292631	266234	297202
2020-03-26	4966902	4238980	6558391	269892	256442	294898	121506	82392	228244	35801	34679	37464	4114	4114	4114	332835	247760	533663	51023	49570	53173	50379421	48898114	51476907	1617340	1548685	1630159	336998	310242	340785	298815	272761	303081
2020-03-27	4945822	4225030	6516678	252723	239647	277359	104207	70252	198590	33868	32699	35691	4114	4114	4114	283390	208802	462924	48456	46926	50846	50480514	49043632	51550684	1620127	1552885	1632085	342333	315995	345779	304649	278947	308609
2020-03-28	4927926	4213295	6480683	236477	223823	260613	88951	59546	172075	31965	30764	33912	4114	4114	4114	241694	176357	402074	45916	44334	48494	50568016	49170772	51614151	1622502	1556518	1633705	347330	321404	350448	310143	284800	313800
2020-03-29	4912710	4203404	6449576	221136	208942	244669	75750	50317	148815	30102	28882	32142	4114	4114	4114	206253	149096	349279	43423	41808	46141	50643909	49281990	51668905	1624528	1559661	1635070	352009	326484	354810	315311	290328	318668
2020-03-30	4899762	4195058	6422680	206676	194967	229521	64447	42460	128612	28289	27062	30394	4114	4114	4114	176009	126079	303303	40992	39361	43809	50709824	49379338	51716247	1626257	1562381	1636221	356388	331252	358883	320166	295542	323228
2020-03-31	4888740	4188014	6399420	193066	181858	215160	54817	35814	111140	26532	25308	28679	4114	4114	4114	150161	106605	263233	38634	37003	41516	50767135	49464574	51757259	1627732	1564733	1637191	360482	335724	362686	324721	300453	327495
2020-04-01	4879358	4182068	6379308	180273	169575	201566	46629	30209	96050	24837	23625	27005	4114	4114	4114	128067	90119	228328	36359	34739	39275	50817019	49539229	51792854	1628991	1566767	1638009	364310	339916	366236	328990	305072	331485
2020-04-02	4871373	4177048	6361918	168261	158076	188720	39670	25485	83019	23207	22014	25379	4114	4114	4114	109189	76164	197952	34172	32575	37096	50860486	49604643	51823806	1630064	1568524	1638698	367887	343843	369547	332987	309413	335212
2020-04-03	4864575	4172811	6346883	156995	147319	176597	33755	21503	71763	21646	20477	23805	4114	4114	4114	93068	64356	171546	32077	30512	34988	50898407	49661988	51850774	1630979	1570042	1639279	371227	347519	372636	336726	313486	338691
2020-04-04	4858789	4169235	6333884	146438	137265	165172	28725	18145	62037	20154	19015	22287	4114	4114	4114	79310	54369	148611	30077	28550	32955	50931535	49712290	51874319	1631759	1571352	1639769	374347	350960	375516	340220	317306	341935
2020-04-05	4853865	4166216	6322647	136554	127874	154418	24447	15314	53631	18732	17628	20829	4114	4114	4114	67575	45925	128705	28172	26689	31002	50960517	49756447	51894923	1632423	1572483	1640181	377259	354178	378202	343483	320884	344957
2020-04-06	4849673	4163668	6312932	127307	119106	144305	20806	12925	46365	17381	16314	19431	4114	4114	4114	57567	38789	111438	26362	24927	29132	50985911	49795239	51912993	1632989	1573459	1640528	379977	357188	380706	346528	324232	347772
2020-04-07	4846105	4161517	6304533	118661	110925	134807	17709	10909	40083	16100	15072	18095	4114	4114	4114	49036	32759	96469	24645	23261	27344	51008196	49829350	51928879	1633471	1574301	1640821	382514	360001	383040	349365	327363	350390
2020-04-08	4843068	4159701	6297273	110583	103296	125892	15073	9208	34653	14887	13900	16821	4114	4114	4114	41765	27664	83495	23019	21688	25640	51027788	49859373	51942878	1633882	1575028	1641067	384880	362630	385216	352009	330287	352824
2020-04-09	4840483	4158169	6290995	103040	96183	117532	12829	7772	29958	13740	12795	15610	4114	4114	4114	35569	23360	72255	21482	20207	24018	51045041	49885825	51955244	1634232	1575654	1641275	387087	365085	387243	354469	333016	355086
2020-04-10	4838283	4156875	6285569	96000	89555	109700	10920	6560	25899	12659	11756	14460	4114	4114	4114	30290	19725	62520	20032	18812	22477	51060262	49909157	51966196	1634529	1576194	1641449	389145	367379	389133	356758	335561	357187
2020-04-11	4836410	4155783	6280877	89432	83380	102365	9295	5538	22391	11640	10779	13370	4114	4114	4114	25794	16655	54091	18665	17502	21017	51073717	49929760	51975919	1634783	1576660	1641596	391065	369521	390894	358885	337933	359137
2020-04-12	4834816	4154861	6276821	83306	77629	95502	7912	4674	19357	10681	9862	12339	4114	4114	4114	21963	14062	46793	17379	16272	19635	51085632	49947976	51984573	1634999	1577062	1641720	392855	371520	392535	360862	340142	360945
2020-04-13	4833459	4154083	6273315	77596	72275	89083	6735	3946	16735	9779	9002	11364	4114	4114	4114	18701	11873	40477	16170	15119	18328	51096205	49964101	51992294	1635183	1577408	1641824	394524	373387	394065	362697	342197	362622
2020-04-14	4832304	4153426	6270283	72275	67291	83084	5732	3331	14468	8932	8196	10445	4114	4114	4114	15923	10024	35010	15035	14039	17095	51105606	49978394	51999200	1635340	1577706	1641912	396080	375129	395490	364400	344108	364176
2020-04-15	4831320	4152871	6267663	67318	62653	77478	4880	2812	12508	8138	7441	9579	4114	4114	4114	13557	8463	30280	13971	13029	15932	51113980	49991080	52005393	1635473	1577964	1641986	397531	376755	396819	365980	345885	365614
2020-04-16	4830483	4152403	6265397	62701	58337	72244	4154	2373	10813	7394	6735	8763	4114	4114	4114	11542	7145	26188	12974	12085	14839	51121456	50002356	52010958	1635586	1578185	1642048	398884	378272	398057	367444	347535	366946
2020-04-17	4829771	4152008	6263438	58401	54322	67358	3536	2004	9348	6696	6075	7996	4114	4114	4114	9826	6032	22647	12042	11203	13811	51128143	50012392	52015971	1635683	1578377	1642101	400146	379687	399212	368800	349067	368179
2020-04-18	4829164	4151675	6261744	54399	50588	62798	3010	1691	8082	6043	5457	7275	4114	4114	4114	8366	5092	19584	11170	10380	12846	51134136	50021339	52020498	1635765	1578541	1642145	401322	381008	400288	370055	350488	369318
2020-04-19	4828648	4151393	6260280	50673	47114	58545	2562	1428	6987	5432	4880	6598	4114	4114	4114	7122	4299	16935	10355	9612	11940	51139518	50029326	52024594	1635835	1578683	1642182	402420	382241	401291	371217	351805	370371
2020-04-20	4828208	4151155	6259015	47207	43884	54579	2181	1205	6041	4861	4342	5963	4114	4114	4114	6063	3629	14644	9594	8895	11092	51144361	50036467	52028308	1635895	1578806	1642213	403443	383391	402227	372292	353026	371342
2020-04-21	4827834	4150955	6257920	43981	40880	50882	1856	1017	5222	4328	3841	5368	4114	4114	4114	5161	3064	12663	8884	8227	10297	51148728	50042861	52031683	1635946	1578911	1642240	404397	384464	403099	373284	354157	372238
2020-04-22	4827516	4150785	6256974	40980	38088	47436	1580	859	4515	3830	3374	4810	4114	4114	4114	4394	2587	10949	8221	7603	9553	51152672	50048596	52034756	1635989	1579002	1642262	405287	385466	403913	374200	355203	373064
2020-04-23	4827245	4150642	6256157	38188	35491	44225	1345	725	3903	3367	2940	4289	4114	4114	4114	3741	2184	9467	7601	7021	8857	51156243	50053747	52037559	1636026	1579080	1642280	406118	386400	404672	375045	356169	373824
2020-04-24	4827014	4150522	6255449	35592	33078	41234	1145	612	3374	2935	2535	3801	4114	4114	4114	3184	1843	8185	7023	6479	8206	51159480	50058381	52040120	1636057	1579148	1642296	406893	387273	405381	375823	357062	374523
2020-04-25	4826818	4150420	6254838	33177	30834	38448	975	517	2917	2533	2160	3346	4114	4114	4114	2711	1556	7077	6483	5973	7597	51162421	50062557	52042465	1636084	1579206	1642309	407616	388087	406042	376539	357886	375165
2020-04-26	4826650	4150334	6254310	30932	28749	35854	830	436	2522	2159	1810	2921	4114	4114	4114	2308	1314	6119	5980	5502	7027	51165097	50066326	52044615	1636107	1579256	1642320	408292	388847	406660	377197	358644	375755
2020-04-27	4826508	4150261	6253853	28844	26811	33439	706	368	2180	1811	1485	2526	4114	4114	4114	1964	1109	5291	5510	5063	6494	51167537	50069732	52046590	1636126	1579299	1642330	408922	389557	407236	377802	359343	376296
2020-04-28	4826387	4150200	6253458	26903	25010	31191	601	311	1885	1488	1183	2157	4114	4114	4114	1672	936	4574	5073	4656	5996	51169764	50072817	52048406	1636142	1579336	1642338	409511	390220	407775	378357	359986	376792
2020-04-29	4826284	4150148	6253116	25099	23336	29099	512	262	1630	1187	902	1813	4114	4114	4114	1424	790	3955	4666	4277	5531	51171802	50075613	52050079	1636156	1579368	1642344	410061	390839	408278	378866	360577	377246
2020-04-30	4826196	4150104	6252821	23421	21780	27152	436	221	1409	906	640	1493	4114	4114	4114	1212	667	3419	4289	3927	5097	51173668	50078153	52051622	1636168	1579396	1642350	410575	391417	408748	379333	361119	377663
2020-05-01	4826121	4150067	6252566	21862	20335	25340	371	187	1218	645	396	1195	4114	4114	4114	1032	563	2956	3939	3602	4693	51175381	50080463	52053048	1636178	1579420	1642355	411055	391958	409188	379761	361617	378043
2020-05-02	4826058	4150036	6252345	20412	18991	23655	316	158	1053	402	171	916	4114	4114	4114	878	475	2556	3614	3300	4318	51176955	50082568	52054366	1636187	1579440	1642359	411504	392463	409599	380153	362074	378389
2020-05-03	4826003	4150010	6252154	19065	17743	22086	269	133	910	176	0	657	4114	4075	4114	748	401	2210	3312	3020	3969	51178403	50084488	52055586	1636194	1579458	1642362	411924	392935	409984	380509	362493	378704
2020-05-04	4825957	4149988	6251989	17812	16582	20628	229	112	787	0	0	415	4081	3874	4114	636	339	1910	3032	2767	3645	51179737	50086243	52056717	1636201	1579473	1642365	412317	393377	410344	380833	362876	379000
2020-05-05	4825918	4149969	6251847	16648	15503	19271	195	95	680	0	0	191	3880	3678	4114	542	286	1652	2779	2543	3344	51180968	50087848	52057767	1636206	1579486	1642367	412684	393790	410681	381135	363224	379279
2020-05-06	4825885	4149953	6251724	15565	14498	18009	166	80	588	0	0	0	3684	3487	4096	461	241	1428	2554	2344	3063	51182106	50089319	52058742	1636211	1579498	1642369	413029	394177	410996	381420	363543	379541
2020-05-07	4825856	4149940	6251617	14557	13562	16835	141	68	509	0	0	0	3494	3303	3896	393	204	1235	2355	2169	2809	51183158	50090670	52059648	1636214	1579508	1642371	413351	394538	411292	381688	363841	379788
2020-05-08	4825832	4149929	6251525	13618	12690	15743	120	57	440	0	0	0	3310	3126	3701	334	172	1067	2179	2016	2583	51184132	50091910	52060492	1636218	1579516	1642372	413653	394877	411569	381940	364122	380020
2020-05-09	4825811	4149919	6251445	12743	11877	14726	102	48	380	0	0	0	3133	2956	3512	284	145	923	2025	1883	2383	51185036	50093052	52061277	1636220	1579523	1642373	413936	395195	411828	382177	364387	380239
2020-05-10	4825794	4149911	6251376	11927	11119	13778	87	41	329	0	0	0	2962	2793	3328	242	123	798	1891	1769	2206	51185874	50094104	52062009	1636223	1579529	1642374	414201	395492	412072	382401	364637	380444
2020-05-11	4825779	4149904	6251317	11165	10411	12894	74	34	284	0	0	0	2799	2637	3151	206	104	690	1777	1664	2050	51186652	50095075	52062691	1636225	1579535	1642375	414449	395771	412300	382610	364871	380637
2020-05-12	4825766	4149899	6251265	10454	9750	12069	63	29	246	0	0	0	2644	2489	2981	175	87	596	1672	1565	1915	51187376	50095971	52063328	1636227	1579539	1642376	414682	396032	412514	382807	365092	380818
2020-05-13	4825755	4149894	6251221	9791	9132	11300	54	24	212	0	0	0	2495	2347	2818	149	74	515	1573	1472	1799	51188050	50096800	52063922	1636228	1579543	1642377	414901	396277	412714	382993	365300	380988
2020-05-14	4825746	4149890	6251182	9171	8555	10581	46	21	184	0	0	0	2354	2213	2662	127	62	446	1478	1383	1693	51188677	50097566	52064478	1636229	1579547	1642377	415105	396506	412903	383166	365494	381148
2020-05-15	4825738	4149886	6251149	8591	8016	9910	39	17	159	0	0	0	2219	2086	2513	108	53	385	1390	1299	1593	51189261	50098277	52064996	1636230	1579550	1642377	415298	396722	413079	383330	365678	381298
2020-05-16	4825732	4149883	6251120	8050	7512	9283	33	15	137	0	0	0	2092	1965	2371	92	44	333	1306	1220	1498	51189805	50098936	52065481	1636231	1579552	1642378	415478	396924	413245	383483	365850	381438
2020-05-17	4825726	4149881	6251095	7543	7040	8697	28	12	119	0	0	0	1971	1851	2236	78	37	288	1226	1146	1408	51190313	50099547	52065935	1636232	1579555	1642378	415647	397113	413400	383627	366011	381570
2020-05-18	4825721	4149879	6251074	7070	6599	8149	24	10	103	0	0	0	1856	1742	2108	67	32	249	1152	1076	1323	51190787	50100115	52066359	1636233	1579556	1642378	415806	397291	413546	383762	366163	381694
2020-05-19	4825717	4149877	6251055	6626	6186	7637	20	9	89	0	0	0	1748	1640	1987	57	27	215	1081	1010	1243	51191229	50100642	52066756	1636233	1579558	1642379	415955	397458	413683	383888	366305	381810
2020-05-20	4825713	4149876	6251039	6212	5799	7157	17	7	77	0	0	0	1645	1544	1872	48	23	186	1015	948	1168	51191643	50101133	52067127	1636234	1579559	1642379	416094	397614	413812	384007	366439	381919
2020-05-21	4825710	4149874	6251025	5823	5437	6709	15	6	66	0	0	0	1548	1452	1763	41	19	161	952	889	1097	51192029	50101590	52067475	1636234	1579561	1642379	416226	397761	413932	384119	366564	382021
2020-05-22	4825708	4149873	6251013	5460	5099	6289	13	5	57	0	0	0	1457	1366	1659	35	16	139	894	834	1029	51192390	50102016	52067801	1636234	1579562	1642379	416349	397899	414046	384223	366681	382117
2020-05-23	4825706	4149872	6251003	5120	4781	5896	11	5	50	0	0	0	1371	1285	1562	30	14	120	838	782	966	51192728	50102412	52068106	1636235	1579563	1642379	416464	398028	414152	384321	366792	382207
2020-05-24	4825704	4149872	6250994	4801	4484	5528	9	4	43	0	0	0	1289	1209	1470	25	11	104	787	734	907	51193044	50102782	52068391	1636235	1579563	1642379	416573	398150	414252	384413	366895	382291
2020-05-25	4825702	4149871	6250986	4503	4206	5184	8	3	37	0	0	0	1213	1137	1383	22	10	90	738	688	851	51193340	50103127	52068659	1636235	1579564	1642379	416675	398264	414346	384500	366992	382370
2020-05-26	4825701	4149871	6250980	4223	3945	4861	7	3	32	0	0	0	1140	1069	1301	18	8	78	692	646	798	51193616	50103449	52068910	1636235	1579565	1642379	416771	398371	414434	384580	367083	382445
2020-05-27	4825700	4149870	6250974	3961	3700	4559	6	2	28	0	0	0	1072	1005	1224	16	7	67	649	605	749	51193875	50103749	52069146	1636236	1579565	1642379	416861	398471	414516	384656	367169	382514
