time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	28882378	26482482	33474729	277236	228613	302829	7966688	6943353	8830659	14210	10530	14686	4114	4114	4114	6005933	5090466	6823472	19184	14720	19250	13230721	11404913	14700648	429605	348254	455482	39509	27966	35672	27999	18722	24102
2020-02-24	26497432	23977334	31353726	308942	256077	339554	8133635	7203150	8881391	16531	12558	17430	4114	4114	4114	6444344	5495418	7283647	21945	17171	22549	14971814	12884515	16673263	486070	396231	519455	45411	32838	42131	32468	22341	28905
2020-02-25	24170244	21575761	29222730	341709	284762	377017	8174073	7376111	8769300	19044	14746	20378	4114	4114	4114	6832946	5875367	7666479	24959	19823	26123	16829683	14474702	18765252	546296	447780	587271	51964	38276	49339	37475	26428	34331
2020-02-26	21938928	19317806	27112071	374954	314301	414412	8083468	7452065	8499562	21720	17085	23501	4114	4114	4114	7154834	6217246	7952183	28212	22676	29948	18788232	16166822	20952425	609755	502615	658135	59184	44303	57304	43037	31009	40396
2020-02-27	19835999	17234175	25051489	408003	344246	450844	7865529	7425618	8075283	24542	19562	26762	4114	4114	4114	7395048	6508184	8125346	31681	25720	33998	20826881	17948586	23205627	675772	560330	731091	67073	50931	66015	49170	36101	47109
2020-02-28	17886476	15344799	23068415	440124	374078	485386	7531945	7296868	7602060	27474	22159	30111	4114	4114	4114	7541968	6736448	8176641	35334	28940	38222	22921304	19804253	25492191	743551	620410	805070	75621	58163	75445	55880	41714	54468
2020-02-29	16106902	13658771	21186466	470562	403230	517136	7101084	6918498	7160233	30473	24848	33490	4114	4114	4114	7588475	6892390	8103850	39127	32309	42560	25044511	21715066	27777784	812210	682238	878953	84802	65991	85545	63164	47852	62455
2020-03-01	14505331	12175467	19424334	498586	431107	545278	6595895	6395674	6760387	33490	27596	36834	4114	4114	4114	7532656	6969281	7912047	43005	35792	46937	27168209	23659954	30028419	880827	745127	951631	94574	74396	96253	71005	54514	71040
2020-03-02	13082140	10886474	17795182	523528	457123	569135	6041422	5739901	6378278	36472	30364	40077	4114	4114	4114	7377959	6963910	7612892	46907	39348	51272	29264276	25616419	32212404	948484	808342	1022074	104882	83347	107487	79376	61689	80177
2020-03-03	11831418	9777852	16306561	544827	480726	588207	5462359	5084533	5991649	39362	33110	43154	4114	4114	4114	7132762	6876858	7223209	50763	42926	55479	31306206	27561567	34301990	1014321	871136	1089381	115660	92801	119158	88238	69354	89810
2020-03-04	10742613	8832347	14960793	562058	501429	602195	4881028	4452153	5551828	42107	35787	46003	4114	4114	4114	6809464	6652327	6854806	54507	46473	59477	33270360	29473148	36274561	1077571	932787	1152820	126828	102704	131166	97543	77481	99873
2020-03-05	9802188	8031284	13755707	574946	518838	611000	4315995	3859422	5088534	44654	38352	48569	4114	4114	4114	6423233	6320238	6502361	58065	49930	63183	35136923	31330540	38113287	1137593	992624	1211852	138303	112994	143406	107235	86031	110293
2020-03-06	8995076	7356002	12685565	583375	532663	614714	3781392	3317125	4617434	46956	40761	50810	4114	4114	4114	5990635	5806311	6177270	61369	53245	66520	36890489	33115563	39807245	1193890	1050059	1266127	149997	123602	155777	117250	94959	120988
2020-03-07	8305842	6788832	11742048	587381	542734	613593	3286860	2830843	4152126	48977	42974	52691	4114	4114	4114	5528320	5276386	5864800	64356	56359	69424	38520273	34813086	41351094	1246118	1104602	1315480	161818	134453	168178	127520	104211	131879
2020-03-08	7719523	6313669	10915197	587133	548997	608018	2837956	2401969	3703608	50686	44955	54190	4114	4114	4114	5051919	4748517	5513872	66968	59218	71847	40019983	36411377	42744416	1294080	1155877	1359908	173681	145473	180514	137973	113732	142887
2020-03-09	7222163	5916235	10194216	582912	551512	598464	2436837	2028822	3280098	52062	46676	55295	4114	4114	4114	4575230	4236085	5136402	69164	61774	73757	41387427	37902203	43990853	1337713	1203622	1399539	185502	156584	192703	148540	123463	153934
2020-03-10	6801116	5584125	9568116	575081	550436	585460	2083056	1707693	2887134	53094	48115	56007	4114	4114	4114	4109734	3749267	4743779	70915	63987	75138	42623939	39280717	45097172	1377067	1247686	1434600	197205	167714	204667	159153	133341	164948
2020-03-11	6445159	5306719	9026185	564060	546005	569239	1774332	1433712	2527874	53779	49259	56335	4114	4114	4114	3664392	3295149	4346376	72204	65824	75990	43733703	40545168	46072354	1412287	1288017	1465394	208721	178791	216344	169747	143305	175863
2020-03-12	6144491	5075019	8558315	550300	538521	551731	1507235	1201521	2203505	54122	50099	56298	4114	4114	4114	3245695	2878066	3953162	73027	67266	76327	44723066	41696490	46926768	1443587	1324654	1492264	219991	189751	227680	180262	153297	186620
2020-03-13	5890648	4881459	8155186	534259	527379	534505	1277725	1005740	1913687	54137	50636	55921	4114	4114	4114	2857879	2500045	3571506	73394	68302	76177	45599881	42737828	47671476	1471228	1357704	1515579	230964	200536	238634	190643	163261	197165
2020-03-14	5676384	4719705	7808363	516386	509803	517576	1081561	841270	1656983	53842	50875	55232	4114	4114	4114	2503238	2161290	3207124	73321	68933	75575	46372921	43674042	48317678	1495503	1387332	1535707	241598	211095	249173	200841	173144	207455
2020-03-15	5495533	4584473	7510314	497102	490337	501121	914577	703462	1431234	53261	50829	54265	4114	4114	4114	2182489	1860653	2864145	72840	69167	74564	47051398	44511234	48876301	1516716	1413743	1553009	251861	221385	259274	210813	182899	217450
2020-03-16	5342868	4471362	7254390	476799	467994	485081	772862	588189	1233864	52421	50514	53055	4114	4114	4114	1895133	1596050	2545263	71982	69022	73188	47644567	45256321	49357708	1535174	1437166	1567826	261727	231369	268923	220522	192484	227121
2020-03-17	5213974	4376709	7034764	455826	445337	468954	652853	491866	1062114	51351	49949	51614	4114	4114	4114	1639788	1364806	2251942	70786	68521	71497	48161442	45916663	49771517	1551174	1457846	1580475	271181	241018	278111	229939	201862	236444
2020-03-18	5105125	4297466	6846363	434490	422652	451453	551379	411419	913218	50081	49158	50096	4114	4114	4114	1414476	1163934	1984632	69292	67693	69515	48610583	46499762	50126497	1564996	1476031	1591242	280210	250310	286838	239039	210999	245402
2020-03-19	5013181	4231096	6684789	413055	400174	433198	465661	344240	784514	48642	47997	48589	4114	4114	4114	1216862	990342	1742994	67541	66572	67539	48999967	47013028	50430537	1576903	1491965	1600386	288811	259229	295106	247803	219869	253981
2020-03-20	4935498	4175487	6546246	391747	378096	414456	393295	288133	673517	47062	46466	47106	4114	4114	4114	1044437	840981	1526095	65575	64783	65571	49336915	47463599	50690648	1587135	1505883	1608135	296982	267765	302924	256218	228450	262174
2020-03-21	4869848	4128878	6427461	370747	356571	395462	332219	241260	577959	45370	44773	45653	4114	4114	4114	894659	712948	1332593	63432	62795	63640	49628055	47858226	50913007	1595908	1518007	1614691	304730	275911	310301	264273	236725	269979
2020-03-22	4814355	4089801	6325621	350207	335717	376421	280676	202085	495798	43592	42838	44230	4114	4114	4114	765046	603544	1160882	61152	60280	61750	49879331	48203191	51103011	1603417	1528542	1620230	312060	283668	317252	271965	244681	277395
2020-03-23	4767437	4057029	6238310	330242	315621	357506	237175	169329	425225	41753	40864	42781	4114	4114	4114	653249	510308	1009209	58769	57696	59870	50096024	48504265	51265349	1609833	1537678	1624904	318983	291036	323791	279292	252309	284427
2020-03-24	4727763	4029539	6163452	310944	296344	338863	200456	141927	364647	39873	38873	41219	4114	4114	4114	557085	431031	875774	56315	55071	57913	50282796	48766699	51404073	1615308	1545586	1628843	325511	298022	329935	286254	259603	291082
2020-03-25	4694208	4006474	6099271	292378	277927	320612	169454	118994	312674	37974	36882	39592	4114	4114	4114	474566	363752	758790	53819	52435	55819	50443735	48995222	51522666	1619974	1552421	1632160	331658	304634	335701	292858	266562	297368
2020-03-26	4665824	3987120	6044240	274589	260392	302848	143273	99792	268099	36071	34908	37918	4114	4114	4114	403898	306749	656537	51305	49809	53646	50582409	49194068	51624118	1623948	1558319	1634951	337440	310882	341107	299109	273186	303295
2020-03-27	4641812	3970876	5997055	257605	243746	285646	121157	83707	229876	34180	32962	36215	4114	4114	4114	343484	258517	567392	48798	47215	51419	50701919	49367000	51710981	1627328	1563403	1637298	342871	316776	346171	305015	279479	308876
2020-03-28	4621495	3957241	5956593	241441	227986	269061	102471	70229	197105	32313	31057	34498	4114	4114	4114	291911	217755	489850	46315	44670	49163	50804953	49517347	51785433	1630202	1567782	1639271	347968	322330	350911	310588	285445	314123
2020-03-29	4604303	3945795	5921896	226099	213097	253134	86680	58931	169010	30480	29201	32782	4114	4114	4114	247940	183339	422530	43872	42186	46898	50893832	49648042	51849330	1632644	1571549	1640929	352747	327558	355345	315837	291093	319050
2020-03-30	4589755	3936186	5892141	211573	199061	237891	73330	49458	144924	28692	27401	31078	4114	4114	4114	210491	154304	364183	41484	39775	44641	50970556	49761658	51904247	1634717	1574787	1642321	357225	332472	359490	320776	296430	323671
2020-03-31	4577443	3928118	5866624	197846	185850	223347	62044	41513	124274	26954	25662	29396	4114	4114	4114	178624	129827	313686	39161	37445	42409	51036845	49860445	51951523	1636477	1577569	1643489	361417	337088	363363	325415	301465	327999
2020-04-01	4567023	3921343	5844739	184901	173435	209506	52499	34849	106571	25272	23989	27745	4114	4114	4114	151529	109203	270037	36911	35203	40213	51094179	49946367	51992293	1637970	1579958	1644470	365339	341420	366981	329769	306210	332050
2020-04-02	4558203	3915654	5825970	172712	161784	196367	44427	29257	91393	23650	22385	26134	4114	4114	4114	128506	91835	232347	34742	33053	38066	51143824	50021136	52027520	1639237	1582009	1645293	369008	345482	370357	333851	310674	335838
2020-04-03	4550737	3910877	5809872	161252	150863	183920	37599	24564	78379	22092	20850	24566	4114	4114	4114	108953	77215	199834	32657	30998	35976	51186867	50086236	52058021	1640311	1583767	1645983	372436	349288	373509	337672	314870	339376
2020-04-04	4544592	3906974	5796494	150491	140636	172151	31647	20517	66791	20599	19387	23048	4114	4114	4114	92356	64912	171807	30660	29038	33950	51224239	50142958	52084488	1641221	1585276	1646563	375640	352853	376449	341248	318809	342678
2020-04-05	4541168	3904797	5789419	140398	131068	161041	24877	16044	52560	19172	17995	21582	4114	4114	4114	78233	54538	147567	28752	27174	31994	51256734	50192416	52107504	1641993	1586569	1647048	378632	356190	379192	344590	322503	345757
2020-04-06	4538274	3902972	5783361	130939	122124	150567	19415	12456	41020	17813	16674	20172	4114	4114	4114	66021	45668	126123	26935	25405	30112	51284999	50235519	52127548	1642645	1587675	1647455	381426	359311	381750	347710	325964	348625
2020-04-07	4535841	3901449	5778208	122081	113766	140701	15210	9702	32151	16521	15423	18819	4114	4114	4114	55355	38017	106906	25206	23730	28306	51309542	50272982	52144994	1643194	1588616	1647794	384033	362230	384135	350622	329203	351296
2020-04-08	4533808	3900185	5773862	113791	105960	131412	12036	7630	25491	15296	14240	17524	4114	4114	4114	46100	31454	89855	23566	22145	26577	51330806	50305433	52160168	1643653	1589412	1648074	386466	364958	386358	353335	332231	353781
2020-04-09	4532121	3899142	5770225	106036	98674	122675	9633	6067	20475	14135	13124	16288	4114	4114	4114	38181	25890	75009	22012	20649	24926	51349204	50333474	52173366	1644034	1590081	1648304	388736	367507	388431	355863	335059	356091
2020-04-10	4530727	3898286	5767198	98787	91876	114467	7784	4871	16626	13038	12072	15111	4114	4114	4114	31498	21232	62317	20543	19238	23353	51365123	50357679	52184861	1644349	1590642	1648492	390853	369887	390362	358215	337698	358237
2020-04-11	4529530	3897556	5764560	92016	85538	106765	6382	3966	13732	12002	11081	13992	4114	4114	4114	25919	17369	51617	19155	17910	21857	51378920	50378583	52194899	1644609	1591109	1648646	392827	372110	392162	360403	340159	360229
2020-04-12	4528055	3896668	5761084	85697	79631	99547	5743	3534	12682	11025	10150	12930	4114	4114	4114	21308	14196	42709	17846	16661	20436	51390908	50396663	52203694	1644822	1591499	1648771	394668	374184	393839	362436	342451	362078
2020-04-13	4526841	3895942	5758205	79802	74128	92790	5160	3147	11655	10106	9275	11924	4114	4114	4114	17570	11632	35483	16614	15489	19088	51401368	50412353	52211436	1644998	1591824	1648872	396384	376119	395402	364324	344584	363793
2020-04-14	4525838	3895346	5755806	74308	69004	86474	4575	2768	10526	9241	8454	10973	4114	4114	4114	14581	9587	29728	15455	14389	17813	51410551	50426048	52218293	1645143	1592097	1648955	397983	377924	396859	366077	346569	365382
2020-04-15	4525003	3894853	5753787	69190	64236	80576	3994	2399	9332	8429	7685	10074	4114	4114	4114	12186	7952	25128	14367	13360	16608	51418668	50438077	52224405	1645264	1592327	1649024	399474	379608	398216	367703	348414	366854
2020-04-16	4524303	3894443	5752075	64425	59801	75074	3443	2053	8155	7667	6964	9227	4114	4114	4114	10243	6631	21389	13347	12396	15472	51425883	50448703	52229882	1645365	1592522	1649081	400864	381179	399480	369210	350127	368217
2020-04-17	4523713	3894101	5750615	59989	55675	69944	2943	1742	7061	6952	6289	8429	4114	4114	4114	8642	5549	18288	12391	11495	14402	51432327	50458132	52234812	1645450	1592689	1649128	402159	382644	400659	370606	351717	369478
2020-04-18	4523215	3893814	5749364	55862	51838	65163	2502	1470	6081	6283	5658	7678	4114	4114	4114	7307	4654	15677	11496	10653	13395	51438104	50466525	52239265	1645523	1592831	1649167	403367	384010	401758	371899	353193	370644
2020-04-19	4522794	3893573	5748292	52023	48270	60709	2122	1237	5223	5656	5069	6973	4114	4114	4114	6186	3908	13453	10659	9867	12450	51443297	50474016	52243299	1645584	1592952	1649200	404493	385284	402782	373095	354561	371722
2020-04-20	4522437	3893371	5747372	48451	44953	56560	1797	1040	4482	5070	4518	6311	4114	4114	4114	5239	3283	11550	9878	9134	11564	51447977	50480716	52246963	1645635	1593057	1649228	405543	386472	403737	374202	355828	372717
2020-04-21	4522135	3893201	5746583	45129	41870	52696	1521	873	3844	4522	4005	5690	4114	4114	4114	4438	2758	9916	9147	8449	10734	51452203	50486718	52250297	1645679	1593146	1649251	406522	387581	404627	375224	357002	373634
2020-04-22	4521879	3893059	5745905	42040	39004	49099	1288	733	3298	4011	3527	5109	4114	4114	4114	3759	2318	8513	8465	7810	9957	51456028	50492107	52253338	1645716	1593222	1649271	407435	388615	405458	376168	358088	374480
2020-04-23	4521663	3892939	5745323	39168	36339	45751	1090	616	2830	3534	3081	4564	4114	4114	4114	3183	1947	7307	7829	7215	9230	51459496	50496952	52256116	1645747	1593287	1649287	408286	389579	406232	377038	359091	375259
2020-04-24	4521479	3892838	5744823	36497	33863	42635	923	517	2428	3090	2667	4055	4114	4114	4114	2696	1636	6272	7234	6659	8550	51462647	50501317	52258658	1645774	1593343	1649301	409081	390479	406955	377840	360018	375975
2020-04-25	4521324	3892753	5744395	34014	31562	39735	782	435	2084	2677	2282	3581	4114	4114	4114	2283	1374	5384	6679	6141	7914	51465515	50505255	52260989	1645797	1593391	1649312	409822	391318	407629	378578	360873	376633
2020-04-26	4521192	3892682	5744027	31705	29423	37036	662	365	1788	2292	1924	3137	4114	4114	4114	1934	1155	4621	6162	5658	7319	51468130	50508816	52263129	1645816	1593432	1649322	410514	392102	408259	379257	361662	377238
2020-04-27	4521081	3892623	5743711	29559	27436	34526	560	307	1535	1935	1591	2724	4114	4114	4114	1637	970	3966	5679	5208	6764	51470519	50512041	52265098	1645832	1593467	1649330	411159	392833	408847	379881	362387	377793
2020-04-28	4520986	3892572	5743440	27565	25589	32191	475	258	1317	1602	1281	2340	4114	4114	4114	1387	815	3403	5229	4790	6245	51472704	50514966	52266911	1645845	1593497	1649337	411762	393516	409396	380453	363055	378301
2020-04-29	4520907	3892530	5743208	25711	23873	30019	402	216	1130	1293	993	1981	4114	4114	4114	1174	685	2921	4811	4401	5760	51474707	50517624	52268583	1645857	1593523	1649342	412326	394154	409909	380978	363669	378767
2020-04-30	4520839	3892495	5743008	23988	22278	27999	340	182	970	1004	725	1648	4114	4114	4114	994	575	2507	4422	4042	5308	51476546	50520043	52270128	1645867	1593545	1649347	412852	394749	410388	381460	364232	379195
2020-05-01	4520782	3892465	5742837	22387	20796	26120	288	153	832	736	475	1337	4114	4114	4114	842	483	2151	4062	3708	4887	51478236	50522249	52271556	1645875	1593564	1649351	413343	395305	410836	381902	364750	379585
2020-05-02	4520733	3892440	5742690	20898	19419	24374	244	128	714	486	243	1048	4114	4114	4114	713	406	1846	3728	3398	4495	51479792	50524263	52272878	1645882	1593580	1649354	413803	395825	411255	382306	365224	379940
2020-05-03	4520692	3892419	5742564	19515	18139	22749	207	108	613	254	29	778	4114	4114	4114	604	341	1585	3417	3111	4132	51481226	50526105	52274103	1645888	1593594	1649357	414232	396311	411647	382674	365659	380263
2020-05-04	4520657	3892401	5742455	18230	16950	21239	175	91	526	39	0	527	4114	3940	4114	511	286	1360	3129	2848	3795	51482550	50527792	52275240	1645893	1593606	1649360	414634	396765	412014	383009	366057	380564
2020-05-05	4520628	3892387	5742363	17035	15845	19835	148	76	452	0	0	293	3950	3741	4114	433	241	1167	2865	2614	3481	51483774	50529340	52276296	1645897	1593616	1649362	415010	397190	412357	383318	366420	380848
2020-05-06	4520603	3892374	5742283	15924	14816	18530	125	64	388	0	0	77	3752	3549	4114	367	202	1002	2630	2407	3190	51484907	50530762	52277278	1645901	1593624	1649363	415362	397587	412678	383608	366750	381115
2020-05-07	4520582	3892364	5742214	14891	13858	17317	106	54	333	0	0	0	3559	3362	3987	311	170	860	2422	2224	2921	51485956	50532070	52278192	1645904	1593632	1649365	415692	397959	412979	383882	367056	381366
2020-05-08	4520564	3892355	5742156	13928	12966	16188	90	45	285	0	0	0	3373	3183	3789	263	143	738	2238	2064	2682	51486929	50533276	52279042	1645907	1593638	1649366	416000	398307	413261	384139	367344	381602
2020-05-09	4520549	3892348	5742105	13031	12134	15138	76	38	245	0	0	0	3193	3010	3596	223	120	633	2076	1925	2469	51487833	50534388	52279835	1645909	1593644	1649367	416290	398633	413526	384382	367616	381824
2020-05-10	4520536	3892341	5742062	12195	11358	14160	65	32	210	0	0	0	3020	2845	3409	189	101	543	1935	1805	2281	51488672	50535415	52280574	1645911	1593648	1649367	416561	398938	413773	384609	367871	382033
2020-05-11	4520525	3892336	5742025	11415	10634	13248	55	27	180	0	0	0	2855	2687	3228	160	85	466	1814	1698	2115	51489453	50536364	52281264	1645912	1593652	1649368	416814	399224	414005	384824	368112	382230
2020-05-12	4520516	3892332	5741993	10688	9958	12398	46	22	155	0	0	0	2696	2536	3055	135	71	400	1707	1597	1970	51490180	50537243	52281908	1645914	1593656	1649369	417052	399492	414223	385025	368338	382414
2020-05-13	4520508	3892328	5741966	10008	9327	11606	39	19	133	0	0	0	2545	2392	2888	115	60	344	1606	1502	1846	51490857	50538058	52282509	1645915	1593659	1649369	417276	399744	414427	385214	368551	382587
2020-05-14	4520501	3892325	5741942	9374	8737	10866	33	16	114	0	0	0	2401	2256	2729	97	50	295	1510	1411	1736	51491488	50538814	52283071	1645916	1593661	1649370	417485	399979	414619	385392	368751	382750
2020-05-15	4520496	3892322	5741922	8781	8185	10175	28	13	98	0	0	0	2264	2126	2576	82	42	253	1419	1326	1634	51492077	50539515	52283596	1645917	1593663	1649370	417681	400200	414799	385559	368939	382902
2020-05-16	4520491	3892320	5741905	8227	7670	9530	24	11	84	0	0	0	2134	2003	2431	70	35	217	1334	1246	1536	51492626	50540167	52284087	1645917	1593665	1649370	417865	400407	414967	385715	369115	383045
2020-05-17	4520487	3892318	5741890	7709	7188	8927	20	9	72	0	0	0	2011	1887	2293	59	30	186	1253	1170	1444	51493138	50540773	52284547	1645918	1593667	1649370	418038	400602	415126	385862	369280	383180
2020-05-18	4520484	3892317	5741877	7224	6737	8363	17	8	62	0	0	0	1894	1777	2162	50	25	160	1176	1098	1357	51493617	50541338	52284977	1645918	1593668	1649371	418200	400784	415274	386000	369436	383306
2020-05-19	4520481	3892316	5741866	6771	6315	7837	14	7	53	0	0	0	1784	1673	2037	42	21	137	1104	1031	1275	51494065	50541863	52285380	1645919	1593669	1649371	418352	400955	415413	386129	369582	383424
2020-05-20	4520478	3892315	5741857	6347	5920	7344	12	6	46	0	0	0	1679	1574	1919	36	18	118	1037	967	1198	51494483	50542352	52285756	1645919	1593670	1649371	418495	401116	415544	386251	369719	383535
2020-05-21	4520476	3892314	5741849	5950	5551	6883	10	5	39	0	0	0	1581	1481	1808	30	15	101	973	908	1125	51494874	50542809	52286109	1645919	1593671	1649371	418629	401266	415667	386365	369847	383639
2020-05-22	4520474	3892313	5741842	5578	5205	6452	9	4	34	0	0	0	1487	1393	1702	26	12	87	913	852	1056	51495240	50543234	52286440	1645920	1593672	1649371	418755	401407	415782	386472	369968	383737
2020-05-23	4520473	3892312	5741836	5231	4881	6048	7	3	29	0	0	0	1399	1311	1602	22	10	74	857	799	991	51495582	50543632	52286750	1645920	1593672	1649371	418873	401540	415890	386572	370081	383828
2020-05-24	4520472	3892312	5741831	4905	4577	5670	6	3	25	0	0	0	1316	1233	1508	18	9	64	804	749	930	51495903	50544002	52287040	1645920	1593673	1649371	418984	401665	415992	386666	370187	383914
2020-05-25	4520471	3892311	5741827	4600	4293	5316	5	2	21	0	0	0	1238	1159	1418	16	7	55	754	703	873	51496203	50544349	52287312	1645920	1593673	1649371	419088	401782	416087	386754	370286	383994
2020-05-26	4520470	3892311	5741823	4314	4027	4985	5	2	18	0	0	0	1164	1090	1334	13	6	47	707	659	819	51496484	50544673	52287567	1645920	1593674	1649371	419186	401891	416177	386836	370380	384070
2020-05-27	4520469	3892311	5741820	4046	3777	4675	4	2	16	0	0	0	1095	1025	1255	11	5	40	663	618	768	51496747	50544976	52287806	1645920	1593674	1649371	419278	401994	416261	386914	370467	384141
