time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	29657064	27290188	34169482	277221	228598	302813	7201744	6122072	7998931	14210	10530	14686	4114	4114	4114	5996659	5080602	6813310	19184	14720	19250	13230268	11404432	14700151	429590	348238	455465	39509	27966	35672	27999	18722	24102
2020-02-24	28076989	25603482	32799530	308523	255629	339097	6671582	5641166	7319589	16528	12555	17427	4114	4114	4114	6340459	5383871	7170705	21944	17169	22547	14958616	12870394	16658872	485638	395769	518984	45408	32835	42128	32467	22339	28903
2020-02-25	26521203	23962690	31423728	339523	282404	374651	6224267	5335159	6732024	19020	14721	20352	4114	4114	4114	6504343	5518480	7312754	24945	19809	26108	16759355	14398834	18689099	543994	445297	584779	51938	38248	49311	37461	26414	34316
2020-02-26	25033557	22413553	30080679	368761	307555	407764	5842739	5149215	6221239	21626	16984	23400	4114	4114	4114	6511021	5508237	7267721	28155	22615	29887	18584487	15944966	20733610	603089	495357	650976	59078	44188	57190	42980	30948	40335
2020-02-27	23640112	20981570	28795167	395249	330199	437287	5490015	5007894	5780225	24293	19291	26496	4114	4114	4114	6409376	5404492	7093312	31521	25546	33826	20397116	17475661	22748407	661718	544865	716139	66781	50612	65702	49010	35927	46938
2020-02-28	22351693	19675571	27579370	418474	349936	462629	5141196	4852457	5372846	26954	21586	29559	4114	4114	4114	6238465	5287847	6836439	34977	28547	37842	22172865	18970930	24704365	719089	593172	779322	74987	57465	74770	55523	41321	54088
2020-02-29	21117166	18443643	26383884	438228	366672	483573	4840362	4655266	5018366	29549	23819	32517	4114	4114	4114	6021487	5164698	6526348	38447	31554	41842	23895895	20419572	26582811	774689	639917	839919	83627	64686	84306	62484	47098	61737
2020-03-01	19461301	16831774	24714439	454490	380488	500133	5048606	4905786	5169867	32025	25947	35307	4114	4114	4114	5782965	5028944	6191863	41850	34499	45727	25555934	21815910	28372088	828189	684918	897558	92632	72217	94223	69850	53221	69830
2020-03-02	17990479	15425642	23203821	467640	391902	512742	5092828	4943778	5170060	34342	27937	37882	4114	4114	4114	5586878	4994583	5898404	45108	37313	49405	27155430	23168379	30074061	879675	728457	952308	101935	80004	104436	77575	59652	78308
2020-03-03	16668579	14185784	21819190	478435	401861	522219	4973561	4825783	5182886	36478	29779	40214	4114	4114	4114	5452189	5008906	5685352	48157	39946	52799	28710311	24500886	31704274	929675	771321	1004685	111480	88006	114872	85618	66359	87115
2020-03-04	15468930	13082566	20517752	487466	411374	529210	4738194	4524876	5040796	38427	31480	42296	4114	4114	4114	5344909	5043491	5502552	50960	42371	55866	30233305	25833389	33275327	978611	814167	1055108	121226	96204	125478	93940	73319	96201
2020-03-05	14377494	12098297	19288200	494929	421857	533983	4436729	4162851	4793767	40192	33054	44127	4114	4114	4114	5226952	5065232	5333495	53500	44586	58582	31726365	27172772	34789571	1026549	857220	1103657	131142	104585	136205	102510	80513	105519
2020-03-06	13387708	11222346	18130146	500744	431565	536542	4104217	3782657	4568606	41776	34514	45712	4114	4114	4114	5076435	4971454	5156431	55770	46604	60938	33182998	28515241	36241573	1073280	900357	1150160	141194	113141	147010	111294	87925	115026
2020-03-07	12495401	10446652	17047005	504717	440237	536793	3761579	3405605	4322726	43178	35868	47051	4114	4114	4114	4887105	4735273	5000327	57774	48441	62940	34592936	29851475	37622790	1118470	943275	1194341	151348	121858	157847	120258	95539	124677
2020-03-08	11696130	9763464	16041908	506664	447595	534660	3421001	3043497	4057448	44394	37118	48146	4114	4114	4114	4662017	4524594	4905225	59517	50114	64595	35945599	31170456	38924980	1161778	985613	1235934	161566	130718	168668	129367	103335	134424
2020-03-09	10984415	9164701	15116204	506464	453401	530138	3090127	2702851	3780007	45419	38327	48995	4114	4114	4114	4408265	4215104	4694114	61007	51640	65915	37231898	32461453	40141877	1202910	1027023	1274739	171803	139695	179427	138583	111292	144223
2020-03-10	10353859	8642074	14269320	504073	457472	523297	2774211	2387276	3496685	46245	39460	49597	4114	4114	4114	4134020	3894617	4471737	62249	53124	66912	38444896	33725561	41269709	1241642	1067707	1310637	182018	148761	190074	147867	119387	154027
2020-03-11	9797542	8187388	13499088	499521	459691	514279	2476974	2098588	3213243	46869	40458	49954	4114	4114	4114	3847190	3571437	4274532	63239	54521	67591	39579897	34964088	42307103	1277825	1107369	1343587	192166	157884	200565	157179	127591	163792
2020-03-12	9308408	7792820	12802167	492899	459998	503341	2200896	1837333	2934811	47285	41308	50069	4114	4114	4114	3554908	3252577	4056122	63969	55750	67957	40634297	36145072	43254767	1311379	1145143	1373617	202204	167029	210858	166479	135878	173476
2020-03-13	8879546	7451097	12174405	484350	459034	491385	1947361	1603096	2666182	47494	42002	49951	4114	4114	4114	3263351	2943654	3822183	64436	56795	68013	41607343	37263316	44115089	1342281	1180863	1400809	212092	176161	220914	175729	144217	183039
2020-03-14	8504382	7155591	11611148	474050	456572	477840	1716811	1394744	2418013	47496	42531	49608	4114	4114	4114	2977683	2648948	3578167	64635	57642	67768	42499859	38315170	44891756	1370564	1214412	1425287	221792	185245	230700	184893	152578	192445
2020-03-15	8176795	6900347	11107476	462204	452210	464943	1508924	1210650	2183036	47298	42891	49056	4114	4114	4114	2702047	2371516	3329154	64569	58278	67236	43313970	39298446	45589395	1396300	1245723	1447205	231272	194246	240190	193936	160930	201661
2020-03-16	7891173	6680071	10658397	449028	443022	450669	1322810	1048886	1963008	46908	43078	48308	4114	4114	4114	2439606	2113338	3079710	64243	58695	66434	44052822	40212298	46213253	1419594	1274771	1466737	240502	203131	249359	202825	169242	210657
2020-03-17	7642431	6490095	10258989	434748	427537	438283	1157184	907384	1758951	46337	43093	47383	4114	4114	4114	2192616	1875475	2833790	63667	58889	65382	44720324	41057073	46768936	1440578	1301571	1484070	249457	211869	258191	211534	177486	219409
2020-03-18	7426011	6326331	9904510	419582	412827	429029	1010524	784054	1571273	45596	42940	46321	4114	4114	4114	1962519	1658242	2594690	62857	58859	64104	45320906	41834126	47262181	1459399	1326171	1499392	258118	220432	266672	220036	185633	227896
2020-03-19	7237849	6185210	9590469	403744	395062	415355	881193	676875	1399888	44702	42679	45162	4114	4114	4114	1750067	1461363	2365966	61829	58609	62683	45859311	42545643	47698685	1476214	1348644	1512890	266468	228795	274795	228308	193658	236099
2020-03-20	7074350	6063630	9312670	387431	377110	401147	767526	583943	1244340	43670	42297	43880	4114	4114	4114	1555440	1284119	2153878	60604	58269	61099	46340422	43194458	48083969	1491184	1369085	1524746	274496	236937	282554	236333	201536	244006
2020-03-21	6932345	5958904	9067241	370828	359143	388236	667901	503508	1103907	42517	41761	42698	4114	4114	4114	1378366	1125480	1953290	59202	57719	59377	46769120	43783875	48423287	1504469	1387606	1535133	282194	244838	289948	244095	209245	251606
2020-03-22	6809051	5868705	8850640	354098	341309	374664	580777	433985	977684	41260	40782	41348	4114	4114	4114	1218236	984215	1765206	57646	56968	57853	47150169	44317520	48721561	1516226	1404325	1544211	289558	252483	296981	251581	216766	258892
2020-03-23	6702032	5791024	8659649	337387	323735	360597	504720	373956	864665	39916	39364	40275	4114	4114	4114	1074193	858977	1590189	55958	55205	56172	47488141	44799204	48983345	1526605	1419369	1552129	296585	259878	303656	258783	224082	265862
2020-03-24	6609158	5724126	8491365	320821	306524	346191	438420	322165	763792	38502	37885	39349	4114	4114	4114	945225	748376	1428431	54161	53435	54929	47787352	45232807	49212808	1535747	1432867	1559023	303278	267052	309981	265695	231179	272513
2020-03-25	6528573	5666515	8343178	304507	289762	331587	380690	277508	674004	37032	36258	38037	4114	4114	4114	830223	651028	1279822	52277	51377	53467	48051835	45622190	49413733	1543785	1444944	1565015	309641	273936	315964	272312	238047	278847
2020-03-26	6458660	5616903	8212756	288535	273517	316912	330468	239018	594265	35522	34612	36707	4114	4114	4114	728042	565595	1144020	50326	49226	51766	48285312	45971119	49589531	1550839	1455726	1570218	315678	280525	321616	278635	244687	284868
2020-03-27	6398010	5574178	8098018	272978	257839	302279	286807	205855	523584	33986	32960	35485	4114	4114	4114	637535	490808	1020506	48329	47057	50108	48491195	46283214	49743254	1557020	1465330	1574729	321399	286820	326948	284663	251131	290580
2020-03-28	6345400	5537385	7997114	257894	242766	287785	248872	177286	461033	32436	31312	34209	4114	4114	4114	557587	425483	908637	46304	44886	48480	48672586	46561909	49877620	1562430	1473868	1578636	326810	292822	331972	290399	257317	295990
2020-03-29	6299767	5505699	7908403	243328	228324	273515	215925	152679	405751	30883	29680	32892	4114	4114	4114	487134	368532	807692	44267	42728	46786	48832288	46810429	49995042	1567158	1481447	1582018	331923	298535	336700	295848	263242	301106
2020-03-30	6260187	5478411	7830431	229313	214528	259540	187321	131487	356947	29337	28071	31545	4114	4114	4114	425179	318963	716901	42232	40598	45043	48972820	47031774	50097649	1571287	1488164	1584942	336748	303963	341147	301016	268907	305938
2020-03-31	6225859	5454910	7761913	215872	201384	245918	162493	113236	313753	27808	26495	30179	4114	4114	4114	370794	275881	635480	40214	38505	43267	49096438	47228712	50187318	1574890	1494108	1587469	341296	309114	345323	305909	274313	310493
2020-04-01	6196086	5434671	7701713	203018	188891	232694	140947	97520	275510	26303	24956	28804	4114	4114	4114	323131	238483	562650	38222	36460	41472	49205153	47403784	50265696	1578031	1499363	1589652	345578	313994	349244	310535	279461	314783
2020-04-02	6170265	5417240	7648830	190758	177042	219907	122252	83985	241873	24828	23460	27430	4114	4114	4114	281417	206054	497652	36268	34470	39670	49300751	47559309	50334229	1580767	1504004	1591536	349607	318612	352922	314903	284357	318819
2020-04-03	6147871	5402227	7602380	179091	165825	207583	106033	72330	212301	23389	22011	26063	4114	4114	4114	244951	177959	439759	34359	32542	37874	49384817	47697389	50394179	1583149	1508098	1593161	353393	322976	356369	319021	289005	322610
2020-04-04	6128449	5389297	7561584	168012	155226	195742	91963	62293	186314	21990	20613	24712	4114	4114	4114	213109	153638	388285	32501	30680	36094	49458750	47819926	50446650	1585222	1511707	1594564	356950	327097	359598	322900	293410	326169
2020-04-05	6111606	5378161	7525759	157511	145224	184396	79759	53650	163486	20635	19267	23383	4114	4114	4114	185328	132599	342591	30701	28888	34338	49523787	47928633	50492605	1587025	1514887	1595773	360288	330983	362622	326549	297581	329505
2020-04-06	6096998	5368570	7494300	147575	135801	173552	69173	46206	143438	19327	17976	22080	4114	4114	4114	161109	114410	302083	28962	27167	32616	49581014	48025049	50532882	1588593	1517686	1596815	363419	334646	365452	329978	301523	332629
2020-04-07	6084330	5360309	7466678	138188	126934	163302	59991	39796	125836	18067	16741	20808	4114	4114	4114	140011	98693	266216	27287	25520	30933	49631390	48110551	50568212	1589955	1520148	1597713	366354	338094	368100	333196	305245	335552
2020-04-08	6073344	5353194	7442426	129332	118599	153540	52027	34275	110385	16859	15562	19571	4114	4114	4114	121643	85118	234293	25679	23946	29294	49675755	48186372	50599230	1591139	1522314	1598487	369105	341337	370575	336213	308755	338285
2020-04-09	6063816	5347066	7421134	120988	110772	144257	45121	29521	96824	15702	14439	18372	4114	4114	4114	105658	73397	206047	24137	22446	27705	49714848	48253607	50626489	1592168	1524217	1599154	371680	344387	372889	339039	312061	340836
2020-04-10	6055554	5341787	7402441	113136	103430	135445	39131	25426	84924	14597	13371	17213	4114	4114	4114	91756	63280	181138	22663	21018	26167	49749317	48313237	50650471	1593061	1525890	1599729	374091	347252	375052	341684	315172	343218
2020-04-11	6048388	5337241	7386031	105753	96548	127094	33936	21900	74482	13544	12358	16097	4114	4114	4114	79668	54551	159189	21256	19663	24684	49779729	48366128	50671591	1593837	1527359	1600223	376347	349942	377073	344157	318094	345438
2020-04-12	6042174	5333325	7371626	98820	90103	119191	29430	18862	65322	12542	11399	15025	4114	4114	4114	69161	47020	139859	19917	18378	23257	49806581	48413055	50690215	1594511	1528649	1600649	378458	352466	378960	346466	320838	347506
2020-04-13	6036784	5329952	7358980	92313	84070	111722	25523	16246	57286	11590	10491	13997	4114	4114	4114	60032	40525	122845	18644	17162	21887	49830309	48454700	50706656	1595095	1529781	1601016	380431	354833	380723	348622	323410	349432
2020-04-14	6032111	5327047	7347880	86212	78428	104672	22134	13993	50237	10688	9634	13014	4114	4114	4114	52102	34925	107877	17436	16013	20576	49851293	48491670	50721190	1595603	1530775	1601332	382276	357053	382368	350632	325821	351224
2020-04-15	6028058	5324545	7338136	80496	73153	98025	19196	12053	44054	9835	8825	12082	4114	4114	4114	45215	30096	94715	16292	14929	19331	49869869	48524504	50734056	1596043	1531648	1601604	384001	359133	383905	352506	328077	352890
2020-04-16	6024543	5322389	7329584	75144	68224	91765	16647	10381	38631	9027	8063	11195	4114	4114	4114	39234	25933	83144	15211	13908	18144	49886328	48553676	50745460	1596425	1532413	1601838	385613	361081	385339	354250	330187	354438
2020-04-17	6021494	5320533	7322076	70136	63622	85874	14437	8942	33875	8265	7345	10350	4114	4114	4114	34042	22345	72976	14190	12947	17014	49900926	48579607	50755583	1596757	1533084	1602039	387118	362906	386678	355874	332159	355875
2020-04-18	6018851	5318934	7315487	65452	59326	80335	12520	7702	29704	7546	6670	9547	4114	4114	4114	29535	19252	64042	13227	12045	15939	49913887	48602670	50764583	1597044	1533673	1602212	388525	364614	387928	357384	334000	357208
2020-04-19	6016558	5317557	7309703	61073	55317	75133	10858	6634	26046	6868	6036	8785	4114	4114	4114	25623	16587	56196	12320	11197	14918	49925406	48623192	50772596	1597294	1534190	1602362	389839	366212	389094	358787	335718	358445
2020-04-20	6014570	5316370	7304626	56982	51577	70249	9416	5714	22838	6230	5441	8063	4114	4114	4114	22229	14290	49306	11468	10402	13951	49935657	48641465	50779741	1597511	1534642	1602490	391067	367708	390183	360089	337319	359591
2020-04-21	6012846	5315349	7300170	53162	48091	65669	8166	4922	20025	5630	4882	7379	4114	4114	4114	19283	12311	43257	10667	9657	13036	49944788	48657745	50786123	1597698	1535039	1602601	392213	369107	391199	361299	338811	360652
2020-04-22	6011350	5314468	7296259	49595	44840	61375	7082	4239	17558	5067	4359	6733	4114	4114	4114	16727	10606	37948	9914	8959	12171	49952933	48672260	50791831	1597861	1535388	1602696	393284	370416	392148	362420	340199	361633
2020-04-23	6010054	5313710	7292827	46267	41811	57352	6141	3651	15395	4538	3870	6122	4114	4114	4114	14509	9137	33287	9209	8306	11354	49960206	48685210	50796947	1598003	1535693	1602778	394284	371640	393033	363459	341491	362540
2020-04-24	6008929	5313057	7289814	43162	38989	53585	5326	3145	13499	4042	3413	5546	4114	4114	4114	12585	7871	29197	8546	7693	10584	49966710	48696773	50801538	1598125	1535960	1602848	395218	372785	393860	364420	342692	363377
2020-04-25	6007954	5312495	7287170	40266	36360	50059	4619	2709	11836	3578	2985	5003	4114	4114	4114	10916	6780	25609	7925	7120	9859	49972532	48707104	50805665	1598232	1536195	1602909	396090	373855	394632	365309	343807	364149
2020-04-26	6007108	5312010	7284849	37566	33912	46762	4006	2333	10378	3144	2587	4492	4114	4114	4114	9468	5841	22460	7343	6584	9176	49977752	48716343	50809381	1598324	1536400	1602961	396905	374855	395353	366130	344841	364860
2020-04-27	6006375	5311593	7282812	35049	31633	43678	3474	2010	9099	2739	2215	4012	4114	4114	4114	8212	5031	19698	6798	6082	8534	49982438	48724612	50812733	1598404	1536581	1603006	397666	375791	396026	366887	345800	365515
2020-04-28	6005738	5311234	7281024	32704	29511	40797	3012	1731	7978	2360	1869	3561	4114	4114	4114	7122	4334	17275	6287	5613	7930	49986650	48732019	50815761	1598473	1536738	1603045	398377	376665	396655	367586	346688	366117
2020-04-29	6005187	5310924	7279454	30520	27536	38104	2613	1491	6995	2006	1546	3138	4114	4114	4114	6177	3733	15149	5809	5175	7362	49990442	48738660	50818501	1598533	1536877	1603078	399041	377483	397242	368229	347509	366670
2020-04-30	6004708	5310657	7278077	28485	25699	35590	2266	1284	6133	1677	1245	2742	4114	4114	4114	5357	3216	13285	5361	4767	6828	49993860	48744620	50820985	1598586	1536998	1603107	399662	378247	397791	368820	348268	367177
2020-05-01	6004294	5310428	7276868	26590	23988	33242	1965	1106	5377	1369	964	2371	4114	4114	4114	4646	2770	11649	4944	4387	6327	49996946	48749973	50823240	1598631	1537104	1603131	400242	378962	398304	369364	348969	367644
2020-05-02	6003934	5310230	7275807	24825	22397	31051	1704	953	4715	1082	702	2024	4114	4114	4114	4030	2386	10215	4554	4034	5856	49999735	48754787	50825291	1598670	1537198	1603153	400785	379631	398784	369863	349615	368071
2020-05-03	6003622	5310059	7274876	23182	20917	29007	1478	821	4134	814	457	1700	4114	4114	4114	3495	2055	8958	4192	3707	5415	50002260	48759119	50827159	1598704	1537279	1603171	401292	380256	399233	370322	350210	368462
2020-05-04	6003351	5309913	7274059	21653	19540	27099	1281	707	3624	564	230	1397	4114	4114	4114	3031	1770	7855	3856	3401	5002	50004550	48763022	50828863	1598734	1537351	1603187	401766	380840	399653	370743	350757	368818
2020-05-05	6003117	5309786	7273342	20230	18260	25321	1111	609	3178	330	20	1113	4114	4114	4114	2629	1525	6887	3542	3117	4616	50006628	48766542	50830420	1598759	1537414	1603200	402210	381387	400045	371128	351261	369143
2020-05-06	6002913	5309677	7272712	18906	17068	23663	964	525	2786	114	0	848	4114	3933	4114	2280	1314	6039	3250	2858	4256	50008518	48769721	50831845	1598782	1537469	1603212	402625	381899	400413	371479	351724	369446
2020-05-07	6002737	5309583	7272160	17673	15960	22117	836	452	2443	0	0	599	4025	3737	4114	1977	1131	5295	2980	2627	3921	50010240	48772594	50833151	1598801	1537517	1603222	403014	382378	400757	371800	352150	369732
2020-05-08	6002584	5309503	7271675	16526	14928	20677	725	389	2142	0	0	367	3828	3547	4114	1715	975	4643	2737	2422	3608	50011809	48775194	50834350	1598818	1537559	1603230	403378	382826	401080	372101	352539	370001
2020-05-09	6002451	5309433	7271249	15458	13966	19334	629	335	1878	0	0	151	3636	3362	4114	1487	839	4071	2521	2240	3316	50013243	48777549	50835453	1598832	1537596	1603238	403719	383245	401382	372384	352895	370255
2020-05-10	6002336	5309373	7270876	14462	13069	18083	545	289	1646	0	0	0	3449	3184	4064	1290	723	3569	2329	2081	3044	50014554	48779686	50836467	1598845	1537628	1603244	404038	383638	401665	372651	353220	370493
2020-05-11	6002236	5309322	7270548	13534	12232	16918	473	249	1443	0	0	0	3269	3013	3869	1118	623	3130	2160	1942	2799	50015754	48781626	50837402	1598855	1537657	1603250	404337	384006	401930	372903	353525	370717
2020-05-12	6002149	5309277	7270260	12668	11452	15832	410	214	1266	0	0	0	3095	2848	3678	970	536	2744	2012	1822	2580	50016855	48783389	50838264	1598865	1537682	1603254	404618	384351	402179	373140	353813	370928
2020-05-13	6002074	5309239	7270008	11860	10723	14819	356	185	1110	0	0	0	2928	2691	3492	841	462	2406	1884	1715	2385	50017866	48784995	50839061	1598873	1537703	1603258	404881	384674	402412	373363	354084	371126
2020-05-14	6002009	5309206	7269786	11106	10043	13873	308	159	973	0	0	0	2767	2541	3312	729	398	2110	1772	1614	2213	50018795	48786458	50839798	1598880	1537722	1603262	405127	384977	402631	373572	354339	371312
2020-05-15	6001953	5309177	7269591	10401	9407	12990	267	137	853	0	0	0	2614	2398	3138	633	343	1850	1668	1518	2061	50019650	48787794	50840480	1598886	1537739	1603265	405358	385261	402836	373769	354580	371487
2020-05-16	6001904	5309153	7269421	9743	8812	12166	232	118	748	0	0	0	2468	2262	2971	549	295	1622	1570	1427	1930	50020438	48789013	50841112	1598892	1537754	1603268	405575	385528	403028	373954	354806	371651
2020-05-17	6001861	5309132	7269271	9127	8257	11395	201	102	656	0	0	0	2329	2132	2810	476	254	1422	1476	1341	1816	50021165	48790128	50841699	1598896	1537767	1603270	405778	385777	403209	374128	355019	371806
2020-05-18	6001824	5309114	7269139	8552	7737	10675	174	87	575	0	0	0	2196	2010	2656	413	219	1247	1388	1260	1710	50021837	48791150	50842243	1598900	1537778	1603272	405969	386012	403378	374291	355219	371950
2020-05-19	6001792	5309098	7269024	8014	7251	10002	151	75	504	0	0	0	2071	1893	2509	358	189	1093	1304	1184	1610	50022457	48792085	50842748	1598904	1537788	1603273	406148	386231	403537	374444	355407	372086
2020-05-20	6001765	5309084	7268923	7510	6796	9373	131	65	442	0	0	0	1951	1783	2369	310	163	958	1225	1111	1515	50023031	48792944	50843218	1598907	1537797	1603275	406316	386438	403686	374588	355584	372214
2020-05-21	6001741	5309073	7268834	7039	6371	8784	114	56	387	0	0	0	1838	1679	2236	269	140	840	1151	1043	1425	50023563	48793733	50843655	1598910	1537804	1603276	406474	386631	403826	374723	355750	372333
2020-05-22	6001720	5309063	7268756	6598	5973	8233	99	48	340	0	0	0	1731	1580	2109	233	121	737	1081	979	1340	50024056	48794458	50844062	1598912	1537811	1603277	406622	386813	403957	374850	355906	372445
2020-05-23	6001702	5309054	7268687	6186	5600	7717	86	41	298	0	0	0	1630	1487	1988	202	104	646	1015	919	1259	50024513	48795125	50844442	1598914	1537817	1603278	406761	386983	404081	374969	356053	372551
2020-05-24	6001686	5309047	7268627	5800	5250	7234	74	36	261	0	0	0	1535	1400	1874	176	89	566	952	862	1183	50024937	48795739	50844795	1598915	1537822	1603279	406891	387143	404196	375080	356190	372649
2020-05-25	6001673	5309040	7268574	5438	4923	6782	64	31	229	0	0	0	1444	1317	1766	152	77	497	894	809	1112	50025331	48796306	50845125	1598917	1537826	1603279	407013	387293	404305	375185	356319	372742
2020-05-26	6001661	5309035	7268528	5099	4617	6359	56	27	201	0	0	0	1359	1239	1663	132	66	435	839	759	1044	50025698	48796829	50845432	1598918	1537830	1603280	407128	387434	404407	375283	356441	372829
