time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	28882378	26482482	33474729	277236	228613	302829	7966688	6943353	8830659	14210	10530	14686	4114	4114	4114	6005933	5090466	6823472	19184	14720	19250	13230721	11404913	14700648	429605	348254	455482	39509	27966	35672	27999	18722	24102
2020-02-24	26497432	23977334	31353726	308942	256077	339554	8133635	7203150	8881391	16531	12558	17430	4114	4114	4114	6444344	5495418	7283647	21945	17171	22549	14971814	12884515	16673263	486070	396231	519455	45411	32838	42131	32468	22341	28905
2020-02-25	24170244	21575761	29222730	341709	284762	377017	8174073	7376111	8769300	19044	14746	20378	4114	4114	4114	6832946	5875367	7666479	24959	19823	26123	16829683	14474702	18765252	546296	447780	587271	51964	38276	49339	37475	26428	34331
2020-02-26	21938928	19317806	27112071	374954	314301	414412	8083468	7452065	8499562	21720	17085	23501	4114	4114	4114	7154834	6217246	7952183	28212	22676	29948	18788232	16166822	20952425	609755	502615	658135	59184	44303	57304	43037	31009	40396
2020-02-27	19835999	17234175	25051489	408003	344246	450844	7865529	7425618	8075283	24542	19562	26762	4114	4114	4114	7395048	6508184	8125346	31681	25720	33998	20826881	17948586	23205627	675772	560330	731091	67073	50931	66015	49170	36101	47109
2020-02-28	17886476	15344799	23068415	440124	374078	485386	7531945	7296868	7602060	27474	22159	30111	4114	4114	4114	7541968	6736448	8176641	35334	28940	38222	22921304	19804253	25492191	743551	620410	805070	75621	58163	75445	55880	41714	54468
2020-02-29	16106902	13658771	21186466	470562	403230	517136	7101084	6918498	7160233	30473	24848	33490	4114	4114	4114	7588475	6892390	8103850	39127	32309	42560	25044511	21715066	27777784	812210	682238	878953	84802	65991	85545	63164	47852	62455
2020-03-01	14505331	12175467	19424334	498586	431107	545278	6595895	6395674	6760387	33490	27596	36834	4114	4114	4114	7532656	6969281	7912047	43005	35792	46937	27168209	23659954	30028419	880827	745127	951631	94574	74396	96253	71005	54514	71040
2020-03-02	13082140	10886474	17795182	523528	457123	569135	6041422	5739901	6378278	36472	30364	40077	4114	4114	4114	7377959	6963910	7612892	46907	39348	51272	29264276	25616419	32212404	948484	808342	1022074	104882	83347	107487	79376	61689	80177
2020-03-03	11831418	9777852	16306561	544827	480726	588207	5462359	5084533	5991649	39362	33110	43154	4114	4114	4114	7132762	6876858	7223209	50763	42926	55479	31306206	27561567	34301990	1014321	871136	1089381	115660	92801	119158	88238	69354	89810
2020-03-04	10742613	8832347	14960793	562058	501429	602195	4881028	4452153	5551828	42107	35787	46003	4114	4114	4114	6809464	6652327	6854806	54507	46473	59477	33270360	29473148	36274561	1077571	932787	1152820	126828	102704	131166	97543	77481	99873
2020-03-05	9802188	8031284	13755707	574946	518838	611000	4315995	3859422	5088534	44654	38352	48569	4114	4114	4114	6423233	6320238	6502361	58065	49930	63183	35136923	31330540	38113287	1137593	992624	1211852	138303	112994	143406	107235	86031	110293
2020-03-06	8995076	7356002	12685565	583375	532663	614714	3781392	3317125	4617434	46956	40761	50810	4114	4114	4114	5990635	5806311	6177270	61369	53245	66520	36890489	33115563	39807245	1193890	1050059	1266127	149997	123602	155777	117250	94959	120988
2020-03-07	8305842	6788832	11742048	587381	542734	613593	3286860	2830843	4152126	48977	42974	52691	4114	4114	4114	5528320	5276386	5864800	64356	56359	69424	38520273	34813086	41351094	1246118	1104602	1315480	161818	134453	168178	127520	104211	131879
2020-03-08	7719523	6313669	10915197	587133	548997	608018	2837956	2401969	3703608	50686	44955	54190	4114	4114	4114	5051919	4748517	5513872	66968	59218	71847	40019983	36411377	42744416	1294080	1155877	1359908	173681	145473	180514	137973	113732	142887
2020-03-09	7222163	5916235	10194216	582912	551512	598464	2436837	2028822	3280098	52062	46676	55295	4114	4114	4114	4575230	4236085	5136402	69164	61774	73757	41387427	37902203	43990853	1337713	1203622	1399539	185502	156584	192703	148540	123463	153934
2020-03-10	6801116	5584125	9568116	575081	550436	585460	2083056	1707693	2887134	53094	48115	56007	4114	4114	4114	4109734	3749267	4743779	70915	63987	75138	42623939	39280717	45097172	1377067	1247686	1434600	197205	167714	204667	159153	133341	164948
2020-03-11	6445159	5306719	9026185	564060	546005	569239	1774332	1433712	2527874	53779	49259	56335	4114	4114	4114	3664392	3295149	4346376	72204	65824	75990	43733703	40545168	46072354	1412287	1288017	1465394	208721	178791	216344	169747	143305	175863
2020-03-12	6144491	5075019	8558315	550300	538521	551731	1507235	1201521	2203505	54122	50099	56298	4114	4114	4114	3245695	2878066	3953162	73027	67266	76327	44723066	41696490	46926768	1443587	1324654	1492264	219991	189751	227680	180262	153297	186620
2020-03-13	5890648	4881459	8155186	534259	527379	534505	1277725	1005740	1913687	54137	50636	55921	4114	4114	4114	2857879	2500045	3571506	73394	68302	76177	45599881	42737828	47671476	1471228	1357704	1515579	230964	200536	238634	190643	163261	197165
2020-03-14	5676384	4719705	7808363	516386	509803	517576	1081561	841270	1656983	53842	50875	55232	4114	4114	4114	2503238	2161290	3207124	73321	68933	75575	46372921	43674042	48317678	1495503	1387332	1535707	241598	211095	249173	200841	173144	207455
2020-03-15	5495533	4584473	7510314	497102	490337	501121	914577	703462	1431234	53261	50829	54265	4114	4114	4114	2182489	1860653	2864145	72840	69167	74564	47051398	44511234	48876301	1516716	1413743	1553009	251861	221385	259274	210813	182899	217450
2020-03-16	5342868	4471362	7254390	476799	467994	485081	772862	588189	1233864	52421	50514	53055	4114	4114	4114	1895133	1596050	2545263	71982	69022	73188	47644567	45256321	49357708	1535174	1437166	1567826	261727	231369	268923	220522	192484	227121
2020-03-17	5213974	4376709	7034764	455826	445337	468954	652853	491866	1062114	51351	49949	51614	4114	4114	4114	1639788	1364806	2251942	70786	68521	71497	48161442	45916663	49771517	1551174	1457846	1580475	271181	241018	278111	229939	201862	236444
2020-03-18	5105125	4297466	6846363	434490	422652	451453	551379	411419	913218	50081	49158	50096	4114	4114	4114	1414476	1163934	1984632	69292	67693	69515	48610583	46499762	50126497	1564996	1476031	1591242	280210	250310	286838	239039	210999	245402
2020-03-19	5013181	4231096	6684789	413055	400174	433198	465661	344240	784514	48642	47997	48589	4114	4114	4114	1216862	990342	1742994	67541	66572	67539	48999967	47013028	50430537	1576903	1491965	1600386	288811	259229	295106	247803	219869	253981
2020-03-20	4935498	4175487	6546246	391747	378096	414456	393295	288133	673517	47062	46466	47106	4114	4114	4114	1044437	840981	1526095	65575	64783	65571	49336915	47463599	50690648	1587135	1505883	1608135	296982	267765	302924	256218	228450	262174
2020-03-21	4869848	4128878	6427461	370747	356571	395462	332219	241260	577959	45370	44773	45653	4114	4114	4114	894659	712948	1332593	63432	62795	63640	49628055	47858226	50913007	1595908	1518007	1614691	304730	275911	310301	264273	236725	269979
2020-03-22	4814355	4089801	6325621	350207	335717	376421	280676	202085	495798	43592	42838	44230	4114	4114	4114	765046	603544	1160882	61152	60280	61750	49879331	48203191	51103011	1603417	1528542	1620230	312060	283668	317252	271965	244681	277395
2020-03-23	4767437	4057029	6238310	330242	315621	357506	237175	169329	425225	41753	40864	42781	4114	4114	4114	653249	510308	1009209	58769	57696	59870	50096024	48504265	51265349	1609833	1537678	1624904	318983	291036	323791	279292	252309	284427
2020-03-24	4727763	4029539	6163452	310944	296344	338863	200456	141927	364647	39873	38873	41219	4114	4114	4114	557085	431031	875774	56315	55071	57913	50282796	48766699	51404073	1615308	1545586	1628843	325511	298022	329935	286254	259603	291082
2020-03-25	4694208	4006474	6099271	292378	277927	320612	169454	118994	312674	37974	36882	39592	4114	4114	4114	474566	363752	758790	53819	52435	55819	50443735	48995222	51522666	1619974	1552421	1632160	331658	304634	335701	292858	266562	297368
2020-03-26	4665824	3987120	6044240	274589	260392	302848	143273	99792	268099	36071	34908	37918	4114	4114	4114	403898	306749	656537	51305	49809	53646	50582409	49194068	51624118	1623948	1558319	1634951	337440	310882	341107	299109	273186	303295
2020-03-27	4641812	3970876	5997055	257605	243746	285646	121157	83707	229876	34180	32962	36215	4114	4114	4114	343484	258517	567392	48798	47215	51419	50701919	49367000	51710981	1627328	1563403	1637298	342871	316776	346171	305015	279479	308876
2020-03-28	4621495	3957241	5956593	241441	227986	269061	102471	70229	197105	32313	31057	34498	4114	4114	4114	291911	217755	489850	46315	44670	49163	50804953	49517347	51785433	1630202	1567782	1639271	347968	322330	350911	310588	285445	314123
2020-03-29	4604777	3946058	5923019	226099	213097	253134	86206	58668	167887	30480	29201	32782	4114	4114	4114	247940	183339	422530	43872	42186	46898	50893832	49648042	51849330	1632644	1571549	1640929	352747	327558	355345	315837	291093	319050
2020-03-30	4595461	3939339	5905741	211572	199061	237890	67740	46369	131598	28692	27401	31078	4114	4114	4114	210383	154244	363927	41484	39775	44641	50970549	49761647	51904244	1634717	1574787	1642320	357225	332472	359490	320776	296430	323671
2020-03-31	4587584	3933703	5890933	197843	185848	223338	52858	36457	102240	26954	25662	29396	4114	4114	4114	177792	129366	311702	39161	37445	42409	51036727	49860261	51951462	1636473	1577563	1643487	361417	337088	363363	325415	301465	327999
2020-04-01	4580959	3928993	5878334	184884	173426	209466	41406	28768	79770	25272	23989	27745	4114	4114	4114	149241	107941	264566	36911	35203	40213	51093641	49945535	51992019	1637953	1579931	1644461	365339	341419	366980	329769	306209	332050
2020-04-02	4575424	3925077	5867709	172669	161761	196264	32766	22895	62988	23649	22385	26132	4114	4114	4114	124410	89581	222514	34741	33053	38065	51142404	50018933	52026797	1639190	1581937	1645269	369007	345481	370357	333850	310673	335837
2020-04-03	4570828	3921838	5858822	161169	150817	183722	26226	18392	50649	22090	20850	24562	4114	4114	4114	103123	74016	185771	32656	30997	35973	51184065	50081878	52056597	1640219	1583625	1645937	372434	349285	373508	337671	314868	339375
2020-04-04	4567031	3919169	5851432	150358	140563	171831	21195	14891	41704	20595	19385	23040	4114	4114	4114	85132	60960	154294	30658	29037	33944	51219615	50135746	52082143	1641070	1585040	1646486	375636	352847	376447	341246	318806	342677
2020-04-05	4563902	3916973	5845312	140209	130965	160586	17248	12123	34518	19167	17992	21568	4114	4114	4114	70098	50105	127729	28748	27172	31984	51249963	50181821	52104080	1641771	1586223	1646936	378625	356178	379188	344586	322497	345755
2020-04-06	4561329	3915171	5840256	130694	121990	149974	14097	9905	28659	17805	16669	20151	4114	4114	4114	57631	41133	105537	26928	25401	30095	51275913	50221255	52122968	1642349	1587209	1647305	381414	359293	381744	347703	325953	348622
2020-04-07	4559217	3913693	5836084	121785	113605	139980	11550	8108	23834	16509	15416	18789	4114	4114	4114	47342	33745	87113	25196	23724	28280	51298158	50255055	52139286	1642823	1588031	1647607	384016	362203	384126	350611	329186	351291
2020-04-08	4557482	3912481	5832643	113453	105778	130587	9475	6645	19836	15280	14232	17486	4114	4114	4114	38874	27675	71871	23551	22137	26541	51317288	50284085	52153436	1643212	1588716	1647854	386443	364921	386346	353320	332208	353773
2020-04-09	4556058	3911487	5829806	105667	98476	121772	7777	5447	16513	14115	13113	16241	4114	4114	4114	31916	22694	59283	21993	20638	24878	51333796	50309074	52165757	1643532	1589287	1648056	388705	367459	388415	355843	335028	356081
2020-04-10	4554890	3910672	5827467	98399	91670	113512	6384	4466	13747	13015	12059	15055	4114	4114	4114	26201	18609	48897	20518	19225	23293	51348094	50330641	52176529	1643795	1589762	1648221	390815	369827	390343	358189	337658	358224
2020-04-11	4553890	3909983	5825433	91618	85327	105780	5282	3684	11518	11976	11067	13928	4114	4114	4114	21510	15258	40329	19125	17894	21785	51360526	50349305	52185985	1644010	1590157	1648356	392781	372037	392139	360371	340108	360213
2020-04-12	4552660	3909199	5822692	85295	79421	98552	4776	3255	10395	10997	10134	12859	4114	4114	4114	17667	12516	33287	17812	16643	20352	51371379	50365503	52194323	1644187	1590487	1648466	394614	374098	393812	362398	342390	362059
2020-04-13	4551649	3908556	5820426	79404	73922	91800	4300	2871	9347	10075	9258	11848	4114	4114	4114	14567	10296	27696	16576	15468	18995	51380899	50379616	52201706	1644333	1590762	1648556	396321	376020	395372	364279	344513	363771
2020-04-14	4550812	3908026	5818538	73918	68804	85501	3815	2505	8305	9209	8437	10892	4114	4114	4114	12093	8514	23307	15414	14367	17712	51389301	50391987	52208281	1644453	1590992	1648631	397913	377812	396824	366025	346487	365357
2020-04-15	4550115	3907586	5816951	68811	64044	79627	3331	2160	7314	8395	7667	9990	4114	4114	4114	10112	7079	19743	14323	13336	16500	51396764	50402897	52214166	1644554	1591187	1648692	399396	379484	398178	367644	348320	366825
2020-04-16	4549531	3907220	5815603	64059	59616	74155	2872	1843	6402	7632	6946	9140	4114	4114	4114	8503	5912	16810	13301	12372	15359	51403431	50412573	52219458	1644638	1591352	1648743	400778	381042	399439	369144	350023	368185
2020-04-17	4549039	3906913	5814453	59638	55499	69059	2455	1561	5549	6917	6271	8341	4114	4114	4114	7178	4953	14359	12344	11470	14286	51409411	50421190	52224235	1644709	1591493	1648786	402067	382495	400615	370533	351602	369443
2020-04-18	4548623	3906656	5813468	55527	51671	64314	2088	1317	4783	6247	5640	7590	4114	4114	4114	6073	4156	12288	11449	10628	13278	51414795	50428889	52228561	1644769	1591613	1648821	403267	383850	401710	371820	353067	370606
2020-04-19	4548271	3906441	5812622	51703	48112	59898	1772	1108	4113	5621	5051	6885	4114	4114	4114	5143	3491	10525	10612	9843	12333	51419653	50435784	52232487	1644819	1591717	1648851	404387	385114	402732	373010	354424	371681
2020-04-20	4547972	3906259	5811895	48148	44804	55788	1501	931	3532	5035	4501	6224	4114	4114	4114	4358	2933	9027	9831	9110	11447	51424048	50441972	52236060	1644862	1591805	1648876	405430	386292	403684	374110	355681	372673
2020-04-21	4547720	3906107	5811271	44842	41729	51963	1271	782	3033	4488	3988	5605	4114	4114	4114	3693	2465	7757	9101	8426	10619	51428032	50447536	52239318	1644899	1591881	1648897	406403	387390	404572	375126	356845	373588
2020-04-22	4547505	3905979	5810734	41769	38871	48405	1077	657	2604	3978	3510	5025	4114	4114	4114	3129	2072	6666	8420	7788	9844	51431650	50452546	52242293	1644930	1591946	1648915	407310	388415	405400	376064	357921	374431
2020-04-23	4547324	3905872	5810273	38912	36215	45094	912	552	2236	3502	3065	4483	4114	4114	4114	2652	1741	5728	7785	7193	9119	51434942	50457067	52245016	1644956	1592001	1648929	408157	389370	406172	376929	358916	375207
2020-04-24	4547170	3905781	5809877	36256	33747	42015	772	464	1921	3059	2652	3977	4114	4114	4114	2247	1463	4921	7192	6638	8442	51437943	50461152	52247511	1644978	1592049	1648942	408946	390262	406893	377725	359834	375921
2020-04-25	4547040	3905705	5809537	33788	31453	39151	654	390	1650	2647	2267	3505	4114	4114	4114	1903	1230	4228	6638	6120	7810	51440682	50464850	52249802	1644997	1592090	1648952	409682	391094	407565	378458	360680	376577
2020-04-26	4546930	3905641	5809244	31493	29321	36487	554	327	1417	2264	1910	3065	4114	4114	4114	1613	1033	3632	6122	5638	7219	51443187	50468203	52251909	1645013	1592125	1648961	410370	391870	408193	379132	361460	377180
2020-04-27	4546836	3905588	5808993	29361	27340	34010	470	275	1218	1908	1578	2655	4114	4114	4114	1366	868	3120	5641	5189	6668	51445481	50471249	52253848	1645026	1592154	1648968	411011	392594	408779	379751	362178	377732
2020-04-28	4546757	3905543	5808777	27379	25500	31706	398	231	1046	1576	1269	2273	4114	4114	4114	1158	730	2680	5193	4772	6153	51447586	50474019	52255637	1645037	1592180	1648974	411611	393271	409326	380319	362839	378239
2020-04-29	4546690	3905505	5808592	25537	23789	29565	337	194	898	1268	981	1918	4114	4114	4114	981	613	2303	4776	4385	5672	51449519	50476544	52257288	1645047	1592202	1648979	412170	393902	409838	380840	363446	378704
2020-04-30	4546633	3905473	5808433	23825	22200	27573	286	163	772	981	713	1588	4114	4114	4114	831	515	1978	4390	4026	5224	51451298	50478848	52258814	1645055	1592221	1648984	412693	394492	410315	381318	364003	379129
2020-05-01	4546585	3905446	5808296	22235	20723	25722	242	137	663	714	464	1281	4114	4114	4114	704	433	1699	4031	3693	4808	51452937	50480954	52260226	1645062	1592237	1648987	413181	395042	410762	381756	364514	379518
2020-05-02	4546544	3905424	5808179	20756	19351	24001	205	115	570	465	233	994	4114	4114	4114	596	364	1460	3699	3384	4421	51454449	50482882	52261535	1645068	1592251	1648990	413638	395557	411180	382157	364983	379872
2020-05-03	4546509	3905405	5808078	19383	18076	22401	174	97	489	235	19	727	4114	4114	4114	505	306	1254	3390	3098	4061	51455845	50484649	52262749	1645073	1592263	1648993	414064	396038	411570	382522	365413	380194
2020-05-04	4546480	3905389	5807991	18106	16892	20914	147	81	420	21	0	479	4114	3930	4114	428	257	1077	3103	2836	3728	51457136	50486271	52263876	1645077	1592273	1648995	414464	396488	411936	382854	365805	380494
2020-05-05	4546455	3905376	5807917	16920	15790	19532	125	68	361	0	0	248	3932	3732	4114	363	216	925	2841	2604	3419	51458331	50487763	52264923	1645081	1592281	1648997	414837	396909	412278	383160	366163	380777
2020-05-06	4546434	3905365	5807853	15817	14765	18247	106	57	310	0	0	34	3734	3540	4114	307	181	795	2609	2398	3131	51459439	50489135	52265897	1645084	1592289	1648998	415187	397302	412599	383449	366489	381043
2020-05-07	4546416	3905355	5807798	14790	13811	17052	89	48	266	0	0	0	3542	3354	3946	260	152	683	2403	2216	2867	51460467	50490401	52266804	1645087	1592295	1648999	415514	397670	412899	383721	366792	381293
2020-05-08	4546401	3905347	5807751	13835	12921	15941	76	41	229	0	0	0	3356	3174	3748	221	128	587	2221	2056	2633	51461421	50491569	52267649	1645089	1592301	1649000	415821	398015	413180	383977	367078	381529
2020-05-09	4546389	3905341	5807710	12944	12092	14907	64	34	197	0	0	0	3177	3002	3556	187	108	504	2061	1918	2426	51462308	50492648	52268437	1645091	1592305	1649001	416108	398338	413444	384218	367347	381751
2020-05-10	4546378	3905335	5807675	12114	11319	13945	54	29	169	0	0	0	3005	2837	3370	158	90	433	1922	1799	2242	51463134	50493646	52269171	1645092	1592309	1649002	416377	398640	413691	384444	367600	381959
2020-05-11	4546369	3905330	5807645	11339	10598	13047	46	24	145	0	0	0	2839	2679	3191	134	76	372	1803	1693	2080	51463902	50494571	52269857	1645093	1592313	1649003	416630	398924	413922	384657	367839	382155
2020-05-12	4546361	3905326	5807620	10616	9924	12211	39	20	125	0	0	0	2682	2529	3018	114	64	319	1697	1592	1940	51464618	50495428	52270498	1645095	1592316	1649003	416866	399189	414139	384857	368063	382338
2020-05-13	4546354	3905323	5807597	9942	9295	11430	33	17	107	0	0	0	2531	2386	2853	96	54	274	1596	1497	1819	51465285	50496223	52271096	1645096	1592318	1649004	417088	399438	414343	385045	368273	382511
2020-05-14	4546349	3905320	5807578	9312	8707	10702	28	14	92	0	0	0	2388	2249	2695	82	45	236	1500	1407	1712	51465907	50496961	52271655	1645096	1592320	1649004	417296	399671	414534	385221	368471	382673
2020-05-15	4546344	3905318	5807562	8723	8158	10022	24	12	79	0	0	0	2252	2120	2544	69	38	203	1410	1322	1611	51466488	50497648	52272178	1645097	1592322	1649004	417491	399890	414713	385387	368657	382825
2020-05-16	4546340	3905316	5807548	8172	7644	9386	20	10	68	0	0	0	2122	1997	2400	59	32	174	1325	1241	1514	51467030	50498286	52272667	1645098	1592324	1649005	417674	400095	414881	385543	368832	382968
2020-05-17	4546337	3905314	5807536	7658	7164	8793	17	8	58	0	0	0	2000	1881	2264	50	27	149	1244	1166	1423	51467537	50498880	52273124	1645098	1592325	1649005	417846	400288	415039	385689	368996	383102
2020-05-18	4546334	3905313	5807526	7177	6715	8238	14	7	50	0	0	0	1883	1771	2134	42	22	128	1169	1094	1338	51468011	50499434	52273553	1645098	1592326	1649005	418007	400468	415187	385826	369150	383227
2020-05-19	4546331	3905312	5807517	6726	6294	7719	12	6	43	0	0	0	1773	1668	2011	36	19	110	1097	1027	1256	51468453	50499950	52273953	1645099	1592327	1649005	418158	400638	415326	385954	369294	383345
2020-05-20	4546329	3905311	5807509	6305	5901	7234	10	5	37	0	0	0	1669	1569	1894	30	16	95	1030	964	1180	51468867	50500430	52274329	1645099	1592328	1649005	418300	400797	415456	386075	369430	383456
2020-05-21	4546327	3905310	5807503	5911	5532	6780	9	4	32	0	0	0	1571	1477	1784	26	13	81	966	905	1108	51469254	50500879	52274680	1645099	1592329	1649005	418433	400946	415579	386188	369557	383560
2020-05-22	4546326	3905309	5807497	5542	5188	6356	7	4	27	0	0	0	1478	1389	1679	22	11	70	907	849	1040	51469617	50501298	52275010	1645100	1592329	1649005	418558	401086	415694	386294	369677	383657
2020-05-23	4546325	3905309	5807492	5197	4865	5958	6	3	23	0	0	0	1391	1307	1580	18	9	60	851	796	976	51469956	50501689	52275318	1645100	1592330	1649005	418675	401217	415802	386393	369788	383748
2020-05-24	4546324	3905308	5807488	4873	4562	5586	5	3	20	0	0	0	1308	1229	1487	16	8	52	798	747	916	51470274	50502054	52275608	1645100	1592330	1649006	418786	401341	415903	386487	369893	383834
2020-05-25	4546323	3905308	5807485	4570	4279	5238	5	2	17	0	0	0	1230	1156	1399	13	7	44	749	700	859	51470571	50502396	52275879	1645100	1592331	1649006	418889	401456	415998	386574	369992	383914
2020-05-26	4546322	3905307	5807482	4286	4013	4911	4	2	15	0	0	0	1157	1087	1316	11	6	38	702	657	806	51470850	50502715	52276133	1645100	1592331	1649006	418986	401565	416088	386656	370084	383989
2020-05-27	4546321	3905307	5807479	4020	3765	4606	3	1	13	0	0	0	1088	1022	1238	9	5	33	659	616	756	51471111	50503014	52276371	1645100	1592331	1649006	419077	401667	416172	386733	370171	384060
