time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	28882378	26482482	33474729	277236	228613	302829	7966688	6943353	8830659	14210	10530	14686	4114	4114	4114	6005933	5090466	6823472	19184	14720	19250	13230721	11404913	14700648	429605	348254	455482	39509	27966	35672	27999	18722	24102
2020-02-24	26497432	23977334	31353726	308942	256077	339554	8133635	7203150	8881391	16531	12558	17430	4114	4114	4114	6444344	5495418	7283647	21945	17171	22549	14971814	12884515	16673263	486070	396231	519455	45411	32838	42131	32468	22341	28905
2020-02-25	24170244	21575761	29222730	341709	284762	377017	8174073	7376111	8769300	19044	14746	20378	4114	4114	4114	6832946	5875367	7666479	24959	19823	26123	16829683	14474702	18765252	546296	447780	587271	51964	38276	49339	37475	26428	34331
2020-02-26	21938928	19317806	27112071	374954	314301	414412	8083468	7452065	8499562	21720	17085	23501	4114	4114	4114	7154834	6217246	7952183	28212	22676	29948	18788232	16166822	20952425	609755	502615	658135	59184	44303	57304	43037	31009	40396
2020-02-27	19835999	17234175	25051489	408003	344246	450844	7865529	7425618	8075283	24542	19562	26762	4114	4114	4114	7395048	6508184	8125346	31681	25720	33998	20826881	17948586	23205627	675772	560330	731091	67073	50931	66015	49170	36101	47109
2020-02-28	17886476	15344799	23068415	440124	374078	485386	7531945	7296868	7602060	27474	22159	30111	4114	4114	4114	7541968	6736448	8176641	35334	28940	38222	22921304	19804253	25492191	743551	620410	805070	75621	58163	75445	55880	41714	54468
2020-02-29	16106902	13658771	21186466	470562	403230	517136	7101084	6918498	7160233	30473	24848	33490	4114	4114	4114	7588475	6892390	8103850	39127	32309	42560	25044511	21715066	27777784	812210	682238	878953	84802	65991	85545	63164	47852	62455
2020-03-01	14505331	12175467	19424334	498586	431107	545278	6595895	6395674	6760387	33490	27596	36834	4114	4114	4114	7532656	6969281	7912047	43005	35792	46937	27168209	23659954	30028419	880827	745127	951631	94574	74396	96253	71005	54514	71040
2020-03-02	13082140	10886474	17795182	523528	457123	569135	6041422	5739901	6378278	36472	30364	40077	4114	4114	4114	7377959	6963910	7612892	46907	39348	51272	29264276	25616419	32212404	948484	808342	1022074	104882	83347	107487	79376	61689	80177
2020-03-03	11831418	9777852	16306561	544827	480726	588207	5462359	5084533	5991649	39362	33110	43154	4114	4114	4114	7132762	6876858	7223209	50763	42926	55479	31306206	27561567	34301990	1014321	871136	1089381	115660	92801	119158	88238	69354	89810
2020-03-04	10742613	8832347	14960793	562058	501429	602195	4881028	4452153	5551828	42107	35787	46003	4114	4114	4114	6809464	6652327	6854806	54507	46473	59477	33270360	29473148	36274561	1077571	932787	1152820	126828	102704	131166	97543	77481	99873
2020-03-05	9802188	8031284	13755707	574946	518838	611000	4315995	3859422	5088534	44654	38352	48569	4114	4114	4114	6423233	6320238	6502361	58065	49930	63183	35136923	31330540	38113287	1137593	992624	1211852	138303	112994	143406	107235	86031	110293
2020-03-06	8995076	7356002	12685565	583375	532663	614714	3781392	3317125	4617434	46956	40761	50810	4114	4114	4114	5990635	5806311	6177270	61369	53245	66520	36890489	33115563	39807245	1193890	1050059	1266127	149997	123602	155777	117250	94959	120988
2020-03-07	8305842	6788832	11742048	587381	542734	613593	3286860	2830843	4152126	48977	42974	52691	4114	4114	4114	5528320	5276386	5864800	64356	56359	69424	38520273	34813086	41351094	1246118	1104602	1315480	161818	134453	168178	127520	104211	131879
2020-03-08	7719523	6313669	10915197	587133	548997	608018	2837956	2401969	3703608	50686	44955	54190	4114	4114	4114	5051919	4748517	5513872	66968	59218	71847	40019983	36411377	42744416	1294080	1155877	1359908	173681	145473	180514	137973	113732	142887
2020-03-09	7222163	5916235	10194216	582912	551512	598464	2436837	2028822	3280098	52062	46676	55295	4114	4114	4114	4575230	4236085	5136402	69164	61774	73757	41387427	37902203	43990853	1337713	1203622	1399539	185502	156584	192703	148540	123463	153934
2020-03-10	6801116	5584125	9568116	575081	550436	585460	2083056	1707693	2887134	53094	48115	56007	4114	4114	4114	4109734	3749267	4743779	70915	63987	75138	42623939	39280717	45097172	1377067	1247686	1434600	197205	167714	204667	159153	133341	164948
2020-03-11	6445159	5306719	9026185	564060	546005	569239	1774332	1433712	2527874	53779	49259	56335	4114	4114	4114	3664392	3295149	4346376	72204	65824	75990	43733703	40545168	46072354	1412287	1288017	1465394	208721	178791	216344	169747	143305	175863
2020-03-12	6144491	5075019	8558315	550300	538521	551731	1507235	1201521	2203505	54122	50099	56298	4114	4114	4114	3245695	2878066	3953162	73027	67266	76327	44723066	41696490	46926768	1443587	1324654	1492264	219991	189751	227680	180262	153297	186620
2020-03-13	5890648	4881459	8155186	534259	527379	534505	1277725	1005740	1913687	54137	50636	55921	4114	4114	4114	2857879	2500045	3571506	73394	68302	76177	45599881	42737828	47671476	1471228	1357704	1515579	230964	200536	238634	190643	163261	197165
2020-03-14	5676384	4719705	7808363	516386	509803	517576	1081561	841270	1656983	53842	50875	55232	4114	4114	4114	2503238	2161290	3207124	73321	68933	75575	46372921	43674042	48317678	1495503	1387332	1535707	241598	211095	249173	200841	173144	207455
2020-03-15	5495533	4584473	7510314	497102	490337	501121	914577	703462	1431234	53261	50829	54265	4114	4114	4114	2182489	1860653	2864145	72840	69167	74564	47051398	44511234	48876301	1516716	1413743	1553009	251861	221385	259274	210813	182899	217450
2020-03-16	5342868	4471362	7254390	476799	467994	485081	772862	588189	1233864	52421	50514	53055	4114	4114	4114	1895133	1596050	2545263	71982	69022	73188	47644567	45256321	49357708	1535174	1437166	1567826	261727	231369	268923	220522	192484	227121
2020-03-17	5213974	4376709	7034764	455826	445337	468954	652853	491866	1062114	51351	49949	51614	4114	4114	4114	1639788	1364806	2251942	70786	68521	71497	48161442	45916663	49771517	1551174	1457846	1580475	271181	241018	278111	229939	201862	236444
2020-03-18	5105125	4297466	6846363	434490	422652	451453	551379	411419	913218	50081	49158	50096	4114	4114	4114	1414476	1163934	1984632	69292	67693	69515	48610583	46499762	50126497	1564996	1476031	1591242	280210	250310	286838	239039	210999	245402
2020-03-19	5013181	4231096	6684789	413055	400174	433198	465661	344240	784514	48642	47997	48589	4114	4114	4114	1216862	990342	1742994	67541	66572	67539	48999967	47013028	50430537	1576903	1491965	1600386	288811	259229	295106	247803	219869	253981
2020-03-20	4935498	4175487	6546246	391747	378096	414456	393295	288133	673517	47062	46466	47106	4114	4114	4114	1044437	840981	1526095	65575	64783	65571	49336915	47463599	50690648	1587135	1505883	1608135	296982	267765	302924	256218	228450	262174
2020-03-21	4869848	4128878	6427461	370747	356571	395462	332219	241260	577959	45370	44773	45653	4114	4114	4114	894659	712948	1332593	63432	62795	63640	49628055	47858226	50913007	1595908	1518007	1614691	304730	275911	310301	264273	236725	269979
2020-03-22	4814355	4089801	6325621	350207	335717	376421	280676	202085	495798	43592	42838	44230	4114	4114	4114	765046	603544	1160882	61152	60280	61750	49879331	48203191	51103011	1603417	1528542	1620230	312060	283668	317252	271965	244681	277395
2020-03-23	4767437	4057029	6238310	330242	315621	357506	237175	169329	425225	41753	40864	42781	4114	4114	4114	653249	510308	1009209	58769	57696	59870	50096024	48504265	51265349	1609833	1537678	1624904	318983	291036	323791	279292	252309	284427
2020-03-24	4727763	4029539	6163452	310944	296344	338863	200456	141927	364647	39873	38873	41219	4114	4114	4114	557085	431031	875774	56315	55071	57913	50282796	48766699	51404073	1615308	1545586	1628843	325511	298022	329935	286254	259603	291082
2020-03-25	4694208	4006474	6099271	292378	277927	320612	169454	118994	312674	37974	36882	39592	4114	4114	4114	474566	363752	758790	53819	52435	55819	50443735	48995222	51522666	1619974	1552421	1632160	331658	304634	335701	292858	266562	297368
2020-03-26	4665824	3987120	6044240	274589	260392	302848	143273	99792	268099	36071	34908	37918	4114	4114	4114	403898	306749	656537	51305	49809	53646	50582409	49194068	51624118	1623948	1558319	1634951	337440	310882	341107	299109	273186	303295
2020-03-27	4641812	3970876	5997055	257605	243746	285646	121157	83707	229876	34180	32962	36215	4114	4114	4114	343484	258517	567392	48798	47215	51419	50701919	49367000	51710981	1627328	1563403	1637298	342871	316776	346171	305015	279479	308876
2020-03-28	4621495	3957241	5956593	241441	227986	269061	102471	70229	197105	32313	31057	34498	4114	4114	4114	291911	217755	489850	46315	44670	49163	50804953	49517347	51785433	1630202	1567782	1639271	347968	322330	350911	310588	285445	314123
2020-03-29	4604303	3945795	5921896	226099	213097	253134	86680	58931	169010	30480	29201	32782	4114	4114	4114	247940	183339	422530	43872	42186	46898	50893832	49648042	51849330	1632644	1571549	1640929	352747	327558	355345	315837	291093	319050
2020-03-30	4589755	3936186	5892141	211573	199061	237891	73330	49458	144924	28692	27401	31078	4114	4114	4114	210491	154304	364183	41484	39775	44641	50970556	49761658	51904247	1634717	1574787	1642321	357225	332472	359490	320776	296430	323671
2020-03-31	4577443	3928118	5866624	197846	185850	223347	62044	41513	124274	26954	25662	29396	4114	4114	4114	178624	129827	313686	39161	37445	42409	51036845	49860445	51951523	1636477	1577569	1643489	361417	337088	363363	325415	301465	327999
2020-04-01	4567023	3921343	5844739	184901	173435	209506	52499	34849	106571	25272	23989	27745	4114	4114	4114	151529	109203	270037	36911	35203	40213	51094179	49946367	51992293	1637970	1579958	1644470	365339	341420	366981	329769	306210	332050
2020-04-02	4558203	3915654	5825970	172712	161784	196367	44427	29257	91393	23650	22385	26134	4114	4114	4114	128506	91835	232347	34742	33053	38066	51143824	50021136	52027520	1639237	1582009	1645293	369008	345482	370357	333851	310674	335838
2020-04-03	4550737	3910877	5809872	161252	150863	183920	37599	24564	78379	22092	20850	24566	4114	4114	4114	108953	77215	199834	32657	30998	35976	51186867	50086236	52058021	1640311	1583767	1645983	372436	349288	373509	337672	314870	339376
2020-04-04	4544418	3906865	5796065	150491	140636	172151	31822	20625	67220	20599	19387	23048	4114	4114	4114	92356	64912	171807	30660	29038	33950	51224239	50142958	52084488	1641221	1585276	1646563	375640	352853	376449	341248	318809	342678
2020-04-05	4539069	3903496	5784222	140398	131068	161041	26934	17319	57652	19172	17995	21582	4114	4114	4114	78273	54562	147665	28752	27174	31994	51256737	50192420	52107506	1641993	1586569	1647048	378632	356190	379192	344590	322503	345757
2020-04-06	4534540	3900667	5774065	130941	122124	150571	22798	14544	49447	17813	16674	20172	4114	4114	4114	66327	45858	126881	26935	25405	30112	51285043	50235591	52127574	1642647	1587677	1647456	381426	359311	381750	347710	325964	348626
2020-04-07	4530707	3898290	5765352	122087	113770	140716	19298	12214	42411	16521	15423	18819	4114	4114	4114	56197	38538	108998	25206	23730	28306	51309740	50273308	52145113	1643201	1588627	1647797	384033	362230	384135	350622	329203	351296
2020-04-08	4527462	3896294	5757878	113806	105970	131451	16335	10257	36376	15296	14240	17525	4114	4114	4114	47609	32384	93616	23566	22145	26577	51331329	50306297	52160481	1643670	1589441	1648084	386467	364959	386358	353336	332231	353781
2020-04-09	4524714	3894618	5751467	106066	98693	122751	13828	8614	31201	14136	13124	16290	4114	4114	4114	40329	27211	80391	22013	20649	24927	51350235	50335185	52173983	1644068	1590137	1648324	388737	367508	388431	355863	335060	356091
2020-04-10	4522388	3893210	5745969	98836	91907	114590	11706	7235	26763	13039	12072	15114	4114	4114	4114	34160	22863	69024	20544	19239	23355	51366826	50360512	52185877	1644405	1590734	1648525	390855	369890	390363	358216	337700	358237
2020-04-11	4520419	3892027	5741252	92086	85581	106940	9910	6076	22956	12004	11082	13998	4114	4114	4114	28933	19209	59257	19156	17911	21861	51381416	50382748	52196383	1644690	1591245	1648694	392830	372114	392164	360404	340161	360230
2020-04-12	4518798	3891057	5737316	85787	79686	99776	8344	5080	19581	11029	10152	12938	4114	4114	4114	24504	16138	50867	17849	16663	20442	51394272	50402297	52205688	1644932	1591683	1648836	394672	374191	393842	362439	342455	362080
2020-04-13	4517895	3890482	5735074	79913	74196	93071	6560	4009	15578	10111	9278	11936	4114	4114	4114	20742	13553	43635	16618	15491	19098	51405624	50419507	52213951	1645136	1592058	1648954	396390	376130	395406	364328	344591	363795
2020-04-14	4517132	3890000	5733155	74436	69083	86800	5120	3146	12315	9247	8458	10988	4114	4114	4114	17493	11349	37276	15461	14393	17827	51415661	50434662	52221305	1645309	1592378	1649054	397992	377939	396864	366082	346578	365385
2020-04-15	4516490	3889597	5731522	69331	64322	80936	4011	2477	9780	8437	7689	10093	4114	4114	4114	14660	9455	31619	14375	13364	16627	51424534	50447981	52227855	1645455	1592650	1649136	399486	379627	398222	367710	348426	366858
2020-04-16	4515954	3889263	5730141	64573	59891	75456	3174	1968	7848	7676	6969	9249	4114	4114	4114	12204	7836	26626	13356	12401	15495	51432372	50459657	52233693	1645576	1592879	1649205	400878	381203	399489	369219	350143	368222
2020-04-17	4515509	3888986	5728983	60141	55767	70334	2540	1578	6368	6962	6295	8454	4114	4114	4114	10104	6465	22292	12402	11501	14430	51439298	50469878	52238903	1645677	1593071	1649261	402177	382673	400669	370618	351738	369485
2020-04-18	4515142	3888758	5728015	56012	51930	65552	2053	1276	5215	6294	5665	7706	4114	4114	4114	8333	5317	18587	11509	10661	13428	51445426	50478826	52243563	1645760	1593230	1649307	403388	384044	401770	371913	353217	370652
2020-04-19	4514839	3888571	5727209	52168	48359	61087	1670	1037	4298	5668	5076	7003	4114	4114	4114	6855	4364	15459	10674	9876	12487	51450861	50486670	52247741	1645829	1593363	1649345	404516	385323	402796	373112	354589	371732
2020-04-20	4514590	3888417	5726540	48589	45039	56923	1365	846	3555	5082	4526	6343	4114	4114	4114	5631	3577	12840	9893	9143	11604	51455694	50493561	52251500	1645885	1593473	1649375	405569	386516	403752	374221	355861	372728
2020-04-21	4514386	3888292	5725984	45259	41951	53039	1118	692	2947	4534	4013	5723	4114	4114	4114	4622	2931	10657	9164	8459	10776	51460007	50499634	52254891	1645932	1593564	1649400	406551	387629	404644	375246	357039	373647
2020-04-22	4514218	3888188	5725522	42161	39079	49420	917	567	2445	4023	3534	5141	4114	4114	4114	3793	2400	8843	8482	7821	10000	51463869	50505002	52257960	1645970	1593639	1649420	407466	388667	405476	376192	358128	374495
2020-04-23	4514081	3888104	5725140	39279	36409	46048	752	464	2029	3547	3089	4597	4114	4114	4114	3112	1966	7337	7846	7225	9274	51467338	50509765	52260747	1646001	1593702	1649437	408320	389636	406252	377065	359136	375275
2020-04-24	4513968	3888035	5724822	36598	33928	42908	617	380	1684	3102	2675	4088	4114	4114	4114	2553	1610	6087	7251	6669	8594	51470465	50514004	52263284	1646027	1593753	1649450	409117	390539	406976	377869	360067	375992
2020-04-25	4513871	3887976	5724548	34106	31621	39985	510	313	1408	2689	2289	3612	4114	4114	4114	2094	1318	5050	6696	6151	7957	51473292	50517791	52265601	1646048	1593796	1649461	409860	391381	407652	378609	360925	376652
2020-04-26	4513753	3887909	5724210	31789	29478	37265	461	277	1288	2304	1931	3167	4114	4114	4114	1719	1080	4193	6178	5668	7361	51475857	50521184	52267721	1646065	1593831	1649470	410553	392168	408283	379290	361716	377257
2020-04-27	4513655	3887854	5723928	29635	27485	34733	415	245	1171	1945	1598	2753	4114	4114	4114	1417	887	3496	5694	5217	6804	51478190	50524236	52269666	1646079	1593860	1649477	411201	392901	408871	379916	362445	377813
2020-04-28	4513574	3887809	5723693	27633	25634	32379	368	214	1049	1612	1288	2367	4114	4114	4114	1175	733	2937	5244	4799	6284	51480320	50526994	52271456	1646091	1593885	1649483	411805	393586	409421	380490	363115	378323
2020-04-29	4513507	3887771	5723494	25772	23914	30189	321	185	926	1302	999	2007	4114	4114	4114	982	609	2487	4824	4410	5797	51482271	50529499	52273106	1646100	1593905	1649488	412370	394226	409935	381017	363731	378790
2020-04-30	4513451	3887740	5723326	24043	22315	28153	277	158	806	1013	730	1672	4114	4114	4114	825	508	2119	4435	4050	5343	51484063	50531781	52274631	1646109	1593922	1649492	412897	394823	410415	381500	364297	379218
2020-05-01	4513403	3887713	5723182	22437	20830	26260	237	134	697	744	480	1360	4114	4114	4114	696	426	1812	4074	3716	4919	51485712	50533866	52276042	1646116	1593937	1649495	413390	395380	410864	381943	364816	379609
2020-05-02	4513363	3887691	5723058	20944	19450	24500	201	113	600	494	248	1069	4114	4114	4114	589	357	1553	3739	3406	4525	51487234	50535777	52277350	1646121	1593950	1649498	413850	395901	411283	382348	365292	379965
2020-05-03	4513330	3887673	5722953	19556	18168	22865	171	95	515	261	33	798	4114	4114	4114	498	300	1332	3427	3117	4160	51488639	50537530	52278563	1646126	1593961	1649500	414281	396388	411676	382717	365729	380289
2020-05-04	4513301	3887657	5722862	18267	16977	21344	144	80	442	46	0	545	4114	3944	4114	422	252	1143	3138	2854	3820	51489939	50539142	52279690	1646130	1593970	1649502	414683	396843	412043	383054	366128	380590
2020-05-05	4513277	3887644	5722784	17069	15869	19931	122	67	379	0	0	310	3957	3746	4114	357	211	981	2873	2620	3505	51491142	50540625	52280738	1646134	1593978	1649504	415060	397269	412386	383363	366492	380874
2020-05-06	4513256	3887633	5722718	15955	14838	18618	103	56	325	0	0	92	3758	3553	4114	303	178	842	2637	2412	3211	51492257	50541991	52281713	1646137	1593984	1649505	415413	397667	412708	383654	366824	381142
2020-05-07	4513239	3887624	5722660	14919	13879	17397	88	47	279	0	0	0	3565	3367	4002	256	149	722	2428	2229	2941	51493292	50543252	52282621	1646139	1593990	1649507	415743	398040	413010	383928	367130	381393
2020-05-08	4513224	3887617	5722611	13954	12985	16261	74	40	239	0	0	0	3379	3187	3803	217	125	620	2243	2067	2699	51494253	50544417	52283467	1646142	1593995	1649508	416052	398388	413292	384186	367419	381630
2020-05-09	4513212	3887610	5722569	13055	12151	15205	63	33	205	0	0	0	3199	3014	3610	184	105	532	2081	1928	2484	51495146	50545494	52284256	1646143	1593999	1649508	416342	398715	413557	384428	367691	381852
2020-05-10	4513201	3887605	5722533	12217	11374	14222	53	28	176	0	0	0	3025	2848	3422	156	88	456	1939	1807	2294	51495977	50546492	52284992	1646145	1594003	1649509	416613	399021	413805	384657	367947	382061
2020-05-11	4513192	3887600	5722502	11436	10649	13305	45	23	151	0	0	0	2860	2690	3241	132	74	391	1818	1700	2126	51496751	50547416	52285679	1646146	1594006	1649510	416868	399307	414037	384871	368188	382258
2020-05-12	4513184	3887596	5722475	10706	9972	12451	38	20	130	0	0	0	2701	2539	3067	112	62	336	1710	1599	1980	51497472	50548274	52286321	1646147	1594009	1649510	417106	399576	414255	385073	368415	382442
2020-05-13	4513178	3887593	5722452	10026	9340	11654	32	17	111	0	0	0	2550	2395	2899	94	52	288	1609	1504	1854	51498144	50549070	52286921	1646148	1594011	1649511	417330	399827	414460	385263	368628	382616
2020-05-14	4513173	3887590	5722433	9390	8749	10911	27	14	95	0	0	0	2405	2259	2739	80	44	247	1513	1413	1744	51498771	50549810	52287481	1646149	1594013	1649511	417539	400063	414652	385440	368828	382779
2020-05-15	4513168	3887588	5722416	8796	8197	10217	23	12	82	0	0	0	2268	2129	2586	68	37	212	1422	1328	1641	51499356	50550498	52288006	1646150	1594015	1649511	417736	400285	414832	385608	369016	382931
2020-05-16	4513164	3887586	5722401	8241	7681	9568	20	10	70	0	0	0	2138	2006	2441	57	31	182	1336	1247	1543	51499902	50551139	52288496	1646150	1594016	1649511	417920	400492	415000	385764	369193	383075
2020-05-17	4513161	3887585	5722389	7722	7198	8963	17	8	60	0	0	0	2015	1889	2302	49	26	156	1255	1171	1451	51500413	50551735	52288955	1646151	1594017	1649512	418093	400687	415159	385912	369358	383209
2020-05-18	4513158	3887583	5722378	7236	6746	8397	14	7	52	0	0	0	1898	1779	2170	41	22	134	1178	1100	1363	51500890	50552291	52289385	1646151	1594018	1649512	418256	400869	415307	386050	369514	383335
2020-05-19	4513156	3887582	5722369	6782	6324	7868	12	6	44	0	0	0	1787	1675	2045	35	18	115	1106	1032	1281	51501336	50552809	52289787	1646151	1594019	1649512	418408	401040	415447	386179	369660	383454
2020-05-20	4513154	3887581	5722361	6357	5928	7373	10	5	38	0	0	0	1682	1576	1927	29	15	99	1039	969	1203	51501753	50553293	52290164	1646152	1594020	1649512	418551	401201	415578	386301	369797	383565
2020-05-21	4513152	3887580	5722355	5960	5558	6910	9	4	33	0	0	0	1583	1483	1815	25	13	85	975	909	1129	51502143	50553744	52290516	1646152	1594021	1649512	418685	401352	415701	386415	369926	383669
2020-05-22	4513150	3887580	5722349	5588	5212	6477	7	3	28	0	0	0	1490	1395	1708	21	11	73	915	853	1060	51502508	50554165	52290847	1646152	1594021	1649512	418811	401493	415816	386522	370047	383767
2020-05-23	4513149	3887579	5722344	5239	4887	6071	6	3	24	0	0	0	1402	1312	1608	18	9	62	858	800	995	51502850	50554559	52291157	1646152	1594022	1649512	418930	401626	415925	386623	370160	383858
2020-05-24	4513148	3887579	5722340	4913	4583	5692	5	2	21	0	0	0	1318	1234	1513	15	8	53	805	750	934	51503170	50554926	52291447	1646153	1594022	1649512	419041	401751	416026	386717	370266	383944
2020-05-25	4513147	3887578	5722336	4607	4299	5337	4	2	18	0	0	0	1240	1161	1424	13	6	46	755	704	876	51503470	50555270	52291719	1646153	1594023	1649512	419145	401868	416122	386805	370366	384025
2020-05-26	4513147	3887578	5722333	4321	4032	5004	4	2	15	0	0	0	1166	1091	1340	11	5	39	708	660	822	51503750	50555592	52291974	1646153	1594023	1649512	419243	401978	416211	386888	370459	384101
2020-05-27	4513146	3887578	5722330	4053	3782	4693	3	1	13	0	0	0	1096	1026	1260	9	5	34	664	619	771	51504013	50555893	52292213	1646153	1594023	1649512	419335	402081	416296	386965	370547	384171
