time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	28882378	26482482	33474729	277236	228613	302829	7966688	6943353	8830659	14210	10530	14686	4114	4114	4114	6005933	5090466	6823472	19184	14720	19250	13230721	11404913	14700648	429605	348254	455482	39509	27966	35672	27999	18722	24102
2020-02-24	27264685	24724540	31936891	308927	256064	339536	7376082	6532179	7993342	16531	12558	17430	4114	4114	4114	6435110	5487311	7272680	21945	17171	22549	14971362	12884119	16672727	486055	396218	519438	45411	32838	42131	32468	22341	28905
2020-02-25	25717313	23060392	30423463	341293	284395	376526	6743398	6083567	7262500	19041	14744	20374	4114	4114	4114	6730069	5784236	7545228	24957	19822	26121	16816586	14463140	18749771	545867	447402	586764	51961	38274	49336	37473	26427	34329
2020-02-26	24215091	21468337	28920933	372796	312380	411879	6202189	5709971	6581429	21696	17064	23473	4114	4114	4114	6831601	5927708	7574892	28198	22664	29932	18718776	16105017	20870885	607482	500592	655466	59158	44280	57274	43023	30997	40380
2020-02-27	22797751	19987603	27466293	401922	338782	443765	5738303	5382562	6109315	24450	19480	26654	4114	4114	4114	6766870	5937571	7401004	31626	25671	33933	20626762	17768859	22972562	669225	554450	723466	66969	50838	65893	49114	36052	47044
2020-02-28	21487218	18637819	26083100	427680	362772	471037	5316251	4993437	5604793	27230	21939	29828	4114	4114	4114	6589328	5856177	7151611	35177	28799	38040	22501742	19423420	25008034	729831	607956	789238	75334	57905	75112	55723	41573	54286
2020-02-29	20290661	17463305	24783032	449584	383928	493209	4911402	4627887	5124779	29967	24388	32906	4114	4114	4114	6342105	5717068	6851984	38778	31993	42157	24318639	21048264	26948765	788486	660444	851859	84182	65429	84831	62815	47536	62052
2020-03-01	19206679	16495324	23570522	467486	402086	510235	4514400	4222013	4727991	32594	26773	35810	4114	4114	4114	6051728	5539740	6420083	42344	35188	46180	26061942	22630225	28779125	844690	711488	910824	93433	73351	94947	70344	53909	70282
2020-03-02	18229838	15639944	22446247	481419	417217	522306	4125598	3799774	4340749	35059	29052	38479	4114	4114	4114	5733259	5334272	6057856	45790	38316	50002	27721740	24160090	30491213	898125	760793	965885	103007	81611	105359	78259	60656	78907
2020-03-03	17353082	14886484	21408940	491513	429356	529732	3749249	3371688	3948810	37319	31187	40866	4114	4114	4114	5396101	5094058	5705553	49031	41309	53527	29291405	25630745	32081634	948582	808131	1016941	112825	90147	115971	86504	67736	87856
2020-03-04	16568812	14224428	20456164	497951	438574	534964	3390051	3106728	3625043	39340	33150	42938	4114	4114	4114	5047438	4774158	5297271	52000	44108	56678	30766557	27036456	33549886	995926	853320	1063983	122812	98902	126692	95024	75105	97058
2020-03-05	15869342	13643866	19584642	500956	444973	536923	3051708	2851966	3333421	41099	34918	44676	4114	4114	4114	4693621	4451542	4880022	54645	46666	59399	32144688	28372709	34897593	1040081	896217	1107074	132897	107816	137441	103759	82718	106443
2020-03-06	15247117	13135633	18807339	500783	448680	535271	2736592	2591631	3052606	42582	36474	46071	4114	4114	4114	4340459	4124251	4519965	56930	48956	61659	33424986	29636212	36128092	1081028	936721	1146328	143013	116834	148143	112654	90529	115944
2020-03-07	14670491	12668104	18120900	497711	449910	530364	2470237	2317743	2812856	43780	37808	47122	4114	4114	4114	3993122	3729080	4162295	58837	50958	63446	34608178	30824904	37287593	1118795	974769	1183468	153099	125905	158734	121652	98493	125499
2020-03-08	13914258	12026972	17218693	492049	448677	521099	2465267	2261009	2844010	44693	38913	48014	4114	4114	4114	3661511	3370841	3837479	60357	52657	64764	35696693	31938306	38391496	1153469	1010349	1218582	163100	134978	169157	130701	106566	135046
2020-03-09	13253960	11475594	16457924	484258	445531	508474	2408047	2154811	2797981	45327	39789	48610	4114	4114	4114	3375133	3102312	3564876	61492	54048	65837	36698696	32982326	39395538	1185322	1043661	1250442	172968	144010	179365	139750	114705	144533
2020-03-10	12670276	10994620	15787968	474953	440978	494416	2294318	2009826	2754507	45698	40445	48906	4114	4114	4114	3142576	2980143	3386591	62254	55136	66537	37628593	33970091	40313920	1214829	1075137	1279517	182666	152967	189322	148758	122872	153914
2020-03-11	12147916	10568927	15174911	464644	435486	483136	2142699	1840863	2647654	45827	40899	48926	4114	4114	4114	2947219	2817761	3240344	62665	55932	66834	38499178	34913181	41159486	1242412	1105159	1306232	192169	161825	199007	157688	131037	163155
2020-03-12	11676946	10188600	14608743	453633	429300	471054	1974548	1665071	2548552	45742	41238	48700	4114	4114	4114	2769864	2608715	3100805	62753	56456	66762	39317926	35817398	41940649	1268318	1133919	1330863	201460	170568	208408	166512	139174	172226
2020-03-13	11251243	9840394	14084557	442058	420830	458185	1804740	1494335	2359615	45469	41277	48173	4114	4114	4114	2598525	2402086	2943283	62551	56831	66358	40087933	36683784	42662158	1292649	1161453	1353568	210526	179183	217515	175205	147261	181104
2020-03-14	10866671	9500938	13599910	429980	411033	443834	1641252	1334807	2173019	45029	41240	47347	4114	4114	4114	2428459	2204072	2781331	62093	56784	65499	40810037	37525022	43326830	1315435	1188384	1374440	219357	187657	226351	183745	155277	189770
2020-03-15	10519916	9198781	13153137	417436	400860	428274	1487535	1196002	1993070	44443	41069	46371	4114	4114	4114	2259288	2014038	2674443	61413	56639	64299	41484441	38348912	43936875	1336682	1214537	1393553	227942	195978	235186	192114	163205	198209
2020-03-16	10207947	8930279	12742597	404466	390301	412377	1344707	1074019	1821763	43728	40778	45360	4114	4114	4114	2092481	1832833	2544752	60545	56322	62911	42111548	39074090	44494579	1356404	1236876	1410983	236272	204132	243707	200295	171026	206414
2020-03-17	9927849	8692060	12366457	391125	379362	398400	1212878	962813	1660057	42898	40374	44442	4114	4114	4114	1929904	1661578	2443975	59515	55852	61627	42692245	39739733	45002524	1374633	1258321	1426814	244339	212107	251907	208273	178724	214633
2020-03-18	9676805	8480992	12022715	377479	365717	384072	1091772	861797	1508450	41967	39867	43408	4114	4114	4114	1773197	1501152	2284504	58347	55246	60340	43227917	40395138	45463579	1391413	1279025	1441141	252136	219890	259782	216036	186283	222587
2020-03-19	9452129	8294184	11709271	363603	350648	370100	980963	770304	1367175	40947	39071	42273	4114	4114	4114	1623605	1352053	2116253	57059	54447	58913	43720353	41006788	45880814	1406804	1298316	1454065	259657	227469	267331	223572	193689	230267
2020-03-20	9251296	8128995	11424001	349575	334918	357657	879955	687658	1236271	39850	38183	40973	4114	4114	4114	1481987	1214426	1953059	55667	53322	57360	44171637	41575493	46257390	1420875	1316221	1465690	266898	234834	274553	230872	200927	237664
2020-03-21	9071962	7983029	11164808	335473	327013	346319	788198	613193	1116753	38687	37231	39561	4114	4114	4114	1348876	1091047	1796232	54184	52113	55542	44584048	42102467	46596473	1433699	1332781	1476118	273858	241976	281451	237928	207988	244775
2020-03-22	8911964	7854126	10929658	321372	315036	334655	705109	546256	1010207	37469	36223	38102	4114	4114	4114	1224542	984492	1646749	52623	50830	53547	44959980	42589240	46893530	1445357	1348047	1484897	280533	248888	288027	244736	214859	251596
2020-03-23	8769327	7740350	10716601	307345	299813	322404	630077	486213	912299	36205	35167	36798	4114	4114	4114	1109051	886555	1505296	50997	49481	51713	45301876	43037581	47149216	1455928	1362077	1492680	286927	255563	294286	251292	221532	258127
2020-03-24	8642248	7639968	10523788	293457	284571	309480	562487	432454	822664	34906	33843	35464	4114	4114	4114	1002304	796910	1372308	49319	48039	50091	45612179	43449430	47379012	1465492	1374935	1499645	293039	261997	300236	257592	227999	264368
2020-03-25	8529095	7551435	10349475	279768	269734	296542	501727	384396	745240	33580	32418	34123	4114	4114	4114	904076	715157	1248007	47600	46118	48428	45893291	43826843	47585266	1474127	1386690	1505868	298874	268188	305883	263636	234255	270322
2020-03-26	8428390	7473375	10192033	266331	255342	286276	447208	341494	674847	32236	30960	32946	4114	4114	4114	814045	640845	1132431	45853	44209	46605	46147538	44171939	47770175	1481908	1397409	1511420	304436	274149	311235	269425	240294	275992
2020-03-27	8338802	7404568	10049943	253193	241430	274110	398364	303239	610434	30881	30162	31836	4114	4114	4114	731820	573495	1025473	44088	42731	45186	46377153	44486854	47935784	1488910	1407165	1516366	309731	279980	316302	274959	246113	281384
2020-03-28	8259132	7343931	9921802	240392	228021	264386	354663	269161	551631	29524	28943	30698	4114	4114	4114	656963	512614	930510	42315	41605	43723	46584254	44773711	48083982	1495199	1416025	1520769	314763	285557	321094	280243	251710	286504
2020-03-29	8188306	7290503	9806314	227961	215134	254743	315608	238830	498062	28172	27508	29506	4114	4114	4114	589007	457709	842905	40543	39744	42226	46770839	45034584	48216504	1500842	1424058	1524683	319542	290883	325620	285280	257135	291358
2020-03-30	8125359	7243435	9702287	215926	202780	243192	280739	211854	449350	26829	26045	28257	4114	4114	4114	527473	408297	762371	38782	37827	40619	46938773	45271482	48334939	1505898	1431329	1528160	324073	295723	329891	290073	262401	295954
2020-03-31	8069427	7201975	9608632	204308	190965	231283	249635	187876	405128	25502	24614	27007	4114	4114	4114	471880	363910	690863	37038	35933	38989	47089791	45486329	48440733	1510423	1437901	1531246	328366	300274	333919	294630	267437	300301
2020-04-01	8019740	7165460	9524350	193120	179689	219673	221909	166489	365037	24196	23218	25991	4114	4114	4114	421756	324103	627084	35319	34084	37433	47225496	45680952	48535200	1514470	1443833	1533983	332428	304742	337712	298955	272246	304406
2020-04-02	7975607	7133302	9448535	182374	168950	208392	197210	146668	328739	22914	21862	24808	4114	4114	4114	376644	288456	568519	33632	32287	36079	47347366	45857073	48619530	1518085	1449180	1536409	336269	309034	341284	303056	276573	308279
2020-04-03	7936415	7104985	9380358	172074	158741	197465	175220	129189	295909	21662	20548	23826	4114	4114	4114	336108	256575	514869	31980	30546	34645	47456753	46016308	48694794	1521312	1453996	1538558	339897	313110	344643	306939	280684	311930
2020-04-04	7901616	7080052	9319069	162223	149050	186911	155650	113780	266247	20441	19279	22866	4114	4114	4114	299737	228095	465826	30369	28862	33406	47554894	46160161	48761959	1524192	1458329	1540461	343321	316976	347800	310612	284732	315366
2020-04-05	7870719	7058100	9263988	152818	139867	176746	138242	100199	239469	19254	18056	21793	4114	4114	4114	267144	202680	421083	28803	27240	32157	47642912	46290029	48821894	1526758	1462224	1542145	346549	320639	350766	314082	288605	318598
2020-04-06	7843292	7038773	9214497	143856	131177	166977	122762	88232	215313	18104	16881	20632	4114	4114	4114	237970	180020	380333	27284	25679	30631	47721832	46407200	48875378	1529045	1465722	1543635	349592	324107	353551	317357	292281	321634
2020-04-07	7818945	7021758	9170039	135329	122963	157610	109001	77688	193537	16993	15754	19497	4114	4114	4114	211883	159834	343279	25814	24182	29136	47792578	46512863	48923108	1531082	1468861	1544953	352458	327387	356165	320444	295766	324483
2020-04-08	7797336	7006779	9130110	127228	115210	148648	96771	68400	173918	15921	14676	18389	4114	4114	4114	188576	141864	309632	24396	22748	27677	47855988	46608107	48965708	1532895	1471677	1546117	355154	330486	358616	323351	299065	327154
2020-04-09	7778158	6993594	9094254	119544	107899	140089	85904	60219	156252	14891	13647	17313	4114	4114	4114	167771	125262	279118	23030	21377	26257	47912819	46693927	49003738	1534509	1474202	1547147	357691	333413	360914	326086	302185	329656
2020-04-10	7761138	6981988	9062060	112264	101013	131929	76251	53014	140351	13902	12666	16270	4114	4114	4114	149211	110445	251478	21717	20069	24879	47963750	46771233	49037695	1535944	1476463	1548057	360075	336175	363067	328656	305132	331998
2020-04-11	7746034	6971771	9033160	105375	94532	124163	67677	46669	126046	12954	11733	15262	4114	4114	4114	132666	97359	226466	20457	18823	23544	48009396	46840854	49068023	1537220	1478489	1548860	362316	338779	365085	331069	307913	334189
2020-04-12	7732632	6962778	9007218	98863	88438	116782	60063	41082	113180	12048	10846	14289	4114	4114	4114	117924	85807	203854	19251	17638	22255	48050308	46903541	49095119	1538355	1480302	1549570	364420	341233	366974	333333	310535	336235
2020-04-13	7720740	6954863	8983935	92715	82804	109777	53302	36162	101612	11184	10004	13354	4114	4114	4114	104796	75612	183428	18098	16513	21013	48086980	46959978	49119335	1539363	1481925	1550197	366395	343544	368698	335455	313003	338146
2020-04-14	7710188	6947896	8963039	86915	77526	103138	47300	31831	91216	10359	9207	12456	4114	4114	4114	93111	66618	164991	16998	15447	19818	48119857	47010784	49140986	1540259	1483376	1550751	368248	345719	370295	337442	315325	339929
2020-04-15	7700825	6941764	8944289	81449	72564	96852	41972	28018	81873	9575	8452	11595	4114	4114	4114	82713	58686	148361	15951	14438	18671	48149336	47056518	49160352	1541055	1484674	1551240	369987	347765	371790	339302	317508	341592
2020-04-16	7692519	6936367	8927464	76302	67903	90909	37242	24661	73480	8829	7739	10772	4114	4114	4114	73464	51693	133369	14955	13484	17573	48175775	47097687	49177682	1541762	1485835	1551671	371618	349690	373190	341041	319557	343103
2020-04-17	7685149	6931616	8912369	71460	63527	85294	33044	21706	65941	8121	7066	9986	4114	4114	4114	65240	45528	119861	14010	12584	16523	48199493	47134747	49193197	1542390	1486872	1552052	373146	351499	374500	342666	321480	344489
2020-04-18	7678611	6927436	8898825	66906	59421	79996	29319	19105	59171	7450	6430	9236	4114	4114	4114	57929	40095	107697	13113	11736	15522	48220775	47168110	49207095	1542948	1487799	1552388	374579	353198	375725	344183	323283	345779
2020-04-19	7672810	6923756	8886675	62628	55572	75000	26012	16815	53092	6814	5831	8522	4114	4114	4114	51431	35307	96747	12265	10937	14568	48239879	47198149	49219551	1543443	1488628	1552685	375922	354794	376872	345598	324972	346979
2020-04-20	7667664	6920517	8875776	58611	51964	70293	23078	14800	47634	6212	5267	7843	4114	4114	4114	45658	31089	86895	11462	10184	13661	48257032	47225197	49230721	1543883	1489368	1552947	377179	356293	377944	346917	326552	348093
2020-04-21	7663099	6917667	8865998	54841	48585	65862	20475	13026	42735	5644	4736	7198	4114	4114	4114	40529	27373	78032	10704	9485	12799	48272439	47249557	49240743	1544273	1490028	1553178	378357	357699	378947	348146	328030	349128
2020-04-22	7659049	6915158	8857228	51305	45420	61695	18165	11464	38338	5107	4246	6586	4114	4114	4114	35973	24099	70064	9988	8832	11982	48286284	47271498	49249743	1544619	1490619	1553381	379460	359019	379886	349290	329411	350087
2020-04-23	7655456	6912951	8849361	47991	42459	57808	16115	10090	34392	4600	3786	6006	4114	4114	4114	31927	21217	62900	9313	8217	11208	48298730	47291266	49257828	1544927	1491146	1553561	380493	360257	380763	350355	330701	350976
2020-04-24	7652269	6911008	8842305	44885	39688	54162	14296	8880	30850	4123	3354	5458	4114	4114	4114	28334	18678	56462	8677	7639	10476	48309922	47309080	49265097	1545199	1491616	1553720	381461	361418	381584	351343	331904	351798
2020-04-25	7649441	6909298	8835976	41977	37098	50735	12682	7816	27672	3674	2948	4939	4114	4114	4114	25145	16442	50678	8078	7095	9784	48319993	47325136	49271637	1545442	1492036	1553860	382366	362507	382352	352260	333026	352558
2020-04-26	7646933	6907793	8830300	39254	34676	47516	11251	6878	24821	3252	2568	4449	4114	4114	4114	22313	14474	45482	7513	6583	9130	48329059	47339613	49277525	1545656	1492411	1553984	383214	363528	383070	353111	334071	353260
2020-04-27	7644708	6906468	8825209	36706	32413	44495	9981	6054	22263	2857	2212	3987	4114	4114	4114	19799	12740	40815	6981	6102	8513	48337223	47352668	49282831	1545847	1492746	1554093	384008	364485	383742	353898	335043	353908
2020-04-28	7642734	6905302	8820643	34324	30299	41660	8854	5328	19968	2486	1879	3552	4114	4114	4114	17568	11215	36624	6480	5651	7931	48344581	47364446	49287615	1546016	1493045	1554189	384751	365382	384371	354627	335946	354505
2020-04-29	7640983	6904276	8816548	32095	28324	39002	7854	4689	17909	2138	1567	3142	4114	4114	4114	15588	9871	32861	6010	5227	7381	48351214	47375075	49291933	1546166	1493312	1554274	385447	366223	384959	355300	336785	355055
2020-04-30	7639430	6903374	8812876	30013	26481	36511	6967	4127	16062	1812	1276	2758	4114	4114	4114	13830	8689	29483	5567	4831	6863	48357198	47384670	49295833	1546300	1493550	1554348	386098	367011	385510	355922	337563	355561
2020-05-01	7638053	6902579	8809582	28067	24760	34176	6180	3632	14405	1506	1002	2397	4114	4114	4114	12270	7647	26450	5152	4461	6378	48362600	47393336	49299359	1546418	1493762	1554414	386708	367749	386025	356495	338283	356027
2020-05-02	7636831	6901880	8806628	26249	23154	32004	5483	3196	12919	1221	747	2061	4114	4114	4114	10886	6731	23729	4764	4115	5923	48367479	47401164	49302549	1546523	1493952	1554473	387279	368441	386507	357024	338950	356455
2020-05-03	7635746	6901264	8803980	24552	21656	29986	4863	2813	11586	953	507	1746	4114	4114	4114	9658	5924	21286	4400	3793	5495	48371889	47408240	49305438	1546616	1494121	1554524	387814	369090	386959	357511	339566	356847
2020-05-04	7634785	6900723	8801604	22967	20259	28094	4314	2476	10391	702	284	1450	4114	4114	4114	8568	5214	19094	4061	3492	5092	48375877	47414637	49308057	1546698	1494272	1554569	388315	369698	387381	357959	340135	357205
2020-05-05	7633932	6900246	8799474	21487	18956	26322	3827	2179	9319	467	76	1173	4114	4114	4114	7601	4589	17127	3744	3211	4714	48379487	47420425	49310433	1546771	1494406	1554609	388784	370267	387778	358371	340661	357532
2020-05-06	7633175	6899826	8797564	20107	17741	24663	3395	1917	8357	248	0	913	4114	3993	4114	6743	4039	15362	3448	2950	4361	48382756	47425662	49312591	1546836	1494526	1554644	389224	370801	388149	358748	341146	357839
2020-05-07	7632504	6899457	8795851	18819	16607	23110	3011	1687	7494	43	0	669	4114	3801	4114	5982	3555	13779	3172	2717	4030	48385719	47430405	49314553	1546894	1494634	1554676	389636	371302	388496	359094	341592	358128
2020-05-08	7631909	6899132	8794314	17617	15550	21657	2671	1485	6721	0	0	440	3963	3614	4114	5307	3129	12359	2917	2509	3721	48388407	47434702	49316339	1546945	1494729	1554703	390022	371771	388823	359412	342003	358401
2020-05-09	7631380	6898846	8792937	16496	14562	20297	2369	1307	6027	0	0	226	3773	3431	4114	4708	2754	11084	2689	2325	3431	48390847	47438596	49317965	1546990	1494815	1554727	390384	372211	389128	359712	342380	358658
2020-05-10	7630912	6898595	8791701	15449	13640	19026	2102	1150	5405	0	0	26	3587	3255	4114	4176	2423	9941	2485	2161	3161	48393064	47442128	49319448	1547031	1494891	1554749	390723	372624	389415	359996	342726	358900
2020-05-11	7630496	6898373	8790594	14472	12778	17837	1864	1012	4847	0	0	0	3406	3084	3949	3705	2133	8916	2305	2018	2915	48395080	47445334	49320802	1547066	1494959	1554767	391042	373011	389684	360264	343046	359128
2020-05-12	7630128	6898178	8789600	13558	11973	16725	1654	891	4346	0	0	0	3230	2920	3764	3286	1877	7996	2145	1894	2695	48396914	47448244	49322039	1547098	1495019	1554784	391341	373374	389936	360516	343348	359342
2020-05-13	7629801	6898007	8788709	12704	11219	15684	1467	784	3897	0	0	0	3061	2762	3583	2915	1652	7171	2005	1784	2498	48398585	47450888	49323170	1547126	1495073	1554799	391621	373715	390173	360753	343633	359544
2020-05-14	7629511	6897856	8787910	11905	10515	14710	1301	690	3495	0	0	0	2899	2612	3406	2586	1454	6431	1883	1681	2322	48400107	47453292	49324205	1547151	1495122	1554812	391884	374034	390395	360977	343902	359734
2020-05-15	7629253	6897723	8787194	11158	9855	13798	1154	607	3134	0	0	0	2743	2467	3235	2294	1280	5767	1776	1583	2167	48401496	47455479	49325154	1547173	1495165	1554823	392131	374335	390603	361188	344156	359912
2020-05-16	7629025	6897606	8786552	10459	9238	12943	1024	534	2810	0	0	0	2593	2330	3069	2035	1126	5172	1673	1490	2030	48402765	47457470	49326024	1547193	1495203	1554833	392362	374616	390798	361386	344395	360080
2020-05-17	7628823	6897503	8785976	9805	8661	12143	908	470	2520	0	0	0	2450	2199	2909	1805	991	4638	1576	1402	1911	48403923	47459283	49326822	1547210	1495237	1554842	392580	374881	390982	361572	344621	360237
2020-05-18	7628643	6897413	8785459	9192	8120	11393	806	414	2260	0	0	0	2314	2075	2756	1601	872	4160	1483	1319	1804	48404983	47460936	49327556	1547225	1495268	1554850	392784	375129	391154	361747	344833	360385
2020-05-19	7628484	6897333	8784996	8619	7614	10690	715	364	2027	0	0	0	2184	1957	2609	1420	768	3730	1396	1240	1702	48405952	47462443	49328231	1547239	1495295	1554857	392975	375362	391316	361912	345033	360524
2020-05-20	7628343	6897263	8784581	8082	7140	10030	634	321	1817	0	0	0	2061	1845	2468	1260	676	3345	1313	1166	1605	48406841	47463819	49328851	1547251	1495319	1554863	393155	375581	391468	362066	345221	360654
2020-05-21	7628217	6897201	8784208	7579	6695	9412	562	282	1630	0	0	0	1944	1738	2333	1118	595	3000	1235	1095	1513	48407655	47465075	49329423	1547262	1495341	1554868	393324	375787	391610	362212	345398	360776
2020-05-22	7628106	6897147	8783874	7107	6279	8833	499	248	1461	0	0	0	1833	1638	2204	991	523	2690	1161	1029	1425	48408402	47466223	49329950	1547271	1495360	1554873	393483	375980	391744	362348	345565	360891
2020-05-23	7628007	6897099	8783575	6666	5889	8289	442	219	1310	0	0	0	1728	1543	2082	879	460	2412	1091	967	1342	48409087	47467273	49330437	1547280	1495378	1554877	393631	376161	391870	362477	345721	360999
2020-05-24	7627920	6897057	8783306	6252	5524	7779	392	192	1175	0	0	0	1628	1453	1966	780	405	2163	1025	908	1263	48409717	47468234	49330886	1547287	1495393	1554881	393771	376332	391988	362597	345868	361100
2020-05-25	7627842	6897020	8783065	5864	5181	7301	348	169	1054	0	0	0	1533	1368	1855	692	357	1940	963	852	1189	48410296	47469113	49331301	1547294	1495407	1554884	393903	376492	392098	362710	346007	361195
