time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	28882378	26482482	33474729	277236	228613	302829	7966688	6943353	8830659	14210	10530	14686	4114	4114	4114	6005933	5090466	6823472	19184	14720	19250	13230721	11404913	14700648	429605	348254	455482	39509	27966	35672	27999	18722	24102
2020-02-24	26497432	23977334	31353726	308942	256077	339554	8133635	7203150	8881391	16531	12558	17430	4114	4114	4114	6444344	5495418	7283647	21945	17171	22549	14971814	12884515	16673263	486070	396231	519455	45411	32838	42131	32468	22341	28905
2020-02-25	24170244	21575761	29222730	341709	284762	377017	8174073	7376111	8769300	19044	14746	20378	4114	4114	4114	6832946	5875367	7666479	24959	19823	26123	16829683	14474702	18765252	546296	447780	587271	51964	38276	49339	37475	26428	34331
2020-02-26	21938928	19317806	27112071	374954	314301	414412	8083468	7452065	8499562	21720	17085	23501	4114	4114	4114	7154834	6217246	7952183	28212	22676	29948	18788232	16166822	20952425	609755	502615	658135	59184	44303	57304	43037	31009	40396
2020-02-27	19835999	17234175	25051489	408003	344246	450844	7865529	7425618	8075283	24542	19562	26762	4114	4114	4114	7395048	6508184	8125346	31681	25720	33998	20826881	17948586	23205627	675772	560330	731091	67073	50931	66015	49170	36101	47109
2020-02-28	17886476	15344799	23068415	440124	374078	485386	7531945	7296868	7602060	27474	22159	30111	4114	4114	4114	7541968	6736448	8176641	35334	28940	38222	22921304	19804253	25492191	743551	620410	805070	75621	58163	75445	55880	41714	54468
2020-02-29	16106902	13658771	21186466	470562	403230	517136	7101084	6918498	7160233	30473	24848	33490	4114	4114	4114	7588475	6892390	8103850	39127	32309	42560	25044511	21715066	27777784	812210	682238	878953	84802	65991	85545	63164	47852	62455
2020-03-01	14505331	12175467	19424334	498586	431107	545278	6595895	6395674	6760387	33490	27596	36834	4114	4114	4114	7532656	6969281	7912047	43005	35792	46937	27168209	23659954	30028419	880827	745127	951631	94574	74396	96253	71005	54514	71040
2020-03-02	13082140	10886474	17795182	523528	457123	569135	6041422	5739901	6378278	36472	30364	40077	4114	4114	4114	7377959	6963910	7612892	46907	39348	51272	29264276	25616419	32212404	948484	808342	1022074	104882	83347	107487	79376	61689	80177
2020-03-03	11831418	9777852	16306561	544827	480726	588207	5462359	5084533	5991649	39362	33110	43154	4114	4114	4114	7132762	6876858	7223209	50763	42926	55479	31306206	27561567	34301990	1014321	871136	1089381	115660	92801	119158	88238	69354	89810
2020-03-04	10742613	8832347	14960793	562058	501429	602195	4881028	4452153	5551828	42107	35787	46003	4114	4114	4114	6809464	6652327	6854806	54507	46473	59477	33270360	29473148	36274561	1077571	932787	1152820	126828	102704	131166	97543	77481	99873
2020-03-05	9802188	8031284	13755707	574946	518838	611000	4315995	3859422	5088534	44654	38352	48569	4114	4114	4114	6423233	6320238	6502361	58065	49930	63183	35136923	31330540	38113287	1137593	992624	1211852	138303	112994	143406	107235	86031	110293
2020-03-06	8995076	7356002	12685565	583375	532663	614714	3781392	3317125	4617434	46956	40761	50810	4114	4114	4114	5990635	5806311	6177270	61369	53245	66520	36890489	33115563	39807245	1193890	1050059	1266127	149997	123602	155777	117250	94959	120988
2020-03-07	8305842	6788832	11742048	587381	542734	613593	3286860	2830843	4152126	48977	42974	52691	4114	4114	4114	5528320	5276386	5864800	64356	56359	69424	38520273	34813086	41351094	1246118	1104602	1315480	161818	134453	168178	127520	104211	131879
2020-03-08	7719523	6313669	10915197	587133	548997	608018	2837956	2401969	3703608	50686	44955	54190	4114	4114	4114	5051919	4748517	5513872	66968	59218	71847	40019983	36411377	42744416	1294080	1155877	1359908	173681	145473	180514	137973	113732	142887
2020-03-09	7222163	5916235	10194216	582912	551512	598464	2436837	2028822	3280098	52062	46676	55295	4114	4114	4114	4575230	4236085	5136402	69164	61774	73757	41387427	37902203	43990853	1337713	1203622	1399539	185502	156584	192703	148540	123463	153934
2020-03-10	6801116	5584125	9568116	575081	550436	585460	2083056	1707693	2887134	53094	48115	56007	4114	4114	4114	4109734	3749267	4743779	70915	63987	75138	42623939	39280717	45097172	1377067	1247686	1434600	197205	167714	204667	159153	133341	164948
2020-03-11	6445159	5306719	9026185	564060	546005	569239	1774332	1433712	2527874	53779	49259	56335	4114	4114	4114	3664392	3295149	4346376	72204	65824	75990	43733703	40545168	46072354	1412287	1288017	1465394	208721	178791	216344	169747	143305	175863
2020-03-12	6144491	5075019	8558315	550300	538521	551731	1507235	1201521	2203505	54122	50099	56298	4114	4114	4114	3245695	2878066	3953162	73027	67266	76327	44723066	41696490	46926768	1443587	1324654	1492264	219991	189751	227680	180262	153297	186620
2020-03-13	5890648	4881459	8155186	534259	527379	534505	1277725	1005740	1913687	54137	50636	55921	4114	4114	4114	2857879	2500045	3571506	73394	68302	76177	45599881	42737828	47671476	1471228	1357704	1515579	230964	200536	238634	190643	163261	197165
2020-03-14	5676384	4719705	7808363	516386	509803	517576	1081561	841270	1656983	53842	50875	55232	4114	4114	4114	2503238	2161290	3207124	73321	68933	75575	46372921	43674042	48317678	1495503	1387332	1535707	241598	211095	249173	200841	173144	207455
2020-03-15	5495533	4584473	7510314	497102	490337	501121	914577	703462	1431234	53261	50829	54265	4114	4114	4114	2182489	1860653	2864145	72840	69167	74564	47051398	44511234	48876301	1516716	1413743	1553009	251861	221385	259274	210813	182899	217450
2020-03-16	5342868	4471362	7254390	476799	467994	485081	772862	588189	1233864	52421	50514	53055	4114	4114	4114	1895133	1596050	2545263	71982	69022	73188	47644567	45256321	49357708	1535174	1437166	1567826	261727	231369	268923	220522	192484	227121
2020-03-17	5213974	4376709	7034764	455826	445337	468954	652853	491866	1062114	51351	49949	51614	4114	4114	4114	1639788	1364806	2251942	70786	68521	71497	48161442	45916663	49771517	1551174	1457846	1580475	271181	241018	278111	229939	201862	236444
2020-03-18	5105125	4297466	6846363	434490	422652	451453	551379	411419	913218	50081	49158	50096	4114	4114	4114	1414476	1163934	1984632	69292	67693	69515	48610583	46499762	50126497	1564996	1476031	1591242	280210	250310	286838	239039	210999	245402
2020-03-19	5013181	4231096	6684789	413055	400174	433198	465661	344240	784514	48642	47997	48589	4114	4114	4114	1216862	990342	1742994	67541	66572	67539	48999967	47013028	50430537	1576903	1491965	1600386	288811	259229	295106	247803	219869	253981
2020-03-20	4935498	4175487	6546246	391747	378096	414456	393295	288133	673517	47062	46466	47106	4114	4114	4114	1044437	840981	1526095	65575	64783	65571	49336915	47463599	50690648	1587135	1505883	1608135	296982	267765	302924	256218	228450	262174
2020-03-21	4869848	4128878	6427461	370747	356571	395462	332219	241260	577959	45370	44773	45653	4114	4114	4114	894659	712948	1332593	63432	62795	63640	49628055	47858226	50913007	1595908	1518007	1614691	304730	275911	310301	264273	236725	269979
2020-03-22	4814355	4089801	6325621	350207	335717	376421	280676	202085	495798	43592	42838	44230	4114	4114	4114	765046	603544	1160882	61152	60280	61750	49879331	48203191	51103011	1603417	1528542	1620230	312060	283668	317252	271965	244681	277395
2020-03-23	4767437	4057029	6238310	330242	315621	357506	237175	169329	425225	41753	40864	42781	4114	4114	4114	653249	510308	1009209	58769	57696	59870	50096024	48504265	51265349	1609833	1537678	1624904	318983	291036	323791	279292	252309	284427
2020-03-24	4727763	4029539	6163452	310944	296344	338863	200456	141927	364647	39873	38873	41219	4114	4114	4114	557085	431031	875774	56315	55071	57913	50282796	48766699	51404073	1615308	1545586	1628843	325511	298022	329935	286254	259603	291082
2020-03-25	4694208	4006474	6099271	292378	277927	320612	169454	118994	312674	37974	36882	39592	4114	4114	4114	474566	363752	758790	53819	52435	55819	50443735	48995222	51522666	1619974	1552421	1632160	331658	304634	335701	292858	266562	297368
2020-03-26	4665824	3987120	6044240	274589	260392	302848	143273	99792	268099	36071	34908	37918	4114	4114	4114	403898	306749	656537	51305	49809	53646	50582409	49194068	51624118	1623948	1558319	1634951	337440	310882	341107	299109	273186	303295
2020-03-27	4641812	3970876	5997055	257605	243746	285646	121157	83707	229876	34180	32962	36215	4114	4114	4114	343484	258517	567392	48798	47215	51419	50701919	49367000	51710981	1627328	1563403	1637298	342871	316776	346171	305015	279479	308876
2020-03-28	4621495	3957241	5956593	241441	227986	269061	102471	70229	197105	32313	31057	34498	4114	4114	4114	291911	217755	489850	46315	44670	49163	50804953	49517347	51785433	1630202	1567782	1639271	347968	322330	350911	310588	285445	314123
2020-03-29	4604303	3945795	5921896	226099	213097	253134	86680	58931	169010	30480	29201	32782	4114	4114	4114	247940	183339	422530	43872	42186	46898	50893832	49648042	51849330	1632644	1571549	1640929	352747	327558	355345	315837	291093	319050
2020-03-30	4589755	3936186	5892141	211573	199061	237891	73330	49458	144924	28692	27401	31078	4114	4114	4114	210491	154304	364183	41484	39775	44641	50970556	49761658	51904247	1634717	1574787	1642321	357225	332472	359490	320776	296430	323671
2020-03-31	4577443	3928118	5866624	197846	185850	223347	62044	41513	124274	26954	25662	29396	4114	4114	4114	178624	129827	313686	39161	37445	42409	51036845	49860445	51951523	1636477	1577569	1643489	361417	337088	363363	325415	301465	327999
2020-04-01	4567023	3921343	5844739	184901	173435	209506	52499	34849	106571	25272	23989	27745	4114	4114	4114	151529	109203	270037	36911	35203	40213	51094179	49946367	51992293	1637970	1579958	1644470	365339	341420	366981	329769	306210	332050
2020-04-02	4558203	3915654	5825970	172712	161784	196367	44427	29257	91393	23650	22385	26134	4114	4114	4114	128506	91835	232347	34742	33053	38066	51143824	50021136	52027520	1639237	1582009	1645293	369008	345482	370357	333851	310674	335838
2020-04-03	4550737	3910877	5809872	161252	150863	183920	37599	24564	78379	22092	20850	24566	4114	4114	4114	108953	77215	199834	32657	30998	35976	51186867	50086236	52058021	1640311	1583767	1645983	372436	349288	373509	337672	314870	339376
2020-04-04	4544418	3906865	5796065	150491	140636	172151	31822	20625	67220	20599	19387	23048	4114	4114	4114	92356	64912	171807	30660	29038	33950	51224239	50142958	52084488	1641221	1585276	1646563	375640	352853	376449	341248	318809	342678
2020-04-05	4539216	3903594	5784568	140398	131068	161041	26786	17221	57307	19172	17995	21582	4114	4114	4114	78273	54562	147665	28752	27174	31994	51256737	50192420	52107506	1641993	1586569	1647048	378632	356190	379192	344590	322503	345757
2020-04-06	4536318	3901841	5778251	130940	122124	150571	21056	13393	45344	17813	16674	20172	4114	4114	4114	66293	45835	126802	26935	25405	30112	51285041	50235587	52127573	1642647	1587677	1647456	381426	359311	381750	347710	325964	348626
2020-04-07	4533868	3900371	5772843	122086	113769	140713	16434	10329	35620	16521	15423	18819	4114	4114	4114	55937	38367	108387	25206	23730	28306	51309703	50273245	52145095	1643200	1588625	1647797	384033	362230	384135	350622	329203	351296
2020-04-08	4531808	3899145	5768240	113801	105967	131439	12874	7991	28106	15296	14240	17525	4114	4114	4114	46896	31914	91931	23566	22145	26577	51331161	50306008	52160399	1643665	1589431	1648081	386467	364959	386358	353335	332231	353781
2020-04-09	4530088	3898128	5764355	106053	98684	122719	10188	6244	22423	14135	13124	16290	4114	4114	4114	39052	26371	77360	22013	20649	24927	51349793	50334419	52173767	1644053	1590112	1648317	388737	367508	388431	355863	335060	356091
2020-04-10	4528660	3897291	5761098	98810	91890	114528	8154	4938	18107	13038	12072	15113	4114	4114	4114	32342	21671	64686	20543	19238	23354	51365953	50358996	52185452	1644376	1590685	1648511	390854	369889	390363	358216	337699	358237
2020-04-11	4527480	3896604	5758382	92045	85553	106841	6589	3946	14768	12003	11082	13995	4114	4114	4114	26679	17737	53849	19156	17910	21859	51379974	50380238	52195683	1644643	1591163	1648671	392829	372112	392163	360404	340160	360230
2020-04-12	4526508	3896043	5756126	85729	79648	99635	5361	3178	12129	11027	10150	12934	4114	4114	4114	21952	14479	44704	17847	16662	20439	51392159	50398606	52204664	1644863	1591563	1648802	394670	374187	393841	362437	342453	362079
2020-04-13	4525709	3895585	5754255	79836	74145	92887	4381	2572	10004	10108	9276	11929	4114	4114	4114	18036	11801	37053	16616	15490	19093	51402776	50414516	52212576	1645043	1591895	1648909	396387	376123	395404	364326	344587	363794
2020-04-14	4525053	3895213	5752705	74342	69021	86574	3588	2088	8270	9244	8455	10979	4114	4114	4114	14807	9609	30688	15457	14391	17819	51412058	50428328	52219570	1645192	1592171	1648997	397987	377929	396861	366079	346573	365384
2020-04-15	4524515	3894909	5751422	69222	64252	80673	2943	1698	6844	8432	7686	10081	4114	4114	4114	12152	7822	25407	14370	13361	16616	51420203	50440352	52225777	1645314	1592401	1649068	399478	379614	398219	367705	348418	366856
2020-04-16	4524073	3894662	5750361	64453	59813	75163	2415	1382	5666	7669	6965	9234	4114	4114	4114	9972	6365	21032	13350	12397	15480	51427377	50450851	52231307	1645414	1592592	1649127	400869	381186	399484	369213	350132	368219
2020-04-17	4523710	3894461	5749482	60012	55683	70020	1982	1124	4691	6955	6291	8436	4114	4114	4114	8182	5180	17410	12394	11496	14411	51433721	50460047	52236252	1645496	1592751	1649175	402165	382651	400663	370610	351723	369481
2020-04-18	4523400	3894290	5748721	55879	51842	65224	1639	923	3918	6285	5660	7686	4114	4114	4114	6714	4215	14412	11499	10655	13405	51439352	50468129	52240690	1645563	1592882	1649213	403373	384018	401763	371903	353199	370648
2020-04-19	4523019	3894076	5747752	52033	48270	60753	1482	832	3607	5658	5070	6980	4114	4114	4114	5512	3432	11938	10663	9869	12460	51444369	50475255	52244688	1645618	1592992	1649245	404499	385292	402787	373100	354567	371726
2020-04-20	4522706	3893901	5746949	48454	44949	56587	1334	747	3300	5071	4519	6318	4114	4114	4114	4542	2804	9935	9881	9135	11574	51448858	50481563	52248301	1645664	1593083	1649271	405549	386481	403743	374207	355835	372721
2020-04-21	4522446	3893757	5746278	45126	41862	52708	1183	661	2969	4523	4005	5696	4114	4114	4114	3769	2307	8336	9150	8450	10743	51452895	50487177	52251579	1645701	1593160	1649293	406528	387589	404633	375229	357009	373639
2020-04-22	4522231	3893638	5745712	42032	38993	49097	1032	574	2625	4012	3527	5113	4114	4114	4114	3150	1912	7053	8468	7811	9965	51456542	50492201	52254565	1645732	1593224	1649310	407440	388622	405464	376173	358095	374485
2020-04-23	4522050	3893540	5745232	39155	36326	45737	890	492	2291	3535	3081	4568	4114	4114	4114	2648	1593	6007	7830	7215	9236	51459851	50496719	52257293	1645759	1593279	1649325	408292	389586	406239	377043	359098	375264
2020-04-24	4521897	3893458	5744822	36481	33849	42612	760	418	1982	3091	2667	4058	4114	4114	4114	2234	1333	5137	7235	6659	8555	51462864	50500796	52259792	1645781	1593326	1649337	409086	390485	406962	377845	360025	375981
2020-04-25	4521769	3893389	5744472	33996	31546	39705	647	353	1706	2677	2281	3582	4114	4114	4114	1889	1118	4403	6680	6140	7918	51465612	50504485	52262085	1645799	1593365	1649347	409827	391324	407636	378583	360879	376640
2020-04-26	4521660	3893331	5744171	31686	29407	37001	548	297	1466	2292	1923	3138	4114	4114	4114	1599	938	3779	6162	5657	7322	51468125	50507831	52264194	1645815	1593400	1649356	410518	392106	408266	379262	361667	377244
2020-04-27	4521568	3893283	5743912	29539	27419	34487	464	250	1258	1934	1590	2725	4114	4114	4114	1354	788	3244	5678	5207	6765	51470428	50510871	52266136	1645828	1593429	1649363	411164	392837	408854	379885	362392	377799
2020-04-28	4521490	3893242	5743691	27544	25572	32150	393	210	1079	1601	1280	2339	4114	4114	4114	1147	662	2784	5228	4788	6245	51472540	50513638	52267926	1645840	1593454	1649369	411766	393519	409403	380457	363059	378308
2020-04-29	4521424	3893208	5743501	25690	23856	29976	333	176	926	1292	992	1980	4114	4114	4114	971	557	2390	4809	4400	5759	51474481	50516161	52269580	1645849	1593475	1649374	412329	394155	409916	380982	363672	378774
2020-04-30	4521368	3893179	5743337	23967	22261	27956	282	148	794	1003	723	1646	4114	4114	4114	823	468	2052	4420	4040	5306	51476266	50518463	52271109	1645857	1593493	1649379	412855	394749	410395	381464	364234	379201
2020-05-01	4521320	3893155	5743197	22366	20780	26077	239	124	681	734	473	1335	4114	4114	4114	697	393	1761	4060	3707	4884	51477911	50520569	52272523	1645864	1593509	1649382	413346	395305	410843	381905	364751	379592
2020-05-02	4521280	3893134	5743077	20878	19403	24331	202	104	585	484	242	1045	4114	4114	4114	590	330	1511	3726	3397	4492	51479429	50522497	52273835	1645870	1593522	1649385	413805	395823	411262	382309	365224	379947
2020-05-03	4521246	3893117	5742973	19496	18125	22707	171	88	502	252	27	775	4114	4114	4114	500	277	1297	3415	3109	4128	51480830	50524265	52275051	1645875	1593534	1649388	414234	396308	411654	382677	365659	380270
2020-05-04	4521217	3893103	5742885	18211	16936	21198	145	74	431	38	0	523	4114	3938	4114	423	233	1113	3126	2846	3791	51482127	50525889	52276180	1645879	1593544	1649390	414636	396761	412021	383012	366056	380571
2020-05-05	4521193	3893091	5742809	17017	15831	19796	123	62	370	0	0	290	3948	3740	4114	358	196	955	2862	2613	3477	51483327	50527382	52277229	1645883	1593552	1649391	415011	397185	412364	383320	366417	380855
2020-05-06	4521172	3893081	5742744	15907	14803	18492	104	52	317	0	0	73	3750	3547	4114	303	164	820	2628	2406	3185	51484439	50528757	52278205	1645886	1593559	1649393	415363	397582	412686	383610	366747	381122
2020-05-07	4521155	3893072	5742688	14874	13846	17280	88	44	272	0	0	0	3558	3361	3984	257	138	704	2419	2223	2916	51485472	50530025	52279114	1645888	1593565	1649394	415692	397953	412987	383883	367052	381373
2020-05-08	4521140	3893065	5742639	13913	12954	16153	74	37	234	0	0	0	3371	3181	3785	218	116	604	2235	2062	2677	51486430	50531195	52279961	1645890	1593571	1649395	416001	398300	413269	384140	367340	381609
2020-05-09	4521127	3893059	5742598	13017	12123	15104	63	31	201	0	0	0	3191	3009	3592	184	97	518	2074	1923	2464	51487321	50532277	52280751	1645892	1593575	1649396	416289	398625	413533	384383	367611	381831
2020-05-10	4521117	3893054	5742563	12181	11348	14128	53	26	172	0	0	0	3018	2843	3405	156	82	445	1933	1803	2276	51488150	50533278	52281487	1645894	1593579	1649397	416560	398930	413781	384610	367866	382040
2020-05-11	4521108	3893050	5742532	11402	10624	13218	45	22	148	0	0	0	2853	2685	3224	132	69	382	1813	1697	2111	51488922	50534205	52282174	1645895	1593582	1649397	416814	399215	414013	384824	368106	382237
2020-05-12	4521100	3893046	5742506	10675	9949	12370	38	18	127	0	0	0	2694	2534	3051	112	58	328	1706	1596	1967	51489641	50535065	52282816	1645896	1593585	1649398	417051	399483	414231	385025	368332	382421
2020-05-13	4521094	3893043	5742484	9997	9318	11578	32	15	109	0	0	0	2543	2391	2884	95	49	281	1604	1500	1842	51490311	50535863	52283416	1645897	1593588	1649398	417274	399734	414435	385214	368544	382594
2020-05-14	4521088	3893041	5742465	9363	8729	10840	27	13	93	0	0	0	2399	2254	2725	80	41	241	1508	1410	1733	51490937	50536604	52283976	1645898	1593590	1649399	417483	399969	414626	385392	368743	382757
2020-05-15	4521084	3893039	5742448	8770	8178	10151	23	11	80	0	0	0	2263	2125	2572	68	34	207	1418	1325	1631	51491520	50537293	52284501	1645899	1593592	1649399	417680	400189	414806	385558	368931	382909
2020-05-16	4521080	3893037	5742434	8217	7663	9507	20	9	69	0	0	0	2133	2002	2427	58	29	178	1332	1244	1533	51492065	50537934	52284991	1645899	1593593	1649399	417863	400396	414975	385715	369107	383052
2020-05-17	4521076	3893035	5742422	7699	7181	8905	17	8	59	0	0	0	2009	1886	2289	49	24	153	1251	1169	1441	51492574	50538531	52285450	1645900	1593594	1649399	418036	400589	415133	385861	369272	383187
2020-05-18	4521074	3893034	5742412	7216	6731	8343	14	6	51	0	0	0	1893	1776	2158	41	20	131	1175	1097	1354	51493050	50539087	52285879	1645900	1593596	1649400	418198	400771	415281	385999	369427	383313
2020-05-19	4521071	3893033	5742403	6763	6309	7817	12	5	43	0	0	0	1782	1671	2034	35	17	112	1103	1030	1272	51493495	50539605	52286281	1645900	1593596	1649400	418350	400942	415421	386128	369572	383431
2020-05-20	4521069	3893032	5742395	6339	5915	7326	10	5	37	0	0	0	1678	1573	1916	30	14	96	1036	966	1195	51493911	50540088	52286657	1645901	1593597	1649400	418493	401102	415551	386250	369709	383542
2020-05-21	4521067	3893031	5742388	5943	5546	6866	9	4	32	0	0	0	1579	1480	1804	25	12	83	972	907	1122	51494300	50540539	52287010	1645901	1593598	1649400	418626	401252	415674	386363	369837	383646
2020-05-22	4521066	3893031	5742383	5572	5200	6436	7	3	27	0	0	0	1486	1392	1699	21	10	71	912	851	1053	51494664	50540960	52287340	1645901	1593599	1649400	418752	401393	415789	386470	369957	383743
2020-05-23	4521065	3893030	5742378	5224	4876	6033	6	3	24	0	0	0	1398	1310	1599	18	8	61	856	798	989	51495005	50541353	52287649	1645901	1593599	1649400	418870	401526	415898	386570	370070	383835
2020-05-24	4521064	3893030	5742374	4899	4573	5656	5	2	20	0	0	0	1315	1232	1505	15	7	52	803	749	928	51495324	50541720	52287939	1645901	1593600	1649400	418981	401650	415999	386664	370176	383921
2020-05-25	4521063	3893029	5742370	4594	4289	5303	4	2	17	0	0	0	1237	1158	1416	13	6	45	753	702	870	51495623	50542064	52288211	1645902	1593600	1649400	419085	401766	416095	386752	370275	384001
2020-05-26	4521062	3893029	5742367	4309	4023	4973	4	2	15	0	0	0	1163	1089	1332	11	5	39	706	659	817	51495903	50542385	52288466	1645902	1593600	1649400	419182	401876	416184	386835	370368	384077
2020-05-27	4521061	3893029	5742364	4042	3774	4663	3	1	13	0	0	0	1094	1024	1253	9	4	33	662	618	766	51496165	50542685	52288705	1645902	1593601	1649400	419274	401979	416268	386912	370455	384147
