time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-15	56246893	56229233	56273454	1284	989	1238	69993	58068	83160	0	0	0	83	51	62	36390	31400	41666	66	39	47	54531	49679	59414	1751	1318	1631	138	74	89	86	42	50
2020-02-16	56216051	56193237	56249743	1521	1197	1526	82825	67909	99521	0	0	0	98	65	80	43074	36731	49882	78	50	61	65587	59157	72136	2106	1620	2038	166	96	117	103	55	66
2020-02-17	56179568	56150282	56222095	1801	1439	1868	97996	79409	119080	0	0	0	116	81	101	50982	42963	59711	92	63	78	78673	70246	87366	2526	1974	2525	200	122	150	124	70	86
2020-02-18	56136420	56099037	56189861	2132	1719	2275	115925	92845	142452	0	0	0	137	99	126	60335	50249	71469	109	78	98	94162	83216	105599	3023	2389	3110	239	154	192	148	89	111
2020-02-19	56085402	56037917	56152286	2523	2045	2761	137108	108538	170369	0	0	0	163	121	156	71396	58765	85528	129	96	123	112490	98388	127421	3612	2875	3810	286	191	242	177	112	141
2020-02-20	56025095	55965048	56108496	2987	2424	3339	162124	126861	203694	0	0	0	193	147	192	84472	68717	102334	153	117	151	134177	116131	153536	4308	3444	4648	341	236	303	212	139	178
2020-02-21	55953834	55878207	56057474	3535	2865	4028	191651	148246	243449	0	0	0	228	177	236	99926	80344	122415	181	141	186	159834	136879	184780	5132	4109	5651	407	289	377	252	172	223
2020-02-22	55869660	55774765	55998041	4183	3379	4851	226481	173194	290836	0	0	0	270	212	287	118184	93924	146400	215	169	227	190182	161137	222153	6106	4888	6851	484	352	466	301	210	277
2020-02-23	55770282	55651625	55928832	4949	3977	5832	267537	202284	347266	0	0	0	320	252	349	139744	109780	175028	254	201	276	226071	189495	266843	7258	5798	8286	576	425	573	357	256	342
2020-02-24	55653019	55505140	55848271	5855	4675	7003	315890	236182	414387	0	0	0	378	300	423	165191	128286	209178	301	239	335	268501	222638	320263	8621	6861	10002	684	512	702	425	310	421
2020-02-25	55514743	55331030	55754534	6925	5488	8399	372782	275653	494114	0	0	0	448	355	511	195208	149875	249878	356	284	404	318650	261364	384095	10231	8104	12052	812	614	856	505	373	515
2020-02-26	55351816	55124296	55645522	8188	6436	10064	439638	321577	588659	0	0	0	530	419	616	230589	175048	298340	421	335	488	377900	306603	460327	12133	9556	14500	964	734	1041	599	447	629
2020-02-27	55160019	54879121	55518819	9679	7541	12048	518094	374954	700554	0	0	0	627	495	741	272256	204382	355975	499	395	587	447874	359433	551318	14380	11252	17422	1144	874	1263	710	535	765
2020-02-28	54934482	54588770	55371655	11439	8829	14412	610009	436924	832671	0	0	0	741	582	890	321277	238540	424422	590	465	705	530470	421106	659849	17031	13231	20908	1355	1038	1528	842	637	928
2020-02-29	54669605	54245501	55200860	13512	10330	17225	717478	508772	988223	0	0	0	876	684	1068	378882	278282	505575	697	547	846	627908	493072	789192	20159	15541	25062	1606	1231	1846	998	757	1123
2020-03-01	54358995	53840487	55002820	15955	12078	20569	842842	591942	1170749	0	0	0	1036	803	1280	446476	324476	601600	824	642	1015	742774	577008	943189	23847	18234	30007	1902	1456	2225	1182	898	1357
2020-03-02	54263802	53698318	54947661	18824	14110	24532	723472	498932	1030686	0	0	0	1224	942	1532	522611	375928	710893	974	753	1215	877927	674744	1126126	28186	21371	35882	2251	1718	2677	1399	1063	1636
2020-03-03	54180512	53566600	54901798	22065	16380	29057	588608	394923	870891	0	0	0	1445	1102	1830	582173	414575	800312	1150	882	1452	1032801	785619	1337823	33157	24928	42679	2662	2025	3215	1655	1255	1968
2020-03-04	54091156	53424049	54853109	25399	18682	33782	485439	314367	748561	0	0	0	1698	1285	2177	604286	425577	842029	1354	1029	1730	1199330	903610	1568157	38498	28711	50070	3139	2378	3847	1953	1476	2359
2020-03-05	54001289	53278985	54804678	28502	20784	38291	415011	258625	649565	0	0	0	1979	1485	2564	592908	412046	840837	1584	1194	2047	1367276	1021187	1804044	43879	32477	57631	3682	2775	4573	2295	1728	2812
2020-03-06	53914933	53137428	54758727	31168	22535	42309	367534	226967	583327	0	0	0	2276	1694	2980	561507	383997	813827	1835	1371	2396	1529164	1132894	2035892	49058	36048	65053	4284	3212	5385	2677	2008	3324
2020-03-07	53834127	53002464	54716364	33319	23883	45730	333182	209806	535276	0	0	0	2579	1905	3411	521811	350219	775643	2099	1555	2768	1681145	1235977	2258681	53912	39338	72175	4933	3680	6272	3097	2313	3891
2020-03-08	53759501	52875133	54677894	34961	24840	48550	305537	195607	496104	0	0	0	2878	2109	3842	480864	316080	734817	2366	1739	3151	1821971	1329645	2470596	58401	42320	78938	5622	4171	7222	3548	2637	4508
2020-03-09	53690938	52755430	54643189	36144	25448	50818	281310	182822	467672	0	0	154	3163	2301	4114	441896	284094	682530	2627	1916	3534	1951782	1414178	2671471	62531	45006	85339	6338	4678	8223	4026	2979	5170
2020-03-10	53628027	52642955	54611950	36929	25759	52595	259132	170861	441165	0	0	539	3428	2476	4114	405941	255085	633196	2872	2078	3921	2071277	1490290	2861767	66325	47418	91394	7075	5194	9265	4527	3333	5889
2020-03-11	53570289	52537229	54583833	37374	25822	53940	238543	159564	415764	0	0	882	3670	2631	4114	373053	229077	587628	3091	2220	4300	2181286	1558805	3042084	69811	49583	97123	7824	5715	10339	5044	3696	6659
2020-03-12	53517274	52437805	54558518	37533	25683	54905	219423	148916	391521	0	0	1190	3886	2765	4114	342963	213300	545493	3280	2338	4661	2282606	1620506	3212981	73015	51529	102545	8580	6234	11436	5575	4066	7473
2020-03-13	53468575	52344288	54535714	37449	25379	55534	201726	138479	368509	0	0	1451	4074	2877	4114	315368	199024	506418	3438	2431	5000	2375953	1676096	3374952	75961	53277	107676	9337	6750	12550	6116	4439	8324
2020-03-14	53423832	52256324	54515166	37163	24941	55862	185400	125079	346745	117	0	1674	4114	2968	4114	290005	185709	470901	3568	2501	5312	2461965	1726197	3528437	78670	54848	112532	10090	7258	13674	6665	4813	9203
2020-03-15	53382721	52173592	54496648	36706	24398	55436	170368	112953	326206	239	0	1861	4114	3037	4114	266669	173275	443570	3676	2548	5596	2541219	1771360	3673843	81161	56260	117126	10836	7756	14803	7224	5186	10104
2020-03-16	53344948	52095790	54479959	36106	23770	54781	156544	101995	306839	330	0	2014	4114	3086	4114	245186	161662	417731	3762	2577	5851	2614243	1812076	3811555	83452	57530	121472	11571	8243	15931	7789	5556	11021
2020-03-17	53310244	52022635	54464918	35390	23078	53933	143835	92096	288585	392	0	2135	4114	3117	4114	225411	150814	393310	3828	2588	6060	2681520	1848786	3941944	85558	58671	125580	12294	8717	17055	8355	5921	11949
2020-03-18	53278360	51953857	54451363	34578	22338	52924	132153	83031	269290	430	0	2226	4114	3130	4114	207209	140684	370242	3874	2583	6223	2743498	1881885	4063651	87494	59697	129362	13002	9177	18171	8918	6280	12882
2020-03-19	53249069	51889202	54437888	33690	21564	51783	121416	74405	250374	445	0	2251	4114	3127	4114	190461	131225	348461	3900	2566	6342	2800590	1911731	4159766	89273	60620	132368	13693	9621	19275	9475	6632	13816
2020-03-20	53222160	51828429	54416675	32743	20767	50534	111548	66674	232764	441	0	2249	4114	3111	4114	175052	118981	327905	3909	2536	6374	2853179	1938645	4249064	90909	61448	135156	14365	10050	20365	10024	6975	14747
2020-03-21	53197441	51771311	54396897	31750	19957	49199	102478	59747	216372	421	0	2224	4114	3081	4114	160879	107454	308511	3897	2497	6362	2901616	1962917	4332018	92412	62193	137741	15019	10463	21437	10562	7310	15671
2020-03-22	53174735	51717633	54378458	30725	19256	47797	94142	53538	201116	386	0	2180	4114	3041	4114	147844	97041	290219	3863	2450	6317	2946229	1984808	4409068	93794	62863	140138	15653	10860	22491	11087	7635	16586
2020-03-23	53153877	51667192	54361268	29678	18718	46346	86482	47975	186922	338	0	2117	4114	2990	4114	135857	87633	272973	3808	2395	6244	2987318	2004554	4480627	95064	63465	142360	16266	11240	23525	11597	7951	17489
2020-03-24	53134719	51619797	54345242	28619	18166	44859	79443	42989	173715	281	0	2040	4114	2932	4114	124835	79135	254067	3736	2335	6148	3025160	2022367	4547081	96230	64005	144420	16858	11605	24536	12091	8255	18377
2020-03-25	53117121	51575266	54330302	27556	17604	43351	72974	38521	161431	214	0	1950	4114	2866	4114	114702	71227	236245	3650	2270	6030	3060011	2038437	4608786	97302	64491	146329	17429	11953	25517	12568	8550	19249
2020-03-26	53100957	51533430	54316375	26496	17037	41911	67031	34517	150005	141	0	1848	4114	2794	4114	105386	63832	219649	3553	2201	5896	3092107	2052938	4666079	98287	64928	148098	17978	12286	26383	13028	8833	20102
2020-03-27	53086111	51494129	54303391	25444	16466	40685	61571	30929	139380	61	0	1738	4114	2718	4114	96823	57203	204198	3446	2130	5746	3121666	2066024	4719270	99192	65321	149738	18507	12603	27220	13470	9105	20865
2020-03-28	53072474	51457210	54291288	24406	15897	39445	56554	27714	129500	0	0	1620	4091	2638	4114	88953	51262	189817	3331	2060	5585	3148889	2077835	4768649	100023	65673	151257	19015	12906	28025	13893	9367	21588
2020-03-29	53059950	51422532	54280006	23386	15330	38199	51945	24833	120314	0	0	1496	4001	2559	4114	81719	45937	176433	3215	2011	5415	3173959	2088496	4814487	100787	65990	152665	19502	13193	28801	14301	9617	22283
2020-03-30	53048447	51389960	54269490	22387	14769	36952	47711	22251	111774	0	0	1368	3903	2504	4114	75071	41165	163980	3098	1960	5237	3197047	2098121	4857036	101489	66275	153969	19969	13467	29547	14695	9857	22952
2020-03-31	53037882	51359368	54259687	21410	14215	35710	43821	19938	103836	0	0	1237	3800	2446	4114	68962	36888	152394	2984	1908	5053	3218311	2106812	4896529	102133	66531	155177	20417	13727	30264	15075	10087	23592
2020-04-01	53028179	51330638	54250549	20459	13669	34478	40248	17865	96457	0	0	1121	3693	2385	4114	63348	33055	141617	2872	1854	4867	3237894	2114661	4933184	102725	66761	156296	20845	13974	30952	15441	10306	24205
2020-04-02	53019267	51303656	54242031	19534	13134	33260	36966	16007	89599	0	0	1012	3582	2322	4114	58190	29620	131594	2764	1799	4715	3255929	2121750	4967205	103269	66968	157333	21254	14208	31611	15792	10515	24791
2020-04-03	53011082	51278318	54234092	18637	12609	32059	33951	14343	83226	0	0	900	3469	2258	4114	53451	26541	122272	2660	1743	4559	3272541	2128155	4998778	103769	67154	158293	21644	14430	32243	16130	10714	25350
2020-04-04	53003565	51254524	54226691	17769	12097	30878	31181	12852	77304	0	0	788	3355	2193	4114	49096	23783	113605	2561	1687	4402	3287840	2133942	5028080	104228	67321	159183	22018	14641	32848	16454	10903	25882
2020-04-05	52996662	51232181	54223019	16930	11598	29719	28638	11576	71801	0	0	674	3240	2127	4114	45096	21311	105546	2464	1631	4243	3301931	2139172	5055273	104649	67471	160007	22373	14840	33427	16765	11084	26388
2020-04-06	52990322	51211202	54221215	16120	11112	28586	26301	10522	66687	0	0	560	3124	2060	4114	41420	19096	98055	2368	1575	4083	3314911	2143900	5080508	105036	67605	160770	22713	15028	33981	17063	11255	26868
2020-04-07	52984499	51191504	54219595	15340	10639	27479	24155	9565	61936	0	0	447	3009	1993	4114	38044	17111	91091	2272	1519	3924	3326866	2148175	5103927	105392	67726	161476	23036	15207	34510	17347	11418	27324
2020-04-08	52979152	51173008	54218138	14590	10181	26400	22184	8694	57523	0	0	334	2895	1927	4114	34942	15332	84618	2179	1464	3766	3337878	2152040	5125659	105719	67835	162131	23343	15376	35015	17619	11572	27755
2020-04-09	52974241	51155643	54216830	13869	9737	25350	20373	7903	53422	0	0	222	2783	1860	4114	32093	13738	78602	2087	1410	3609	3348023	2155537	5145825	106019	67933	162737	23636	15535	35497	17879	11719	28163
2020-04-10	52969731	51139340	54215654	13177	9308	24330	18710	7184	49613	0	0	111	2672	1795	4114	29475	12310	73011	1997	1356	3454	3357368	2158700	5164539	106294	68021	163298	23915	15686	35958	18127	11857	28549
2020-04-11	52965589	51124034	54214597	12514	8860	23340	17183	6530	46074	0	0	2	2563	1730	4114	27071	11030	67815	1910	1304	3302	3365977	2161563	5181905	106547	68100	163817	24180	15828	36397	18364	11989	28920
2020-04-12	52961785	51109664	54213648	11879	8365	22349	15781	5936	42787	0	0	0	2456	1666	4006	24863	9981	62988	1824	1252	3155	3373908	2164154	5198021	106780	68200	164298	24431	15963	36815	18589	12113	29275
2020-04-13	52958292	51096173	54212795	11271	7895	21301	14492	5396	39734	0	0	0	2352	1603	3894	22835	9073	58502	1741	1202	3018	3381215	2170234	5212975	106993	68411	164744	24670	16089	37214	18804	12231	29616
2020-04-14	52955084	51083509	54212028	10690	7449	20295	13309	4904	36898	0	0	0	2250	1542	3778	20971	8247	54334	1661	1153	2888	3387947	2176804	5226853	107189	68608	165157	24897	16209	37594	19009	12342	29942
2020-04-15	52952138	51071620	54211339	10135	7026	19330	12223	4458	34264	0	0	0	2151	1481	3662	19260	7497	50462	1584	1105	2768	3394151	2182939	5239732	107369	68792	165538	25113	16322	37956	19203	12447	30254
2020-04-16	52949433	51060459	54210720	9605	6625	18405	11225	4052	31818	0	0	0	2055	1422	3545	17688	6815	46865	1509	1058	2655	3399867	2188667	5251683	107534	68963	165892	25317	16428	38300	19388	12546	30553
2020-04-17	52946948	51049982	54210164	9100	6245	17518	10308	3683	29546	0	0	0	1962	1365	3427	16245	6194	43523	1436	1013	2551	3405134	2194015	5262773	107686	69122	166220	25511	16529	38627	19564	12640	30838
2020-04-18	52944666	51040147	54209665	8619	5886	16668	9467	3348	27435	0	0	0	1872	1309	3311	14919	5631	40419	1367	969	2442	3409988	2199008	5273065	107826	69271	166523	25695	16624	38939	19731	12728	31110
2020-04-19	52942571	51030916	54209216	8160	5546	15854	8694	3043	25476	0	0	0	1785	1255	3195	13701	5118	37535	1300	926	2337	3414461	2203671	5282617	107954	69409	166803	25869	16713	39235	19889	12812	31369
2020-04-20	52940647	51023691	54208812	7724	5224	15076	7984	2766	23656	0	0	0	1701	1202	3072	12583	4652	34857	1235	875	2238	3418584	2208024	5291481	108071	69538	167063	26034	16797	39517	20039	12891	31617
2020-04-21	52938880	51019467	54208450	7308	4920	14331	7332	2515	21965	0	0	0	1620	1151	2948	11556	4229	32369	1173	827	2141	3422384	2212089	5299708	108179	69659	167304	26190	16876	39785	20182	12965	31853
2020-04-22	52937257	51015557	54208124	6913	4633	13620	6733	2286	20396	0	0	0	1542	1095	2826	10612	3844	30059	1114	781	2047	3425886	2215885	5307342	108279	69771	167527	26338	16951	40039	20317	13035	32077
2020-04-23	52935767	51011937	54207831	6538	4362	12939	6183	2078	18938	0	0	0	1468	1037	2707	9746	3494	27912	1057	738	1956	3429115	2219428	5314428	108370	69875	167733	26479	17021	40280	20445	13101	32291
2020-04-24	52934398	51008586	54207568	6181	4105	12290	5678	1889	17585	0	0	0	1396	981	2592	8950	3176	25919	1003	696	1868	3432091	2222737	5321004	108453	69973	167924	26611	17087	40510	20567	13163	32495
2020-04-25	52933141	51005484	54207332	5843	3864	11670	5215	1709	16328	0	0	0	1327	929	2479	8219	2887	24068	951	657	1783	3434835	2225827	5327107	108530	70063	168101	26737	17149	40727	20682	13221	32688
2020-04-26	52931987	51002612	54207120	5521	3636	11078	4789	1543	15160	0	0	0	1261	878	2370	7548	2624	22349	902	620	1700	3437364	2228711	5332772	108601	70148	168264	26856	17208	40934	20790	13276	32872
2020-04-27	52930927	50999954	54206929	5217	3420	10514	4398	1393	14077	0	0	0	1198	830	2264	6932	2386	20752	854	584	1621	3439697	2231405	5338029	108666	70227	168416	26968	17263	41130	20894	13328	33047
2020-04-28	52929954	50997493	54206757	4928	3217	9975	4038	1258	13070	0	0	0	1137	785	2162	6366	2168	19269	809	551	1544	3441847	2233920	5344804	108725	70300	168673	27074	17315	41316	20991	13377	33213
2020-04-29	52929060	50995214	54206603	4654	3026	9463	3709	1136	12136	0	0	0	1079	742	2064	5846	1971	17892	766	519	1471	3443830	2236268	5353134	108780	70369	168921	27174	17376	41492	21083	13423	33370
2020-04-30	52928239	50993106	54206465	4394	2846	8974	3406	1025	11268	0	0	0	1024	701	1969	5369	1792	16614	725	489	1400	3445659	2238461	5360964	108830	70433	169154	27269	17450	41659	21170	13466	33520
2020-05-01	52927485	50991153	54206341	4148	2676	8509	3128	925	10462	0	0	0	971	662	1877	4930	1628	15426	686	461	1332	3447346	2240508	5368322	108876	70492	169373	27359	17521	41817	21253	13506	33662
2020-05-02	52926793	50989346	54206229	3915	2516	8066	2872	835	9714	0	0	0	921	625	1789	4528	1470	14324	649	434	1267	3448902	2242420	5375237	108918	70548	169579	27444	17588	41967	21331	13559	33797
2020-05-03	52926158	50987673	54206128	3695	2365	7644	2638	754	9019	0	0	0	873	590	1704	4158	1327	13300	614	408	1205	3450336	2244205	5381736	108957	70599	169771	27524	17652	42109	21404	13617	33924
2020-05-04	52925574	50986125	54206038	3486	2223	7243	2422	681	8374	0	0	0	827	556	1623	3818	1198	12349	580	384	1145	3451660	2245871	5387843	108993	70648	169952	27599	17712	42244	21474	13672	34045
2020-05-05	52925038	50984691	54205957	3289	2090	6862	2224	615	7775	0	0	0	783	525	1545	3506	1081	11466	548	362	1088	3452881	2247428	5393583	109026	70692	170122	27671	17770	42371	21539	13724	34160
2020-05-06	52924545	50983364	54205884	3102	1964	6500	2043	555	7219	0	0	0	742	495	1470	3220	976	10646	518	340	1033	3454008	2248881	5398976	109056	70734	170282	27738	17824	42492	21601	13773	34268
2020-05-07	52924093	50982136	54205819	2925	1846	6155	1876	501	6703	0	0	0	702	467	1398	2957	881	9885	489	320	981	3455047	2250238	5404045	109083	70773	170431	27802	17876	42606	21660	13820	34371
2020-05-08	52923678	50980998	54205760	2758	1735	5828	1723	452	6223	0	0	0	665	440	1330	2715	796	9178	462	301	931	3456006	2251505	5408809	109109	70810	170572	27862	17925	42715	21715	13864	34469
2020-05-09	52923297	50979946	54205707	2601	1630	5517	1582	408	5778	0	0	0	629	415	1264	2494	718	8522	436	283	883	3456892	2252688	5413285	109132	70844	170704	27919	17972	42817	21767	13906	34561
2020-05-10	52922947	50978971	54205660	2452	1531	5222	1453	369	5365	0	0	0	595	391	1201	2290	648	7912	412	266	837	3457708	2253793	5417491	109154	70875	170828	27972	18016	42914	21816	13946	34648
2020-05-11	52922625	50978069	54205617	2311	1439	4941	1334	333	4981	0	0	0	563	369	1141	2103	585	7346	389	250	794	3458462	2254825	5421444	109173	70905	170944	28022	18058	43005	21862	13984	34731
2020-05-12	52922330	50977234	54205579	2178	1351	4675	1225	300	4625	0	0	0	532	347	1084	1931	529	6821	367	235	753	3459158	2255789	5425159	109191	70932	171053	28070	18097	43092	21906	14020	34809
2020-05-13	52922059	50976461	54205544	2052	1270	4423	1125	271	4294	0	0	0	503	327	1029	1773	477	6333	346	221	714	3459800	2256688	5428649	109208	70958	171155	28115	18135	43174	21947	14054	34883
2020-05-14	52921810	50975746	54205513	1934	1192	4184	1033	245	3987	0	0	0	476	308	977	1629	431	5880	326	208	676	3460393	2257528	5431929	109223	70981	171251	28157	18171	43268	21986	14086	34953
2020-05-15	52921581	50975083	54205485	1822	1120	3957	949	221	3701	0	0	0	450	290	927	1496	389	5459	308	195	640	3460941	2258313	5435011	109237	71004	171341	28197	18204	43369	22023	14117	35019
2020-05-16	52921371	50974470	54205460	1716	1052	3741	871	200	3437	0	0	0	425	273	879	1373	351	5069	290	183	607	3461446	2259045	5437907	109250	71024	171426	28235	18236	43466	22057	14146	35081
2020-05-17	52921179	50973903	54205438	1616	988	3537	800	180	3191	0	0	0	401	257	834	1261	317	4706	274	172	574	3461913	2259729	5440629	109262	71044	171505	28271	18267	43557	22090	14173	35140
2020-05-18	52921002	50973377	54205418	1522	928	3344	735	163	2962	0	0	0	379	242	791	1158	286	4370	258	162	544	3462344	2260368	5443186	109272	71062	171580	28304	18295	43644	22120	14199	35196
2020-05-19	52920839	50972891	54205400	1434	871	3161	675	147	2750	0	0	0	358	228	750	1064	258	4057	243	152	515	3462743	2260965	5445589	109282	71078	171650	28336	18322	43727	22149	14224	35248
2020-05-20	52920690	50972441	54205383	1350	818	2987	620	133	2554	0	0	0	338	215	711	977	233	3767	229	143	487	3463110	2261522	5447847	109292	71094	171715	28365	18348	43806	22176	14247	35298
2020-05-21	52920553	50972024	54205369	1271	768	2823	569	120	2371	0	0	0	319	202	674	897	211	3497	216	134	461	3463450	2262042	5449969	109300	71108	171777	28393	18372	43880	22202	14269	35345
2020-05-22	52920427	50971638	54205355	1197	722	2667	522	108	2204	0	0	0	301	190	639	824	190	3247	203	126	436	3463764	2262528	5451963	109308	71122	171835	28420	18396	43951	22226	14290	35389
2020-05-23	52920311	50971281	54205344	1127	678	2520	480	98	2059	0	0	0	284	179	605	756	172	3015	191	118	412	3464054	2262982	5453836	109315	71135	171889	28445	18417	44019	22249	14309	35431
2020-05-24	52920205	50970951	54205333	1061	636	2380	441	88	1924	0	0	0	268	168	573	695	155	2799	180	111	390	3464322	2263406	5455596	109321	71146	171940	28468	18438	44083	22270	14328	35471
2020-05-25	52920107	50970645	54205323	998	597	2248	405	80	1797	0	0	0	253	159	543	638	140	2599	170	104	368	3464569	2263802	5457250	109327	71157	171988	28490	18458	44144	22290	14346	35508
2020-05-26	52920018	50970361	54205315	940	561	2123	372	72	1679	0	0	0	239	149	514	586	126	2413	160	98	348	3464798	2264171	5458805	109333	71168	172033	28511	18476	44201	22309	14362	35543
2020-05-27	52919936	50970099	54205307	884	527	2005	341	65	1569	0	0	0	225	140	487	538	114	2240	150	92	329	3465010	2264516	5460265	109338	71177	172075	28531	18494	44256	22327	14378	35577
2020-05-28	52919860	50969857	54205300	832	494	1893	313	58	1466	0	0	0	213	132	461	494	103	2085	142	86	311	3465205	2264839	5461637	109342	71186	172114	28549	18510	44308	22343	14393	35613
2020-05-29	52919791	50969632	54205294	783	464	1787	288	53	1369	0	0	0	201	124	436	454	93	1948	133	81	294	3465386	2265140	5462927	109347	71194	172151	28567	18526	44358	22359	14407	35657
2020-05-30	52919727	50969424	54205288	737	436	1687	264	48	1279	0	0	0	189	117	413	417	84	1819	125	76	278	3465553	2265421	5464138	109350	71202	172186	28583	18541	44405	22374	14420	35699
2020-05-31	52919668	50969231	54205283	693	409	1593	243	43	1195	0	0	0	178	110	390	383	76	1700	118	71	262	3465707	2265684	5465276	109354	71209	172219	28599	18555	44449	22388	14433	35738
2020-06-01	52919615	50969053	54205279	652	384	1503	223	39	1117	0	0	0	168	103	369	351	68	1588	111	67	248	3465850	2265929	5466346	109357	71216	172249	28613	18568	44491	22401	14445	35775
2020-06-02	52919565	50968888	54205275	614	361	1419	205	35	1043	0	0	0	159	97	349	323	62	1484	105	63	234	3465982	2266158	5467351	109360	71222	172278	28627	18580	44531	22413	14456	35811
2020-06-03	52919520	50968735	54205271	577	339	1339	188	32	975	0	0	0	149	91	331	296	56	1386	98	59	221	3466105	2266372	5468295	109363	71228	172305	28640	18592	44569	22425	14467	35845
2020-06-04	52919479	50968594	54205268	543	318	1263	173	29	910	0	0	0	141	86	313	272	50	1295	92	55	209	3466218	2266572	5469182	109366	71233	172330	28652	18603	44605	22436	14477	35877
2020-06-05	52919440	50968463	54205265	511	298	1192	158	26	851	0	0	0	133	81	296	250	45	1210	87	52	197	3466322	2266759	5470016	109368	71238	172354	28663	18614	44639	22446	14486	35907
2020-06-06	52919405	50968342	54205262	480	280	1125	146	23	795	0	0	0	125	76	279	229	41	1130	82	48	186	3466419	2266933	5470799	109370	71243	172377	28674	18624	44672	22456	14495	35936
2020-06-07	52919373	50968230	54205260	452	263	1061	134	21	742	0	0	0	118	71	264	211	37	1056	77	45	175	3466509	2267096	5471535	109372	71248	172398	28684	18633	44703	22465	14504	35963
2020-06-08	52919344	50968126	54205258	425	247	1001	123	19	694	0	0	0	111	67	250	193	33	986	72	43	165	3466592	2267248	5472227	109374	71252	172417	28694	18642	44732	22473	14512	35989
