time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-15	56246893	56229233	56273454	1284	989	1238	69993	58068	83160	0	0	0	83	51	62	36390	31400	41666	66	39	47	54531	49679	59414	1751	1318	1631	138	74	89	86	42	50
2020-02-16	56216051	56193237	56249743	1521	1197	1526	82825	67909	99521	0	0	0	98	65	80	43074	36731	49882	78	50	61	65587	59157	72136	2106	1620	2038	166	96	117	103	55	66
2020-02-17	56179568	56150282	56222095	1801	1439	1868	97996	79409	119080	0	0	0	116	81	101	50982	42963	59711	92	63	78	78673	70246	87366	2526	1974	2525	200	122	150	124	70	86
2020-02-18	56136420	56099037	56189861	2132	1719	2275	115925	92845	142452	0	0	0	137	99	126	60335	50249	71469	109	78	98	94162	83216	105599	3023	2389	3110	239	154	192	148	89	111
2020-02-19	56085402	56037917	56152286	2523	2045	2761	137108	108538	170369	0	0	0	163	121	156	71396	58765	85528	129	96	123	112490	98388	127421	3612	2875	3810	286	191	242	177	112	141
2020-02-20	56025095	55965048	56108496	2987	2424	3339	162124	126861	203694	0	0	0	193	147	192	84472	68717	102334	153	117	151	134177	116131	153536	4308	3444	4648	341	236	303	212	139	178
2020-02-21	55953834	55878207	56057474	3535	2865	4028	191651	148246	243449	0	0	0	228	177	236	99926	80344	122415	181	141	186	159834	136879	184780	5132	4109	5651	407	289	377	252	172	223
2020-02-22	55869660	55774765	55998041	4183	3379	4851	226481	173194	290836	0	0	0	270	212	287	118184	93924	146400	215	169	227	190182	161137	222153	6106	4888	6851	484	352	466	301	210	277
2020-02-23	55770282	55651625	55928832	4949	3977	5832	267537	202284	347266	0	0	0	320	252	349	139744	109780	175028	254	201	276	226071	189495	266843	7258	5798	8286	576	425	573	357	256	342
2020-02-24	55653019	55505140	55848271	5855	4675	7003	315890	236182	414387	0	0	0	378	300	423	165191	128286	209178	301	239	335	268501	222638	320263	8621	6861	10002	684	512	702	425	310	421
2020-02-25	55514743	55331030	55754534	6925	5488	8399	372782	275653	494114	0	0	0	448	355	511	195208	149875	249878	356	284	404	318650	261364	384095	10231	8104	12052	812	614	856	505	373	515
2020-02-26	55351816	55124296	55645522	8188	6436	10064	439638	321577	588659	0	0	0	530	419	616	230589	175048	298340	421	335	488	377900	306603	460327	12133	9556	14500	964	734	1041	599	447	629
2020-02-27	55160019	54879121	55518819	9679	7541	12048	518094	374954	700554	0	0	0	627	495	741	272256	204382	355975	499	395	587	447874	359433	551318	14380	11252	17422	1144	874	1263	710	535	765
2020-02-28	54934482	54588770	55371655	11439	8829	14412	610009	436924	832671	0	0	0	741	582	890	321277	238540	424422	590	465	705	530470	421106	659849	17031	13231	20908	1355	1038	1528	842	637	928
2020-02-29	54669605	54245501	55200860	13512	10330	17225	717478	508772	988223	0	0	0	876	684	1068	378882	278282	505575	697	547	846	627908	493072	789192	20159	15541	25062	1606	1231	1846	998	757	1123
2020-03-01	54358995	53840487	55002820	15955	12078	20569	842842	591942	1170749	0	0	0	1036	803	1280	446476	324476	601600	824	642	1015	742774	577008	943189	23847	18234	30007	1902	1456	2225	1182	898	1357
2020-03-02	54289080	53747987	54954622	18823	14110	24532	698496	499288	987341	0	0	0	1224	942	1532	522324	375932	710396	974	753	1215	877913	674744	1126102	28186	21371	35881	2251	1718	2677	1399	1063	1636
2020-03-03	54237221	53678437	54917326	22052	16380	29034	535729	386570	778638	0	0	0	1445	1102	1830	578781	414623	794424	1150	882	1452	1032378	785625	1337089	33143	24929	42655	2662	2025	3215	1655	1255	1968
2020-03-04	54182055	53604117	54877875	25326	18683	33656	408343	280883	616637	0	0	0	1697	1285	2175	592910	425739	822223	1354	1029	1730	1196975	903643	1564065	38422	28713	49938	3139	2378	3846	1953	1477	2359
2020-03-05	54127492	53530351	54838912	28288	20787	37917	319797	216960	503057	0	0	0	1975	1485	2559	569269	412381	799497	1583	1194	2044	1360146	1021288	1791619	43649	32480	57230	3679	2775	4567	2293	1728	2809
2020-03-06	54076358	53461001	54802336	30707	22542	41502	260524	179634	417563	0	0	0	2267	1695	2964	523253	384538	746512	1830	1371	2387	1513479	1133116	2008459	48552	36056	64167	4273	3212	5367	2672	2008	3315
2020-03-07	54030054	53397994	54769081	32503	23895	44296	219693	149968	358132	0	0	0	2560	1905	3376	468611	337918	681248	2087	1555	2747	1652754	1236379	2208795	52996	39351	70564	4911	3680	6232	3085	2313	3870
2020-03-08	53988932	53341835	54739382	33698	24858	46315	189498	125287	313427	0	0	0	2841	2110	3778	413916	291051	614757	2344	1740	3111	1776850	1330283	2390868	56945	42341	76366	5578	4172	7145	3525	2638	4467
2020-03-09	53952764	53292249	54713086	34361	25473	47641	165379	106427	276985	0	0	45	3103	2302	4114	363294	248386	552272	2588	1917	3463	1886372	1415101	2555124	60422	45035	81588	6264	4679	8092	3987	2979	5099
2020-03-10	53921083	53248630	54689880	34579	25792	48374	145007	91136	245624	0	0	381	3337	2477	4114	318134	215816	495546	2809	2079	3801	1982655	1491541	2702930	63469	47458	86275	6960	5196	9060	4464	3334	5768
2020-03-11	53893363	53210298	54669420	34436	25592	48611	127287	78273	217817	0	0	666	3542	2633	4114	278471	190363	439052	2999	2221	4116	2067210	1560414	2835885	66136	49635	90481	7656	5717	10038	4951	3698	6474
2020-03-12	53869109	53176609	54651376	34005	25034	48441	111700	67261	192153	0	0	900	3714	2768	4114	243812	167968	388636	3152	2339	4398	2141476	1622495	2955522	68471	51593	94256	8346	6238	11017	5445	4068	7207
2020-03-13	53847878	53146988	54635457	33349	24319	47936	97961	57778	169401	0	0	1087	3853	2880	4114	213542	148263	344122	3267	2433	4642	2206737	1671966	3063220	70516	53121	97645	9026	6754	11990	5940	4442	7957
2020-03-14	53829288	53120934	54621408	32518	23492	47161	85868	49605	149266	0	0	1227	3960	2972	4114	187079	128790	304767	3348	2504	4847	2264114	1706319	3160199	72307	54185	100688	9691	7263	12950	6433	4816	8717
2020-03-15	53813006	53098011	54609005	31557	22587	46168	75242	42570	131482	0	0	1326	4036	3021	4114	163918	110463	269933	3396	2542	5013	2314580	1735640	3247539	73877	55088	103422	10339	7763	13893	6922	5190	9480
2020-03-16	53798743	53077843	54598056	30499	21633	45003	65919	36523	115798	0	0	1388	4083	3036	4114	143631	94756	239079	3416	2538	5142	2358981	1760685	3326202	75252	55854	105877	10966	8252	14814	7403	5561	10240
2020-03-17	53786248	53060095	54588389	29373	20652	43705	57748	31330	101977	0	0	1417	4103	3030	4114	125856	81286	211742	3412	2515	5224	2398056	1782089	3397054	76457	56505	108081	11572	8727	15711	7876	5927	10992
2020-03-18	53775302	53044479	54579854	28204	19660	42306	50588	26966	89805	0	0	1416	4100	3007	4114	110277	69731	187519	3386	2477	5257	2432451	1800395	3460870	77513	57057	110061	12155	9188	16582	8338	6287	11732
2020-03-19	53765713	53030738	54572319	27010	18673	40835	44315	23483	79084	0	0	1390	4075	2969	4114	96624	59819	165521	3342	2426	5248	2462735	1816062	3518351	78438	57526	111838	12714	9598	17424	8787	6640	12455
2020-03-20	53757313	53018646	54565666	25808	17723	39315	38821	20450	69644	0	0	1341	4032	2917	4114	84659	51315	145806	3284	2366	5203	2489405	1829479	3570127	79248	57924	113434	13250	9967	18237	9223	6970	13160
2020-03-21	53749954	53008007	54559792	24609	16932	37616	34008	17808	61331	0	0	1274	3971	2855	4114	74173	44020	128433	3212	2297	5126	2512899	1840978	3616766	79958	58262	114867	13761	10317	19019	9645	7265	13843
2020-03-22	53743508	52998645	54554606	23425	16147	35896	29792	15508	54010	0	0	1191	3897	2783	4114	64985	37761	113126	3131	2223	5022	2533601	1850842	3658782	80581	58549	116153	14249	10648	19770	10053	7548	14503
2020-03-23	53737860	52990407	54550028	22262	15374	34195	26098	13505	47562	0	0	1094	3811	2704	4114	56934	32392	99640	3041	2144	4897	2551850	1859311	3696635	81126	58793	117307	14714	10961	20490	10445	7819	15138
2020-03-24	53732913	52983159	54545986	21128	14617	32525	22862	11759	41884	0	0	988	3714	2619	4114	49880	27786	87760	2946	2062	4755	2567941	1866589	3730740	81603	58999	118344	15155	11257	21180	10821	8077	15747
2020-03-25	53728580	52976781	54542418	20026	13880	30894	20028	10065	36884	0	0	873	3610	2530	4114	43699	23834	77294	2845	1978	4598	2582134	1872851	3761471	82022	59175	119274	15574	11535	21839	11183	8323	16329
2020-03-26	53724783	52971169	54539267	18961	13165	29309	17545	8615	32481	0	0	748	3500	2438	4114	38284	20445	68075	2741	1894	4430	2594659	1878243	3789166	82388	59324	120109	15971	11798	22467	11528	8557	16885
2020-03-27	53721457	52966232	54536486	17935	12474	27775	15370	7374	28603	0	0	608	3384	2344	4114	33539	17762	59955	2636	1814	4244	2605715	1882894	3814126	82709	59450	120858	16348	12045	23067	11859	8779	17414
2020-03-28	53718544	52961887	54534030	16950	11808	26296	13464	6312	25188	0	0	466	3266	2249	4114	29383	15469	52802	2529	1743	4043	2615480	1886909	3836626	82991	59557	121531	16704	12278	23637	12174	8990	17915
2020-03-29	53715992	52958064	54531862	16005	11168	24875	11795	5403	22181	0	0	323	3145	2168	4114	25741	13471	46502	2422	1671	3840	2624108	1890381	3856909	83237	59649	122134	17041	12497	24180	12474	9190	18390
2020-03-30	53713756	52954700	54529948	15103	10555	23512	10332	4625	19533	0	0	181	3023	2086	4114	22550	11731	40953	2315	1600	3638	2631736	1893387	3875197	83453	59726	122676	17360	12703	24696	12760	9379	18839
2020-03-31	53711797	52951740	54528258	14242	9969	22209	9051	3959	17200	0	0	41	2900	2004	4114	19755	10216	36066	2210	1530	3437	2638482	1895994	3891689	83642	59792	123162	17660	12897	25186	13032	9558	19261
2020-04-01	53710082	52949136	54526766	13423	9409	20966	7929	3388	15147	0	0	0	2778	1922	4014	17306	8897	31761	2107	1460	3241	2644452	1898260	3906563	83808	59847	123598	17944	13078	25650	13289	9727	19659
2020-04-02	53708579	52946844	54525449	12644	8876	19782	6946	2900	13338	0	0	0	2658	1841	3871	15161	7673	27971	2006	1392	3057	2649738	1900231	3919981	83953	59895	123990	18212	13249	26091	13534	9887	20037
2020-04-03	53707262	52944828	54524286	11905	8368	18656	6085	2483	11746	0	0	0	2539	1761	3724	13282	6568	24632	1907	1325	2884	2654422	1901949	3932087	84080	59935	124341	18464	13410	26509	13766	10038	20398
2020-04-04	53706109	52943054	54523260	11204	7886	17587	5330	2125	10343	0	0	0	2422	1682	3576	11635	5622	21692	1811	1261	2724	2658574	1903451	3943013	84192	59969	124657	18702	13560	26904	13985	10180	20743
2020-04-05	53705098	52941493	54522353	10540	7429	16572	4669	1819	9108	0	0	0	2309	1605	3429	10193	4812	19103	1719	1198	2575	2662258	1904765	3952873	84289	59998	124940	18926	13701	27279	14193	10313	21071
2020-04-06	53704213	52940119	54521553	9913	6995	15609	4091	1557	8149	0	0	0	2198	1530	3282	8929	4119	16822	1629	1137	2439	2665528	1905917	3961776	84375	60022	125194	19137	13834	27633	14389	10439	21384
2020-04-07	53703438	52938911	54520847	9319	6584	14698	3583	1333	7329	0	0	0	2090	1457	3137	7822	3526	14814	1543	1078	2314	2668433	1906930	3969815	84450	60043	125421	19336	13959	27968	14575	10558	21681
2020-04-08	53702758	52937847	54520223	8759	6195	13835	3139	1141	6592	0	0	0	1986	1386	2995	6852	3018	13046	1460	1021	2199	2671015	1907823	3977075	84515	60061	125626	19523	14075	28285	14750	10669	21964
2020-04-09	53702163	52936912	54519672	8230	5828	13019	2750	976	5928	0	0	0	1885	1317	2856	6003	2583	11488	1381	967	2087	2673313	1908611	3983634	84573	60076	125809	19699	14185	28584	14915	10774	22232
2020-04-10	53701642	52936088	54519186	7732	5480	12248	2409	836	5332	0	0	0	1789	1251	2720	5259	2211	10117	1305	915	1980	2675359	1909309	3989561	84623	60089	125974	19864	14288	28867	15071	10872	22487
2020-04-11	53701186	52935364	54518757	7262	5143	11520	2110	715	4796	0	0	0	1695	1187	2588	4607	1893	8909	1232	865	1876	2677183	1909928	3994918	84667	60100	126122	20020	14384	29134	15217	10965	22728
2020-04-12	53700786	52934726	54518378	6819	4820	10832	1849	612	4313	0	0	0	1606	1126	2461	4035	1620	7845	1163	817	1776	2678809	1910478	3999761	84706	60109	126255	20166	14475	29386	15356	11052	22956
2020-04-13	53700435	52934166	54518044	6403	4518	10184	1619	524	3879	0	0	0	1520	1067	2337	3535	1387	6998	1097	772	1681	2680261	1910969	4004141	84740	60117	126374	20304	14560	29624	15486	11133	23173
2020-04-14	53700128	52933672	54517748	6010	4235	9572	1419	449	3462	0	0	0	1438	1010	2218	3097	1187	6294	1034	728	1589	2681559	1911407	4008103	84769	60123	126480	20433	14639	29848	15608	11210	23378
2020-04-15	53699859	52933238	54517488	5641	3969	8996	1243	384	3065	0	0	0	1360	956	2104	2713	1016	5661	974	687	1502	2682720	1911800	4011688	84795	60129	126576	20555	14714	30060	15724	11282	23571
2020-04-16	53699624	52932856	54517257	5295	3720	8453	1089	329	2713	0	0	0	1285	905	1994	2377	870	5091	918	648	1418	2683759	1912153	4014933	84818	60134	126662	20669	14784	30260	15832	11349	23754
2020-04-17	53699417	52932520	54517054	4968	3486	7941	954	281	2401	0	0	0	1214	855	1888	2082	744	4579	864	611	1339	2684690	1912470	4017870	84838	60138	126739	20776	14850	30448	15934	11412	23927
2020-04-18	53699237	52932224	54516875	4662	3267	7459	835	241	2126	0	0	0	1147	809	1787	1824	637	4119	813	575	1263	2685525	1912757	4020530	84856	60141	126808	20877	14912	30625	16030	11472	24090
2020-04-19	53699078	52931964	54516716	4374	3061	7006	732	206	1882	0	0	0	1082	764	1691	1598	545	3704	765	542	1191	2686276	1913016	4022941	84871	60144	126871	20972	14970	30792	16121	11527	24244
2020-04-20	53698940	52931735	54516576	4103	2869	6580	641	176	1666	0	0	0	1021	721	1599	1400	467	3332	719	510	1122	2686950	1913251	4025125	84884	60146	126926	21061	15024	30950	16205	11579	24390
2020-04-21	53698818	52931533	54516453	3849	2689	6178	562	151	1474	0	0	0	963	681	1511	1226	400	2976	676	480	1057	2687557	1913464	4027105	84896	60149	126976	21144	15075	31098	16285	11628	24527
2020-04-22	53698712	52931356	54516344	3611	2520	5801	492	129	1305	0	0	0	908	642	1428	1074	342	2634	636	450	996	2688104	1913658	4028900	84906	60150	127021	21223	15123	31238	16360	11674	24656
2020-04-23	53698618	52931200	54516248	3387	2361	5446	431	111	1155	0	0	0	856	606	1348	941	293	2332	597	422	938	2688598	1913835	4030529	84915	60152	127061	21297	15167	31369	16430	11717	24778
2020-04-24	53698537	52931062	54516163	3177	2213	5113	378	95	1023	0	0	0	806	571	1273	824	251	2064	561	396	882	2689043	1913996	4032007	84923	60153	127098	21366	15210	31493	16496	11757	24893
2020-04-25	53698465	52930942	54516088	2979	2074	4799	331	81	905	0	0	0	760	539	1201	722	214	1827	527	372	830	2689446	1914144	4033349	84930	60154	127130	21431	15249	31610	16557	11795	25001
2020-04-26	53698402	52930835	54516022	2794	1944	4504	290	69	801	0	0	0	715	508	1133	632	184	1617	495	348	781	2689811	1914280	4034568	84936	60155	127159	21492	15286	31720	16615	11830	25103
2020-04-27	53698348	52930742	54515963	2620	1822	4228	254	59	709	0	0	0	673	478	1068	554	157	1431	465	327	734	2690141	1914405	4035675	84941	60156	127185	21549	15321	31823	16670	11863	25199
2020-04-28	53698299	52930660	54515912	2457	1707	3968	222	51	628	0	0	0	634	449	1007	485	135	1267	436	306	690	2690441	1914519	4036682	84946	60157	127200	21603	15354	31920	16721	11894	25289
2020-04-29	53698257	52930587	54515866	2305	1600	3724	195	44	556	0	0	0	597	422	949	425	115	1122	409	287	649	2690713	1914625	4037342	84950	60157	127210	21654	15384	32012	16769	11923	25374
2020-04-30	53698220	52930524	54515826	2161	1500	3494	171	37	492	0	0	0	562	397	895	372	99	993	384	269	610	2690960	1914723	4037856	84954	60158	127220	21701	15413	32098	16814	11951	25454
2020-05-01	53698178	52930452	54515780	2027	1406	3279	160	34	462	0	0	0	528	373	843	326	84	879	360	252	573	2691185	1914813	4038323	84957	60158	127228	21746	15440	32179	16856	11976	25529
2020-05-02	53698036	52930227	54515637	1900	1318	3077	252	56	705	0	0	0	497	350	794	288	73	784	338	236	538	2691391	1914896	4038748	84960	60158	127236	21788	15465	32255	16895	12000	25599
2020-05-03	53697908	52930024	54515506	1782	1235	2887	321	72	889	0	0	0	467	329	747	268	66	736	317	221	505	2691581	1914973	4039140	84962	60159	127242	21827	15489	32326	16932	12022	25666
2020-05-04	53697784	52929828	54515379	1672	1158	2710	367	82	1013	0	0	0	440	309	704	270	65	743	297	207	474	2691761	1915046	4039516	84964	60159	127249	21864	15511	32394	16967	12043	25728
2020-05-05	53697656	52929627	54515248	1568	1086	2544	401	89	1106	0	0	0	413	291	662	286	67	788	279	194	445	2691937	1915114	4039889	84967	60159	127256	21899	15532	32457	17000	12063	25787
2020-05-06	53697518	52929413	54515108	1471	1018	2389	431	92	1190	0	0	0	389	273	624	308	72	851	261	182	418	2692113	1915180	4040267	84970	60160	127263	21931	15552	32517	17030	12081	25842
2020-05-07	53697369	52929184	54514956	1381	955	2245	462	94	1278	0	0	0	365	256	587	334	76	921	245	171	392	2692289	1915242	4040655	84972	60160	127271	21962	15570	32573	17059	12099	25894
2020-05-08	53697208	52928937	54514792	1297	895	2111	497	97	1375	0	0	0	344	241	552	361	81	996	230	160	368	2692467	1915302	4041054	84976	60160	127280	21991	15588	32627	17086	12115	25943
2020-05-09	53697035	52928674	54514615	1218	840	1986	535	100	1481	0	0	0	323	226	520	389	86	1075	216	150	346	2692649	1915359	4041466	84979	60161	127289	22018	15604	32677	17111	12130	25989
2020-05-10	53696847	52928392	54514425	1145	788	1868	577	103	1597	0	0	0	304	213	489	420	90	1159	202	140	325	2692833	1915414	4041894	84983	60161	127299	22043	15619	32725	17135	12144	26033
2020-05-11	53696645	52928090	54514220	1077	739	1758	622	106	1723	0	0	0	286	200	461	452	92	1250	190	131	305	2693022	1915467	4042339	84986	60161	127310	22067	15633	32770	17157	12157	26074
2020-05-12	53696428	52927768	54514000	1013	693	1656	670	110	1908	0	0	0	269	188	434	487	95	1348	178	123	287	2693216	1915518	4042804	84991	60162	127321	22090	15647	32813	17178	12170	26113
2020-05-13	53696193	52927424	54513762	953	651	1561	722	113	2141	0	0	0	253	176	409	525	98	1453	167	115	269	2693417	1915568	4043291	84995	60162	127334	22111	15660	32854	17197	12181	26149
2020-05-14	53695941	52927055	54513507	898	611	1472	778	117	2402	0	0	0	238	165	385	566	102	1567	157	108	253	2693624	1915616	4043802	85000	60163	127347	22131	15671	32893	17216	12192	26184
2020-05-15	53695668	52926662	54513232	846	573	1390	839	121	2696	0	0	0	224	155	363	610	105	1690	147	101	238	2693841	1915663	4044341	85005	60163	127362	22150	15683	32930	17233	12202	26218
2020-05-16	53695375	52926241	54512936	798	538	1314	904	125	3025	0	0	0	210	146	342	657	108	1890	138	95	224	2694066	1915709	4044911	85011	60164	127378	22168	15693	32965	17249	12212	26249
2020-05-17	53695059	52925791	54512618	754	505	1244	974	129	3394	0	0	0	198	137	323	708	112	2121	130	89	210	2694303	1915753	4045515	85017	60164	127395	22185	15703	32993	17264	12221	26280
2020-05-18	53694718	52925310	54512275	712	474	1178	1050	133	3808	0	0	0	186	129	304	763	115	2380	122	83	198	2694552	1915798	4046155	85024	60165	127413	22200	15712	33020	17279	12229	26309
2020-05-19	53694351	52924796	54511906	674	446	1118	1131	137	4273	0	0	0	176	121	287	823	119	2671	115	78	186	2694814	1915841	4046836	85031	60165	127433	22216	15721	33045	17292	12237	26337
2020-05-20	53693955	52924246	54511509	639	419	1063	1219	142	4794	0	0	0	166	114	271	886	123	2997	108	73	176	2695090	1915884	4047561	85038	60166	127454	22230	15729	33069	17305	12245	26364
2020-05-21	53693528	52923658	54511082	606	393	1012	1314	146	5380	0	0	0	156	107	256	955	127	3362	102	69	166	2695383	1915927	4048335	85047	60167	127477	22243	15737	33092	17317	12252	26391
2020-05-22	53693068	52923030	54510622	576	370	966	1416	151	6036	0	0	0	147	100	242	1030	131	3773	96	64	157	2695694	1915970	4049161	85056	60168	127501	22256	15744	33114	17329	12258	26416
2020-05-23	53692573	52922358	54510127	548	347	924	1526	156	6773	0	0	0	139	94	229	1110	135	4233	90	60	148	2696025	1916013	4050044	85065	60168	127528	22268	15751	33136	17339	12264	26442
2020-05-24	53692039	52921640	54509594	523	327	886	1645	161	7599	0	0	0	131	89	217	1196	139	4750	85	57	140	2696377	1916056	4050990	85075	60169	127557	22280	15757	33156	17350	12270	26467
2020-05-25	53691463	52920873	54509020	500	307	852	1772	166	8526	0	0	0	124	83	205	1289	144	5329	81	53	133	2696752	1916099	4052003	85087	60170	127588	22291	15763	33175	17359	12275	26492
2020-05-26	53690843	52920052	54508403	479	289	821	1910	171	9566	0	0	0	118	78	195	1389	149	5980	76	50	126	2697152	1916143	4053089	85099	60171	127621	22302	15769	33194	17369	12280	26518
2020-05-27	53690175	52919175	54507739	461	272	803	2058	177	10733	0	0	0	111	74	185	1497	153	6709	72	47	120	2697580	1916188	4054254	85111	60172	127657	22312	15774	33213	17377	12285	26543
2020-05-28	53689455	52918237	54507024	444	256	823	2218	182	12041	0	0	0	106	69	176	1613	158	7528	69	44	114	2698038	1916233	4055505	85125	60173	127696	22322	15779	33231	17386	12290	26567
2020-05-29	53688678	52917235	54506254	430	241	808	2391	188	13510	0	0	0	101	65	168	1738	163	8446	65	41	109	2698529	1916279	4056849	85140	60174	127738	22331	15784	33248	17394	12294	26582
2020-05-30	53687842	52916163	54505425	417	227	816	2576	194	15157	0	0	0	96	61	161	1874	169	9476	62	39	105	2699054	1916327	4058294	85157	60175	127783	22340	15789	33265	17402	12298	26596
2020-05-31	53686940	52915018	54504534	406	214	844	2777	200	17004	0	0	0	91	58	154	2019	174	10632	59	36	100	2699618	1916375	4059847	85174	60176	127832	22349	15793	33282	17409	12301	26610
2020-06-01	53685969	52913793	54503574	397	202	880	2992	207	19076	0	0	0	87	54	148	2176	179	11928	57	34	97	2700223	1916425	4061517	85193	60178	127884	22358	15797	33299	17416	12305	26623
2020-06-02	53684922	52912484	54502541	390	190	924	3225	213	21400	0	0	0	83	51	142	2345	185	13382	55	32	97	2700872	1916477	4063315	85213	60179	127941	22366	15801	33316	17423	12308	26636
2020-06-03	53683793	52911084	54501429	384	180	978	3475	220	24006	0	0	0	80	48	137	2527	191	15013	53	30	97	2701570	1916530	4065249	85235	60180	128002	22375	15804	33332	17430	12311	26649
2020-06-04	53682577	52909588	54500233	381	170	1042	3745	227	26929	0	0	0	77	45	141	2723	197	16843	51	28	97	2702320	1916586	4067331	85258	60182	128068	22383	15808	33349	17437	12314	26662
2020-06-05	53681267	52907989	54498945	379	160	1117	4036	235	30206	0	0	0	74	43	140	2935	204	18895	49	27	100	2703126	1916643	4069572	85284	60183	128139	22391	15811	33366	17443	12317	26676
2020-06-06	53679855	52906280	54497559	379	153	1205	4349	242	33881	0	0	0	72	40	144	3163	210	21196	48	25	103	2703992	1916703	4071986	85311	60185	128215	22399	15814	33383	17449	12319	26689
2020-06-07	53678333	52904452	54496067	381	148	1306	4687	255	38001	0	0	0	70	38	149	3409	217	23777	47	24	108	2704925	1916765	4074585	85340	60187	128297	22407	15817	33401	17456	12322	26702
2020-06-08	53676694	52902499	54494461	384	143	1423	5051	269	42620	0	0	0	68	36	155	3673	224	26672	46	22	114	2705928	1916829	4077385	85372	60189	128386	22415	15820	33419	17462	12324	26715
2020-06-09	53674926	52900411	54492733	390	139	1556	5443	284	47189	0	0	0	67	34	163	3959	231	29917	45	21	120	2707007	1916897	4080402	85406	60191	128482	22423	15822	33437	17468	12326	26729
2020-06-10	53673022	52898179	54490873	397	136	1708	5866	300	52007	0	0	0	66	32	172	4266	239	33555	45	20	129	2708169	1916967	4083651	85443	60193	128586	22432	15825	33456	17475	12328	26743
