time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	28882378	26482482	33474729	277236	228613	302829	7966688	6943353	8830659	14210	10530	14686	4114	4114	4114	6005933	5090466	6823472	19184	14720	19250	13230721	11404913	14700648	429605	348254	455482	39509	27966	35672	27999	18722	24102
2020-02-24	26497432	23977334	31353726	308942	256077	339554	8133635	7203150	8881391	16531	12558	17430	4114	4114	4114	6444344	5495418	7283647	21945	17171	22549	14971814	12884515	16673263	486070	396231	519455	45411	32838	42131	32468	22341	28905
2020-02-25	24170244	21575761	29222730	341709	284762	377017	8174073	7376111	8769300	19044	14746	20378	4114	4114	4114	6832946	5875367	7666479	24959	19823	26123	16829683	14474702	18765252	546296	447780	587271	51964	38276	49339	37475	26428	34331
2020-02-26	21938928	19317806	27112071	374954	314301	414412	8083468	7452065	8499562	21720	17085	23501	4114	4114	4114	7154834	6217246	7952183	28212	22676	29948	18788232	16166822	20952425	609755	502615	658135	59184	44303	57304	43037	31009	40396
2020-02-27	19835999	17234175	25051489	408003	344246	450844	7865529	7425618	8075283	24542	19562	26762	4114	4114	4114	7395048	6508184	8125346	31681	25720	33998	20826881	17948586	23205627	675772	560330	731091	67073	50931	66015	49170	36101	47109
2020-02-28	17886476	15344799	23068415	440124	374078	485386	7531945	7296868	7602060	27474	22159	30111	4114	4114	4114	7541968	6736448	8176641	35334	28940	38222	22921304	19804253	25492191	743551	620410	805070	75621	58163	75445	55880	41714	54468
2020-02-29	16106902	13658771	21186466	470562	403230	517136	7101084	6918498	7160233	30473	24848	33490	4114	4114	4114	7588475	6892390	8103850	39127	32309	42560	25044511	21715066	27777784	812210	682238	878953	84802	65991	85545	63164	47852	62455
2020-03-01	14505331	12175467	19424334	498586	431107	545278	6595895	6395674	6760387	33490	27596	36834	4114	4114	4114	7532656	6969281	7912047	43005	35792	46937	27168209	23659954	30028419	880827	745127	951631	94574	74396	96253	71005	54514	71040
2020-03-02	13082140	10886474	17795182	523528	457123	569135	6041422	5739901	6378278	36472	30364	40077	4114	4114	4114	7377959	6963910	7612892	46907	39348	51272	29264276	25616419	32212404	948484	808342	1022074	104882	83347	107487	79376	61689	80177
2020-03-03	11831418	9777852	16306561	544827	480726	588207	5462359	5084533	5991649	39362	33110	43154	4114	4114	4114	7132762	6876858	7223209	50763	42926	55479	31306206	27561567	34301990	1014321	871136	1089381	115660	92801	119158	88238	69354	89810
2020-03-04	10742613	8832347	14960793	562058	501429	602195	4881028	4452153	5551828	42107	35787	46003	4114	4114	4114	6809464	6652327	6854806	54507	46473	59477	33270360	29473148	36274561	1077571	932787	1152820	126828	102704	131166	97543	77481	99873
2020-03-05	9802188	8031284	13755707	574946	518838	611000	4315995	3859422	5088534	44654	38352	48569	4114	4114	4114	6423233	6320238	6502361	58065	49930	63183	35136923	31330540	38113287	1137593	992624	1211852	138303	112994	143406	107235	86031	110293
2020-03-06	8995076	7356002	12685565	583375	532663	614714	3781392	3317125	4617434	46956	40761	50810	4114	4114	4114	5990635	5806311	6177270	61369	53245	66520	36890489	33115563	39807245	1193890	1050059	1266127	149997	123602	155777	117250	94959	120988
2020-03-07	8305842	6788832	11742048	587381	542734	613593	3286860	2830843	4152126	48977	42974	52691	4114	4114	4114	5528320	5276386	5864800	64356	56359	69424	38520273	34813086	41351094	1246118	1104602	1315480	161818	134453	168178	127520	104211	131879
2020-03-08	7719523	6313669	10915197	587133	548997	608018	2837956	2401969	3703608	50686	44955	54190	4114	4114	4114	5051919	4748517	5513872	66968	59218	71847	40019983	36411377	42744416	1294080	1155877	1359908	173681	145473	180514	137973	113732	142887
2020-03-09	7222163	5916235	10194216	582912	551512	598464	2436837	2028822	3280098	52062	46676	55295	4114	4114	4114	4575230	4236085	5136402	69164	61774	73757	41387427	37902203	43990853	1337713	1203622	1399539	185502	156584	192703	148540	123463	153934
2020-03-10	6801116	5584125	9568116	575081	550436	585460	2083056	1707693	2887134	53094	48115	56007	4114	4114	4114	4109734	3749267	4743779	70915	63987	75138	42623939	39280717	45097172	1377067	1247686	1434600	197205	167714	204667	159153	133341	164948
2020-03-11	6445159	5306719	9026185	564060	546005	569239	1774332	1433712	2527874	53779	49259	56335	4114	4114	4114	3664392	3295149	4346376	72204	65824	75990	43733703	40545168	46072354	1412287	1288017	1465394	208721	178791	216344	169747	143305	175863
2020-03-12	6144491	5075019	8558315	550300	538521	551731	1507235	1201521	2203505	54122	50099	56298	4114	4114	4114	3245695	2878066	3953162	73027	67266	76327	44723066	41696490	46926768	1443587	1324654	1492264	219991	189751	227680	180262	153297	186620
2020-03-13	5890648	4881459	8155186	534259	527379	534505	1277725	1005740	1913687	54137	50636	55921	4114	4114	4114	2857879	2500045	3571506	73394	68302	76177	45599881	42737828	47671476	1471228	1357704	1515579	230964	200536	238634	190643	163261	197165
2020-03-14	5676384	4719705	7808363	516386	509803	517576	1081561	841270	1656983	53842	50875	55232	4114	4114	4114	2503238	2161290	3207124	73321	68933	75575	46372921	43674042	48317678	1495503	1387332	1535707	241598	211095	249173	200841	173144	207455
2020-03-15	5553376	4635159	7601502	497101	490336	501119	857485	653434	1341227	53261	50829	54265	4114	4114	4114	2181774	1860026	2863021	72840	69167	74564	47051363	44511177	48876274	1516715	1413741	1553008	251861	221385	259274	210813	182899	217450
2020-03-16	5453543	4568084	7429888	476767	467966	485022	670973	499167	1072215	52421	50513	53054	4114	4114	4114	1887376	1589253	2533034	71982	69022	73188	47643570	45254705	49356939	1535142	1437113	1567801	261727	231368	268922	220522	192484	227121
2020-03-17	5369038	4511813	7282128	455665	445197	468701	526740	382095	860532	51349	49946	51613	4114	4114	4114	1616170	1344143	2214580	70785	68519	71496	48156271	45908268	49767538	1551004	1457571	1580345	271179	241015	278110	229938	201860	236444
2020-03-18	5298070	4464999	7156069	434048	422266	450754	417721	295671	697608	50075	49147	50090	4114	4114	4114	1370177	1125257	1914262	69288	67687	69512	48596047	46476104	50115333	1564520	1475257	1590877	280202	250298	286832	239035	210992	245398
2020-03-19	5238881	4426347	7049353	412177	399406	431802	335172	231976	571690	48624	47989	48573	4114	4114	4114	1152256	934080	1639852	67530	66553	67530	48970270	46964566	50407773	1575932	1490380	1599641	288790	259195	295090	247792	219851	253972
2020-03-20	5189767	4394617	6959498	390306	376840	412159	271657	184318	472609	47026	46439	47068	4114	4114	4114	963341	770589	1395864	65550	64766	65550	49286882	47381725	50652382	1585500	1503207	1606885	296939	267693	302890	256193	228410	262155
2020-03-21	5149141	4368668	6884080	368671	354766	392139	221787	147872	393013	45308	44719	45562	4114	4114	4114	802246	633050	1183176	63386	62755	63596	49553792	47736343	50856352	1593482	1514026	1612841	304651	275782	310241	264227	236650	269943
2020-03-22	5115595	4347496	6820883	347472	333345	372026	181918	119409	327973	43497	42755	44052	4114	4114	4114	666417	518669	1000181	61076	60214	61633	49778384	48037006	51026210	1600121	1523117	1617723	311932	283459	317154	271889	244556	277337
2020-03-23	5087918	4330240	6767961	326869	312703	352059	149624	96811	274212	41618	40747	42564	4114	4114	4114	552715	424256	844008	58653	57595	59657	49967253	48291604	51167667	1605632	1530741	1621717	318794	290726	323647	279175	252118	284339
2020-03-24	5065089	4316183	6723650	306983	292927	332435	123246	78669	229477	39695	38718	40932	4114	4114	4114	457955	346686	711379	56150	54928	57649	50126116	48507117	51285584	1610200	1537123	1624980	325248	297590	329735	286088	259330	290956
2020-03-25	5046258	4304734	6686543	287898	274075	313307	101597	64005	192123	37749	36687	39228	4114	4114	4114	379192	283128	599078	53598	52243	55463	50259847	48689582	51384041	1613983	1542463	1627643	331311	304060	335437	292633	266191	297197
2020-03-26	5030722	4295409	6655463	269672	256178	294787	83785	52108	160886	35799	34672	37476	4114	4114	4114	313828	231135	504170	51023	49565	53190	50372553	48844153	51466422	1617115	1546926	1629817	336997	310150	340772	298815	272701	303073
2020-03-27	5017903	4287811	6629426	252335	239245	276960	69112	42436	134747	33861	32688	35696	4114	4114	4114	259638	188640	424066	48453	46917	50860	50467678	48975201	51535523	1619707	1550655	1631590	342326	315872	345759	304646	278866	308596
2020-03-28	5007323	4281622	6607610	235900	223269	259881	57018	34566	112869	31950	30746	33906	4114	4114	4114	214744	153929	356522	45907	44319	48500	50548102	49086421	51593647	1621851	1553769	1633036	347314	321243	350418	310135	284693	313781
2020-03-29	4998591	4276578	6589328	220366	208234	243584	47047	28159	94554	30077	28856	32120	4114	4114	4114	177570	125586	299618	43405	41785	46135	50616227	49180925	51642685	1623624	1556370	1634215	351979	326278	354768	315294	290189	318641
2020-03-30	4991382	4272467	6574005	205718	194113	228088	38824	22942	79221	28252	27025	30353	4114	4114	4114	146801	102449	251709	40962	39328	43786	50674056	49261336	51684196	1625090	1558540	1635176	356340	330995	358827	320138	295366	323191
2020-03-31	4985431	4269117	6561163	191935	180872	213397	32042	18693	66381	26483	25261	28616	4114	4114	4114	121343	83565	211399	38590	36958	41469	50723259	49329861	51719458	1626301	1560350	1635960	360414	335409	362613	324679	300234	327447
2020-04-01	4980518	4266387	6550397	178990	168474	199504	26448	15233	55629	24774	23567	26918	4114	4114	4114	100285	68156	177500	36298	34681	39199	50765227	49388357	51749523	1627303	1561861	1636598	364217	339537	366143	328931	304806	331423
2020-04-02	4976461	4264161	6541372	166849	156880	186395	21832	12414	46623	23131	21945	25266	4114	4114	4114	82871	55585	149005	34093	32502	36989	50801120	49438385	51775258	1628131	1563121	1637119	367767	343396	369433	332909	309094	335134
2020-04-03	4973111	4262347	6533807	155477	146050	174049	18023	10117	39077	21556	20398	23667	4114	4114	4114	68474	45329	125063	31980	30424	34847	50831905	49481258	51797377	1628815	1564172	1637543	371078	347000	372499	336626	313111	338596
2020-04-04	4970346	4260868	6527464	144838	135940	162441	14880	8246	32756	20051	18926	22125	4114	4114	4114	56573	36964	104951	29962	28448	32780	50858388	49518078	51816466	1629380	1565048	1637889	374166	350366	375356	340096	316870	341821
2020-04-05	4968062	4259663	6522147	134894	126512	151543	12286	6721	27458	18617	17529	20643	4114	4114	4114	46737	30141	88063	28039	26573	30794	50881243	49549775	51833013	1629847	1565778	1638171	377046	353507	378018	343333	320385	344824
2020-04-06	4966176	4258680	6517688	125608	117723	141324	10144	5479	23019	17255	16207	19224	4114	4114	4114	38610	24576	73885	26212	24798	28892	50901030	49577127	51847417	1630232	1566387	1638400	379730	356438	380497	346350	323667	347617
2020-04-07	4964618	4257879	6513950	116942	109536	131752	8376	4466	19298	15965	14958	17869	4114	4114	4114	31894	20039	61984	24480	23121	27075	50918219	49600792	51860011	1630551	1566894	1638588	382231	359173	382806	349159	326729	350214
2020-04-08	4963332	4257226	6510816	108860	101912	122796	6916	3640	16179	14744	13781	16578	4114	4114	4114	26345	16338	51996	22842	21540	25344	50933203	49621321	51871071	1630814	1567317	1638740	384563	361723	384956	351773	329583	352627
2020-04-09	4962270	4256693	6508188	101327	94816	114422	5711	2968	13564	13591	12672	15352	4114	4114	4114	21761	13321	43614	21294	20050	23699	50946310	49639180	51880824	1631031	1567670	1638864	386735	364100	386959	354203	332242	354867
2020-04-10	4961393	4256259	6505985	94308	88214	106599	4716	2419	11373	12504	11630	14190	4114	4114	4114	17974	10861	36582	19835	18650	22140	50957816	49654761	51889461	1631211	1567964	1638966	388759	366317	388825	356461	334716	356945
2020-04-11	4960638	4255886	6504065	87772	82072	99296	3925	1991	9608	11481	10651	13091	4114	4114	4114	14845	8855	30682	18461	17335	20663	50967953	49668394	51897141	1631359	1568209	1639048	390645	368383	390562	358558	337018	358873
2020-04-12	4959711	4255393	6501717	81687	76359	92481	3568	1827	8848	10520	9733	12053	4114	4114	4114	12268	7224	25750	17170	16102	19268	50976914	49680360	51903997	1631482	1568413	1639115	392402	370309	392180	360504	339156	360659
2020-04-13	4958943	4254989	6499744	76024	71048	86126	3229	1665	8103	9617	8873	11074	4114	4114	4114	10179	5919	21709	15958	14948	17951	50984871	49690908	51910144	1631583	1568584	1639170	394039	372103	393688	362308	341143	362315
2020-04-14	4958304	4254658	6498075	70756	66111	80203	2879	1490	7312	8771	8067	10152	4114	4114	4114	8507	4888	18448	14822	13868	16712	50991974	49700264	51915682	1631668	1568727	1639215	395564	373776	395092	363981	342986	363847
2020-04-15	4957768	4254383	6496652	65856	61522	74687	2527	1307	6501	7977	7314	9285	4114	4114	4114	7163	4070	15803	13758	12859	15547	50998349	49708619	51920695	1631738	1568849	1639253	396985	375335	396400	365531	344697	365266
2020-04-16	4957316	4254153	6495428	61299	57258	69551	2191	1129	5714	7235	6610	8471	4114	4114	4114	6067	3412	13619	12763	11917	14453	51004098	49716120	51925250	1631798	1568954	1639284	398309	376788	397618	366966	346282	366578
2020-04-17	4956932	4253960	6494372	57064	53295	64771	1885	965	4987	6540	5952	7706	4114	4114	4114	5158	2873	11781	11834	11038	13427	51009300	49722882	51929404	1631849	1569044	1639310	399543	378142	398754	368295	347752	367791
2020-04-18	4956605	4253797	6493458	53126	49614	60322	1613	820	4335	5890	5337	6990	4114	4114	4114	4395	2426	10211	10966	10219	12466	51014020	49728995	51933199	1631892	1569121	1639332	400693	379405	399812	369523	349112	368912
2020-04-19	4956326	4253660	6492665	49465	46193	56183	1378	695	3761	5283	4764	6318	4114	4114	4114	3748	2051	8858	10156	9455	11566	51018313	49734531	51936674	1631929	1569189	1639350	401765	380581	400799	370659	350372	369946
2020-04-20	4956089	4253544	6491977	46063	43014	52331	1175	588	3262	4717	4230	5690	4114	4114	4114	3198	1735	7686	9400	8743	10726	51022222	49739554	51939862	1631960	1569247	1639366	402764	381679	401718	371709	351537	370901
2020-04-21	4955886	4253445	6491380	42900	40061	48749	1002	497	2828	4188	3733	5102	4114	4114	4114	2729	1468	6669	8696	8080	9940	51025790	49744117	51942789	1631987	1569297	1639379	403696	382702	402576	372677	352614	371781
2020-04-22	4955713	4253362	6490863	39961	37317	45416	855	420	2452	3696	3271	4553	4114	4114	4114	2328	1241	5786	8039	7462	9207	51029049	49748266	51945481	1632010	1569341	1639390	404565	383656	403376	373570	353609	372591
2020-04-23	4955565	4253292	6490414	37229	34767	42315	729	355	2127	3239	2841	4041	4114	4114	4114	1987	1050	5020	7426	6886	8522	51032031	49752045	51947959	1632030	1569379	1639399	405376	384546	404122	374392	354527	373336
2020-04-24	4955439	4253232	6490024	34690	32399	39432	622	301	1844	2813	2442	3563	4114	4114	4114	1695	888	4355	6855	6349	7883	51034764	49755491	51950245	1632046	1569411	1639407	406132	385376	404818	375149	355373	374021
2020-04-25	4955332	4253182	6489686	32331	30198	36750	530	254	1600	2416	2070	3118	4114	4114	4114	1446	751	3778	6322	5850	7286	51037271	49758636	51952353	1632060	1569440	1639414	406838	386151	405468	375846	356152	374650
2020-04-26	4955240	4253139	6489393	30138	28154	34257	452	215	1388	2048	1726	2704	4114	4114	4114	1234	636	3277	5826	5384	6729	51039574	49761511	51954302	1632073	1569464	1639419	407496	386874	406074	376485	356869	375227
2020-04-27	4955162	4253103	6489139	28101	26254	31938	386	182	1204	1706	1405	2319	4114	4114	4114	1052	538	2842	5364	4952	6209	51041693	49764141	51956104	1632083	1569485	1639424	408111	387548	406640	377072	357529	375757
2020-04-28	4955095	4253072	6488918	26208	24490	29781	329	154	1044	1388	1108	1960	4114	4114	4114	898	455	2466	4934	4550	5724	51043643	49766551	51957772	1632092	1569504	1639428	408685	388178	407169	377611	358134	376242
2020-04-29	4955038	4253047	6488727	24448	22850	27777	281	130	906	1092	830	1626	4114	4114	4114	766	385	2139	4535	4178	5272	51045442	49768761	51959318	1632099	1569520	1639431	409221	388767	407664	378105	358690	376687
2020-04-30	4954990	4253025	6488561	22813	21327	25913	240	110	786	817	572	1316	4114	4114	4114	653	325	1855	4165	3834	4851	51047102	49770791	51960752	1632106	1569533	1639434	409722	389316	408125	378557	359200	377093
2020-05-01	4954948	4253006	6488417	21294	19912	24180	204	93	681	560	333	1027	4114	4114	4114	557	275	1609	3823	3514	4461	51048636	49772657	51962084	1632111	1569545	1639437	410191	389830	408557	378972	359668	377464
2020-05-02	4954913	4252991	6488292	19882	18597	22569	174	79	591	322	111	758	4114	4114	4114	476	233	1396	3505	3217	4099	51050055	49774374	51963320	1632116	1569556	1639439	410628	390310	408961	379350	360096	377802
2020-05-03	4954883	4252978	6488184	18570	17375	21071	149	67	513	102	0	507	4114	4018	4114	406	197	1211	3209	2943	3763	51051368	49775956	51964470	1632120	1569564	1639440	411038	390758	409339	379694	360488	378111
2020-05-04	4954857	4252967	6488090	17351	16239	19679	127	56	445	0	0	274	4010	3818	4114	346	166	1050	2936	2698	3451	51052586	49777415	51965540	1632123	1569572	1639442	411421	391178	409693	380009	360844	378402
2020-05-05	4954835	4252957	6488008	16218	15183	18384	108	48	386	0	0	58	3810	3623	4114	295	141	911	2693	2481	3161	51053716	49778762	51966537	1632126	1569579	1639443	411779	391571	410024	380304	361169	378676
2020-05-06	4954816	4252949	6487938	15164	14200	17181	92	40	335	0	0	0	3615	3433	3969	252	119	790	2477	2289	2894	51054765	49780007	51967466	1632129	1569585	1639444	412115	391938	410334	380582	361471	378934
2020-05-07	4954800	4252942	6487876	14183	13284	16062	79	34	290	0	0	0	3427	3251	3771	215	101	685	2286	2120	2657	51055740	49781158	51968332	1632131	1569590	1639445	412429	392282	410624	380843	361756	379177
2020-05-08	4954787	4252937	6487823	13268	12431	15021	67	29	252	0	0	0	3245	3075	3578	183	85	594	2117	1972	2446	51056646	49782225	51969140	1632133	1569594	1639446	412724	392604	410896	381089	362024	379405
2020-05-09	4954775	4252932	6487777	12416	11635	14051	57	24	218	0	0	0	3070	2907	3391	156	72	516	1971	1845	2260	51057490	49783213	51969895	1632134	1569598	1639446	413000	392906	411151	381321	362277	379619
2020-05-10	4954765	4252928	6487737	11622	10892	13147	49	21	189	0	0	0	2902	2746	3211	133	61	447	1844	1735	2096	51058277	49784130	51970599	1632135	1569601	1639447	413258	393188	411390	381539	362514	379821
2020-05-11	4954757	4252924	6487702	10880	10199	12304	42	17	164	0	0	0	2741	2592	3038	114	52	388	1735	1632	1954	51059009	49784982	51971257	1632136	1569604	1639447	413501	393453	411615	381743	362738	380010
2020-05-12	4954750	4252921	6487672	10188	9552	11518	36	15	142	0	0	0	2588	2446	2872	97	44	337	1632	1535	1831	51059693	49785773	51971873	1632137	1569606	1639448	413728	393702	411825	381935	362948	380188
2020-05-13	4954743	4252919	6487646	9542	8948	10785	30	12	124	0	0	0	2442	2307	2713	83	37	292	1534	1443	1723	51060330	49786508	51972448	1632138	1569608	1639448	413941	393935	412022	382116	363145	380355
2020-05-14	4954738	4252917	6487623	8938	8383	10099	26	11	107	0	0	0	2303	2174	2561	71	31	253	1442	1356	1621	51060925	49787192	51972986	1632139	1569610	1639448	414141	394153	412207	382286	363330	380512
2020-05-15	4954734	4252915	6487604	8374	7854	9460	22	9	93	0	0	0	2171	2049	2417	60	26	220	1355	1273	1524	51061481	49787829	51973490	1632140	1569612	1639448	414328	394358	412380	382445	363504	380659
2020-05-16	4954730	4252914	6487587	7846	7361	8862	19	8	81	0	0	0	2046	1930	2279	51	22	190	1273	1196	1433	51062000	49788422	51973961	1632140	1569613	1639449	414504	394550	412543	382594	363668	380798
2020-05-17	4954727	4252912	6487572	7353	6899	8303	16	6	70	0	0	0	1927	1818	2149	44	19	165	1196	1123	1347	51062485	49788975	51974402	1632140	1569614	1639449	414669	394730	412696	382734	363821	380927
2020-05-18	4954724	4252911	6487559	6892	6467	7780	14	5	61	0	0	0	1815	1711	2025	37	16	143	1123	1054	1265	51062939	49789491	51974816	1632141	1569615	1639449	414824	394899	412839	382866	363965	381049
2020-05-19	4954722	4252910	6487548	6460	6062	7291	12	5	53	0	0	0	1708	1610	1908	32	13	124	1054	989	1188	51063364	49789972	51975203	1632141	1569616	1639449	414969	395058	412974	382989	364100	381163
2020-05-20	4954720	4252910	6487538	6056	5684	6834	10	4	46	0	0	0	1608	1515	1797	27	11	108	989	928	1116	51063761	49790421	51975565	1632141	1569617	1639449	415106	395206	413100	383105	364227	381270
2020-05-21	4954718	4252909	6487530	5678	5329	6406	9	3	40	0	0	0	1513	1426	1691	23	10	94	928	871	1047	51064132	49790840	51975905	1632142	1569618	1639449	415234	395346	413219	383214	364346	381370
2020-05-22	4954716	4252908	6487523	5324	4997	6005	7	3	34	0	0	0	1424	1341	1592	20	8	81	871	817	983	51064480	49791231	51976223	1632142	1569618	1639449	415354	395477	413330	383316	364458	381464
2020-05-23	4954715	4252908	6487517	4992	4686	5631	6	2	30	0	0	0	1339	1261	1498	17	7	70	817	766	922	51064806	49791597	51976521	1632142	1569619	1639449	415467	395600	413435	383411	364562	381553
2020-05-24	4954714	4252908	6487511	4681	4395	5279	5	2	26	0	0	0	1260	1186	1410	14	6	61	766	719	866	51065111	49791939	51976801	1632142	1569619	1639449	415573	395716	413533	383501	364661	381635
2020-05-25	4954713	4252907	6487506	4391	4123	4951	5	2	22	0	0	0	1185	1115	1326	12	5	53	719	674	812	51065397	49792259	51977063	1632142	1569620	1639449	415672	395825	413625	383585	364753	381713
2020-05-26	4954712	4252907	6487502	4118	3867	4643	4	1	19	0	0	0	1114	1049	1247	10	4	46	674	632	762	51065664	49792558	51977309	1632142	1569620	1639449	415766	395926	413712	383663	364839	381786
2020-05-27	4954712	4252907	6487499	3863	3628	4354	3	1	17	0	0	0	1047	986	1173	9	4	40	632	593	714	51065915	49792837	51977539	1632142	1569620	1639449	415853	396022	413793	383737	364920	381854
