time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	28882378	26482482	33474729	277236	228613	302829	7966688	6943353	8830659	14210	10530	14686	4114	4114	4114	6005933	5090466	6823472	19184	14720	19250	13230721	11404913	14700648	429605	348254	455482	39509	27966	35672	27999	18722	24102
2020-02-24	26497432	23977334	31353726	308942	256077	339554	8133635	7203150	8881391	16531	12558	17430	4114	4114	4114	6444344	5495418	7283647	21945	17171	22549	14971814	12884515	16673263	486070	396231	519455	45411	32838	42131	32468	22341	28905
2020-02-25	24170244	21575761	29222730	341709	284762	377017	8174073	7376111	8769300	19044	14746	20378	4114	4114	4114	6832946	5875367	7666479	24959	19823	26123	16829683	14474702	18765252	546296	447780	587271	51964	38276	49339	37475	26428	34331
2020-02-26	21938928	19317806	27112071	374954	314301	414412	8083468	7452065	8499562	21720	17085	23501	4114	4114	4114	7154834	6217246	7952183	28212	22676	29948	18788232	16166822	20952425	609755	502615	658135	59184	44303	57304	43037	31009	40396
2020-02-27	19835999	17234175	25051489	408003	344246	450844	7865529	7425618	8075283	24542	19562	26762	4114	4114	4114	7395048	6508184	8125346	31681	25720	33998	20826881	17948586	23205627	675772	560330	731091	67073	50931	66015	49170	36101	47109
2020-02-28	17886476	15344799	23068415	440124	374078	485386	7531945	7296868	7602060	27474	22159	30111	4114	4114	4114	7541968	6736448	8176641	35334	28940	38222	22921304	19804253	25492191	743551	620410	805070	75621	58163	75445	55880	41714	54468
2020-02-29	16106902	13658771	21186466	470562	403230	517136	7101084	6918498	7160233	30473	24848	33490	4114	4114	4114	7588475	6892390	8103850	39127	32309	42560	25044511	21715066	27777784	812210	682238	878953	84802	65991	85545	63164	47852	62455
2020-03-01	14505331	12175467	19424334	498586	431107	545278	6595895	6395674	6760387	33490	27596	36834	4114	4114	4114	7532656	6969281	7912047	43005	35792	46937	27168209	23659954	30028419	880827	745127	951631	94574	74396	96253	71005	54514	71040
2020-03-02	13082140	10886474	17795182	523528	457123	569135	6041422	5739901	6378278	36472	30364	40077	4114	4114	4114	7377959	6963910	7612892	46907	39348	51272	29264276	25616419	32212404	948484	808342	1022074	104882	83347	107487	79376	61689	80177
2020-03-03	11831418	9777852	16306561	544827	480726	588207	5462359	5084533	5991649	39362	33110	43154	4114	4114	4114	7132762	6876858	7223209	50763	42926	55479	31306206	27561567	34301990	1014321	871136	1089381	115660	92801	119158	88238	69354	89810
2020-03-04	10742613	8832347	14960793	562058	501429	602195	4881028	4452153	5551828	42107	35787	46003	4114	4114	4114	6809464	6652327	6854806	54507	46473	59477	33270360	29473148	36274561	1077571	932787	1152820	126828	102704	131166	97543	77481	99873
2020-03-05	9802188	8031284	13755707	574946	518838	611000	4315995	3859422	5088534	44654	38352	48569	4114	4114	4114	6423233	6320238	6502361	58065	49930	63183	35136923	31330540	38113287	1137593	992624	1211852	138303	112994	143406	107235	86031	110293
2020-03-06	8995076	7356002	12685565	583375	532663	614714	3781392	3317125	4617434	46956	40761	50810	4114	4114	4114	5990635	5806311	6177270	61369	53245	66520	36890489	33115563	39807245	1193890	1050059	1266127	149997	123602	155777	117250	94959	120988
2020-03-07	8305842	6788832	11742048	587381	542734	613593	3286860	2830843	4152126	48977	42974	52691	4114	4114	4114	5528320	5276386	5864800	64356	56359	69424	38520273	34813086	41351094	1246118	1104602	1315480	161818	134453	168178	127520	104211	131879
2020-03-08	7719523	6313669	10915197	587133	548997	608018	2837956	2401969	3703608	50686	44955	54190	4114	4114	4114	5051919	4748517	5513872	66968	59218	71847	40019983	36411377	42744416	1294080	1155877	1359908	173681	145473	180514	137973	113732	142887
2020-03-09	7222163	5916235	10194216	582912	551512	598464	2436837	2028822	3280098	52062	46676	55295	4114	4114	4114	4575230	4236085	5136402	69164	61774	73757	41387427	37902203	43990853	1337713	1203622	1399539	185502	156584	192703	148540	123463	153934
2020-03-10	6801116	5584125	9568116	575081	550436	585460	2083056	1707693	2887134	53094	48115	56007	4114	4114	4114	4109734	3749267	4743779	70915	63987	75138	42623939	39280717	45097172	1377067	1247686	1434600	197205	167714	204667	159153	133341	164948
2020-03-11	6445159	5306719	9026185	564060	546005	569239	1774332	1433712	2527874	53779	49259	56335	4114	4114	4114	3664392	3295149	4346376	72204	65824	75990	43733703	40545168	46072354	1412287	1288017	1465394	208721	178791	216344	169747	143305	175863
2020-03-12	6144491	5075019	8558315	550300	538521	551731	1507235	1201521	2203505	54122	50099	56298	4114	4114	4114	3245695	2878066	3953162	73027	67266	76327	44723066	41696490	46926768	1443587	1324654	1492264	219991	189751	227680	180262	153297	186620
2020-03-13	5890648	4881459	8155186	534259	527379	534505	1277725	1005740	1913687	54137	50636	55921	4114	4114	4114	2857879	2500045	3571506	73394	68302	76177	45599881	42737828	47671476	1471228	1357704	1515579	230964	200536	238634	190643	163261	197165
2020-03-14	5676384	4719705	7808363	516386	509803	517576	1081561	841270	1656983	53842	50875	55232	4114	4114	4114	2503238	2161290	3207124	73321	68933	75575	46372921	43674042	48317678	1495503	1387332	1535707	241598	211095	249173	200841	173144	207455
2020-03-15	5495533	4584473	7510314	497102	490337	501121	914577	703462	1431234	53261	50829	54265	4114	4114	4114	2182489	1860653	2864145	72840	69167	74564	47051398	44511234	48876301	1516716	1413743	1553009	251861	221385	259274	210813	182899	217450
2020-03-16	5342868	4471362	7254390	476799	467994	485081	772862	588189	1233864	52421	50514	53055	4114	4114	4114	1895133	1596050	2545263	71982	69022	73188	47644567	45256321	49357708	1535174	1437166	1567826	261727	231369	268923	220522	192484	227121
2020-03-17	5213974	4376709	7034764	455826	445337	468954	652853	491866	1062114	51351	49949	51614	4114	4114	4114	1639788	1364806	2251942	70786	68521	71497	48161442	45916663	49771517	1551174	1457846	1580475	271181	241018	278111	229939	201862	236444
2020-03-18	5105125	4297466	6846363	434490	422652	451453	551379	411419	913218	50081	49158	50096	4114	4114	4114	1414476	1163934	1984632	69292	67693	69515	48610583	46499762	50126497	1564996	1476031	1591242	280210	250310	286838	239039	210999	245402
2020-03-19	5013181	4231096	6684789	413055	400174	433198	465661	344240	784514	48642	47997	48589	4114	4114	4114	1216862	990342	1742994	67541	66572	67539	48999967	47013028	50430537	1576903	1491965	1600386	288811	259229	295106	247803	219869	253981
2020-03-20	4935498	4175487	6546246	391747	378096	414456	393295	288133	673517	47062	46466	47106	4114	4114	4114	1044437	840981	1526095	65575	64783	65571	49336915	47463599	50690648	1587135	1505883	1608135	296982	267765	302924	256218	228450	262174
2020-03-21	4869848	4128878	6427461	370747	356571	395462	332219	241260	577959	45370	44773	45653	4114	4114	4114	894659	712948	1332593	63432	62795	63640	49628055	47858226	50913007	1595908	1518007	1614691	304730	275911	310301	264273	236725	269979
2020-03-22	4814355	4089801	6325621	350207	335717	376421	280676	202085	495798	43592	42838	44230	4114	4114	4114	765046	603544	1160882	61152	60280	61750	49879331	48203191	51103011	1603417	1528542	1620230	312060	283668	317252	271965	244681	277395
2020-03-23	4767437	4057029	6238310	330242	315621	357506	237175	169329	425225	41753	40864	42781	4114	4114	4114	653249	510308	1009209	58769	57696	59870	50096024	48504265	51265349	1609833	1537678	1624904	318983	291036	323791	279292	252309	284427
2020-03-24	4727763	4029539	6163452	310944	296344	338863	200456	141927	364647	39873	38873	41219	4114	4114	4114	557085	431031	875774	56315	55071	57913	50282796	48766699	51404073	1615308	1545586	1628843	325511	298022	329935	286254	259603	291082
2020-03-25	4694208	4006474	6099271	292378	277927	320612	169454	118994	312674	37974	36882	39592	4114	4114	4114	474566	363752	758790	53819	52435	55819	50443735	48995222	51522666	1619974	1552421	1632160	331658	304634	335701	292858	266562	297368
2020-03-26	4665824	3987120	6044240	274589	260392	302848	143273	99792	268099	36071	34908	37918	4114	4114	4114	403898	306749	656537	51305	49809	53646	50582409	49194068	51624118	1623948	1558319	1634951	337440	310882	341107	299109	273186	303295
2020-03-27	4641812	3970876	5997055	257605	243746	285646	121157	83707	229876	34180	32962	36215	4114	4114	4114	343484	258517	567392	48798	47215	51419	50701919	49367000	51710981	1627328	1563403	1637298	342871	316776	346171	305015	279479	308876
2020-03-28	4621495	3957241	5956593	241441	227986	269061	102471	70229	197105	32313	31057	34498	4114	4114	4114	291911	217755	489850	46315	44670	49163	50804953	49517347	51785433	1630202	1567782	1639271	347968	322330	350911	310588	285445	314123
2020-03-29	4604303	3945795	5921896	226099	213097	253134	86680	58931	169010	30480	29201	32782	4114	4114	4114	247940	183339	422530	43872	42186	46898	50893832	49648042	51849330	1632644	1571549	1640929	352747	327558	355345	315837	291093	319050
2020-03-30	4589755	3936186	5892141	211573	199061	237891	73330	49458	144924	28692	27401	31078	4114	4114	4114	210491	154304	364183	41484	39775	44641	50970556	49761658	51904247	1634717	1574787	1642321	357225	332472	359490	320776	296430	323671
2020-03-31	4577443	3928118	5866624	197846	185850	223347	62044	41513	124274	26954	25662	29396	4114	4114	4114	178624	129827	313686	39161	37445	42409	51036845	49860445	51951523	1636477	1577569	1643489	361417	337088	363363	325415	301465	327999
2020-04-01	4567023	3921343	5844739	184901	173435	209506	52499	34849	106571	25272	23989	27745	4114	4114	4114	151529	109203	270037	36911	35203	40213	51094179	49946367	51992293	1637970	1579958	1644470	365339	341420	366981	329769	306210	332050
2020-04-02	4558203	3915654	5825970	172712	161784	196367	44427	29257	91393	23650	22385	26134	4114	4114	4114	128506	91835	232347	34742	33053	38066	51143824	50021136	52027520	1639237	1582009	1645293	369008	345482	370357	333851	310674	335838
2020-04-03	4550737	3910877	5809872	161252	150863	183920	37599	24564	78379	22092	20850	24566	4114	4114	4114	108953	77215	199834	32657	30998	35976	51186867	50086236	52058021	1640311	1583767	1645983	372436	349288	373509	337672	314870	339376
2020-04-04	4544418	3906865	5796065	150491	140636	172151	31822	20625	67220	20599	19387	23048	4114	4114	4114	92356	64912	171807	30660	29038	33950	51224239	50142958	52084488	1641221	1585276	1646563	375640	352853	376449	341248	318809	342678
2020-04-05	4539069	3903496	5784222	140398	131068	161041	26934	17319	57652	19172	17995	21582	4114	4114	4114	78273	54562	147665	28752	27174	31994	51256737	50192420	52107506	1641993	1586569	1647048	378632	356190	379192	344590	322503	345757
2020-04-06	4534540	3900667	5774065	130941	122124	150571	22798	14544	49447	17813	16674	20172	4114	4114	4114	66327	45858	126881	26935	25405	30112	51285043	50235591	52127574	1642647	1587677	1647456	381426	359311	381750	347710	325964	348626
2020-04-07	4530707	3898290	5765352	122087	113770	140716	19298	12214	42411	16521	15423	18819	4114	4114	4114	56197	38538	108998	25206	23730	28306	51309740	50273308	52145113	1643201	1588627	1647797	384033	362230	384135	350622	329203	351296
2020-04-08	4527462	3896294	5757878	113806	105970	131451	16335	10257	36376	15296	14240	17525	4114	4114	4114	47609	32384	93616	23566	22145	26577	51331329	50306297	52160481	1643670	1589441	1648084	386467	364959	386358	353336	332231	353781
2020-04-09	4524714	3894618	5751467	106066	98693	122751	13828	8614	31201	14136	13124	16290	4114	4114	4114	40329	27211	80391	22013	20649	24927	51350235	50335185	52173983	1644068	1590137	1648324	388737	367508	388431	355863	335060	356091
2020-04-10	4522388	3893210	5745969	98836	91907	114590	11706	7235	26763	13039	12072	15114	4114	4114	4114	34160	22863	69024	20544	19239	23355	51366826	50360512	52185877	1644405	1590734	1648525	390855	369890	390363	358216	337700	358237
2020-04-11	4520473	3892058	5741400	92086	85581	106940	9856	6046	22808	12004	11082	13998	4114	4114	4114	28933	19209	59257	19156	17911	21861	51381416	50382748	52196383	1644690	1591245	1648694	392830	372114	392164	360404	340161	360230
2020-04-12	4519398	3891403	5739006	85787	79686	99776	7757	4741	17927	11029	10152	12938	4114	4114	4114	24492	16131	50833	17849	16663	20442	51394271	50402295	52205687	1644932	1591683	1648836	394672	374191	393842	362439	342455	362080
2020-04-13	4518489	3890854	5736957	79913	74195	93070	6062	3693	13970	10111	9278	11936	4114	4114	4114	20658	13504	43398	16618	15491	19098	51405611	50419484	52213945	1645136	1592057	1648954	396390	376130	395406	364328	344591	363795
2020-04-14	4517725	3890396	5735215	74435	69082	86796	4756	2887	10931	9247	8458	10988	4114	4114	4114	17315	11242	36747	15461	14393	17827	51415612	50434573	52221281	1645308	1592375	1649053	397992	377939	396864	366082	346578	365385
2020-04-15	4517087	3890016	5733747	69328	64320	80927	3768	2277	8653	8437	7689	10093	4114	4114	4114	14418	9304	30854	14375	13364	16627	51424425	50447791	52227803	1645451	1592643	1649134	399486	379627	398222	367710	348426	366858
2020-04-16	4516557	3889702	5732518	64568	59888	75439	3018	1816	6940	7676	6969	9249	4114	4114	4114	11941	7663	25730	13356	12401	15495	51432193	50459356	52233610	1645570	1592869	1649202	400878	381203	399489	369219	350143	368222
2020-04-17	4516119	3889444	5731497	60134	55763	70312	2441	1461	5628	6962	6295	8454	4114	4114	4114	9852	6289	21355	12402	11501	14430	51439047	50469474	52238791	1645669	1593057	1649257	402177	382673	400669	370618	351737	369485
2020-04-18	4515758	3889232	5730650	56004	51924	65523	1987	1183	4600	6293	5665	7705	4114	4114	4114	8108	5149	17670	11509	10661	13427	51445108	50478339	52243425	1645750	1593214	1649302	403387	384044	401770	371913	353217	370652
2020-04-19	4515461	3889059	5729951	52158	48353	61053	1625	962	3778	5667	5076	7002	4114	4114	4114	6664	4210	14595	10673	9876	12486	51450485	50486123	52247583	1645817	1593345	1649339	404516	385322	402795	373112	354589	371731
2020-04-20	4515217	3888917	5729373	48579	45032	56884	1332	784	3112	5081	4525	6341	4114	4114	4114	5473	3440	12045	9893	9143	11602	51455269	50492977	52251327	1645872	1593454	1649370	405568	386515	403752	374221	355860	372728
2020-04-21	4515017	3888802	5728897	45248	41943	52997	1093	640	2566	4534	4012	5721	4114	4114	4114	4493	2810	9937	9163	8459	10774	51459542	50499029	52254707	1645917	1593544	1649394	406550	387628	404644	375245	357038	373647
2020-04-22	4514853	3888707	5728504	42150	39071	49376	897	523	2123	4022	3534	5139	4114	4114	4114	3688	2295	8196	8481	7820	9997	51463371	50504391	52257770	1645954	1593619	1649414	407465	388666	405476	376191	358127	374494
2020-04-23	4514718	3888630	5728179	39268	36401	46002	737	427	1764	3546	3089	4594	4114	4114	4114	3027	1874	6761	7845	7225	9270	51466813	50509157	52260553	1645984	1593682	1649431	408319	389634	406252	377064	359135	375274
2020-04-24	4514608	3888567	5727912	36588	33919	42861	605	349	1466	3102	2674	4084	4114	4114	4114	2485	1531	5576	7250	6669	8590	51469918	50513406	52263088	1646009	1593734	1649444	409115	390537	406976	377868	360065	375992
2020-04-25	4514517	3888516	5727691	34096	31613	39938	496	285	1219	2688	2289	3608	4114	4114	4114	2040	1250	4600	6695	6150	7953	51472728	50517207	52265404	1646029	1593777	1649455	409858	391379	407651	378608	360923	376651
2020-04-26	4514442	3888474	5727510	31779	29469	37217	408	233	1013	2303	1930	3164	4114	4114	4114	1674	1021	3794	6177	5667	7357	51475278	50520617	52267524	1646046	1593813	1649464	410551	392165	408282	379288	361714	377257
2020-04-27	4514381	3888440	5727359	29626	27477	34686	335	190	842	1944	1597	2749	4114	4114	4114	1374	834	3130	5693	5216	6799	51477599	50523685	52269470	1646060	1593842	1649471	411199	392899	408871	379914	362443	377812
2020-04-28	4514331	3888412	5727236	27624	25626	32332	275	155	700	1611	1287	2363	4114	4114	4114	1128	681	2582	5242	4798	6278	51479716	50526454	52271259	1646071	1593867	1649477	411803	393584	409420	380488	363113	378322
2020-04-29	4514289	3888389	5727134	25764	23906	30143	225	127	581	1301	998	2003	4114	4114	4114	926	556	2130	4823	4409	5791	51481652	50528960	52272908	1646080	1593888	1649482	412367	394223	409934	381014	363729	378789
2020-04-30	4514256	3888370	5727049	24035	22308	28108	185	104	483	1012	730	1668	4114	4114	4114	760	454	1757	4434	4049	5337	51483427	50531233	52274429	1646088	1593905	1649485	412894	394820	410414	381497	364294	379217
2020-05-01	4514228	3888355	5726980	22428	20823	26215	152	85	401	743	479	1355	4114	4114	4114	624	371	1449	4072	3715	4913	51485057	50533301	52275835	1646094	1593919	1649489	413387	395377	410863	381940	364813	379608
2020-05-02	4514205	3888342	5726923	20935	19443	24456	125	69	334	493	248	1065	4114	4114	4114	512	303	1196	3737	3405	4519	51486557	50535186	52277136	1646099	1593931	1649491	413847	395898	411282	382345	365289	379964
2020-05-03	4514186	3888332	5726875	19548	18161	22821	102	56	277	260	33	793	4114	4114	4114	421	247	986	3426	3116	4154	51487941	50536909	52278342	1646104	1593941	1649493	414277	396385	411674	382715	365726	380288
2020-05-04	4514171	3888324	5726836	18259	16969	21301	84	46	230	45	0	540	4114	3943	4114	345	202	818	3137	2853	3814	51489218	50538487	52279462	1646107	1593949	1649495	414680	396840	412042	383051	366125	380589
2020-05-05	4514158	3888317	5726804	17061	15862	19888	69	38	191	0	0	305	3956	3745	4114	283	165	680	2872	2619	3499	51490400	50539935	52280502	1646110	1593955	1649497	415056	397265	412385	383360	366489	380873
2020-05-06	4514148	3888312	5726778	15947	14831	18575	57	31	159	0	0	87	3757	3552	4114	233	135	565	2636	2411	3206	51491495	50541266	52281470	1646112	1593961	1649498	415409	397663	412707	383650	366820	381140
2020-05-07	4514139	3888307	5726756	14911	13872	17355	46	25	132	0	0	0	3564	3366	3997	191	110	470	2427	2228	2935	51492510	50542492	52282371	1646114	1593966	1649499	415739	398036	413008	383924	367127	381392
2020-05-08	4514132	3888303	5726738	13946	12978	16221	38	21	110	0	0	0	3378	3186	3798	157	90	390	2242	2067	2693	51493454	50543624	52283211	1646116	1593970	1649499	416048	398384	413291	384182	367415	381629
2020-05-09	4514126	3888300	5726722	13047	12145	15166	32	17	92	0	0	0	3197	3013	3605	129	73	324	2080	1927	2479	51494330	50544670	52283994	1646117	1593973	1649500	416337	398711	413555	384425	367687	381851
2020-05-10	4514119	3888296	5726701	12209	11368	14183	28	15	83	0	0	0	3024	2848	3417	106	60	270	1938	1806	2289	51495147	50545638	52284724	1646118	1593976	1649501	416609	399016	413803	384653	367943	382060
2020-05-11	4514113	3888293	5726684	11428	10643	13268	26	13	75	0	0	0	2858	2689	3236	87	49	225	1817	1700	2121	51495907	50546535	52285407	1646119	1593978	1649501	416863	399303	414036	384868	368184	382257
2020-05-12	4514108	3888291	5726670	10699	9966	12415	23	12	67	0	0	0	2700	2538	3062	72	41	189	1710	1599	1976	51496616	50547368	52286044	1646120	1593980	1649501	417101	399571	414254	385069	368411	382441
2020-05-13	4514104	3888289	5726658	10018	9334	11620	20	10	58	0	0	0	2548	2395	2894	60	34	160	1608	1503	1850	51497277	50548142	52286640	1646120	1593981	1649502	417325	399822	414458	385258	368623	382614
2020-05-14	4514101	3888287	5726648	9383	8744	10878	17	9	51	0	0	0	2404	2258	2734	51	28	136	1512	1413	1740	51497895	50548863	52287197	1646121	1593983	1649502	417534	400058	414650	385436	368824	382777
2020-05-15	4514098	3888286	5726639	8789	8192	10185	15	7	44	0	0	0	2267	2128	2581	43	24	116	1421	1327	1637	51498472	50549534	52287719	1646121	1593984	1649502	417731	400279	414830	385603	369011	382930
2020-05-16	4514095	3888284	5726631	8234	7676	9538	12	6	37	0	0	0	2137	2005	2436	36	20	99	1335	1247	1539	51499012	50550160	52288207	1646122	1593985	1649502	417915	400486	414999	385760	369188	383073
2020-05-17	4514093	3888283	5726625	7715	7193	8934	10	5	32	0	0	0	2014	1889	2297	31	17	85	1254	1171	1447	51499516	50550744	52288664	1646122	1593986	1649502	418088	400681	415157	385907	369354	383208
2020-05-18	4514091	3888282	5726620	7230	6742	8370	9	4	27	0	0	0	1897	1778	2166	26	14	73	1178	1099	1359	51499988	50551290	52289092	1646122	1593986	1649502	418250	400863	415305	386045	369509	383334
2020-05-19	4514090	3888282	5726615	6776	6320	7842	8	4	24	0	0	0	1786	1674	2041	22	12	62	1106	1032	1277	51500430	50551799	52289492	1646122	1593987	1649502	418402	401034	415445	386175	369655	383452
2020-05-20	4514089	3888281	5726611	6352	5925	7348	6	3	20	0	0	0	1681	1575	1922	19	10	53	1038	968	1199	51500843	50552274	52289868	1646123	1593987	1649503	418545	401195	415576	386296	369792	383563
2020-05-21	4514087	3888281	5726607	5955	5555	6887	5	3	17	0	0	0	1582	1482	1810	16	8	46	974	908	1126	51501231	50552719	52290220	1646123	1593988	1649503	418679	401345	415699	386410	369921	383668
2020-05-22	4514087	3888280	5726604	5583	5208	6455	5	2	15	0	0	0	1489	1395	1704	13	7	39	914	852	1057	51501593	50553134	52290549	1646123	1593988	1649503	418805	401487	415814	386517	370041	383765
2020-05-23	4514086	3888280	5726602	5235	4884	6051	4	2	13	0	0	0	1401	1312	1604	11	6	33	857	800	992	51501933	50553523	52290858	1646123	1593989	1649503	418923	401620	415922	386617	370154	383857
2020-05-24	4514085	3888280	5726600	4909	4580	5673	3	2	11	0	0	0	1318	1234	1510	10	5	29	804	750	931	51502251	50553886	52291148	1646123	1593989	1649503	419034	401744	416024	386711	370261	383943
2020-05-25	4514085	3888279	5726598	4603	4296	5319	3	1	9	0	0	0	1239	1160	1420	8	4	24	754	703	873	51502549	50554226	52291419	1646123	1593989	1649503	419138	401861	416120	386800	370360	384023
2020-05-26	4514084	3888279	5726596	4317	4029	4987	2	1	8	0	0	0	1165	1091	1336	7	3	21	708	660	819	51502828	50554544	52291674	1646123	1593989	1649503	419236	401971	416209	386882	370453	384099
2020-05-27	4514084	3888279	5726595	4049	3780	4677	2	1	7	0	0	0	1096	1026	1257	6	3	18	664	619	768	51503090	50554842	52291913	1646123	1593989	1649503	419328	402074	416294	386960	370541	384170
