time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	28882378	26482482	33474729	277236	228613	302829	7966688	6943353	8830659	14210	10530	14686	4114	4114	4114	6005933	5090466	6823472	19184	14720	19250	13230721	11404913	14700648	429605	348254	455482	39509	27966	35672	27999	18722	24102
2020-02-24	26497432	23977334	31353726	308942	256077	339554	8133635	7203150	8881391	16531	12558	17430	4114	4114	4114	6444344	5495418	7283647	21945	17171	22549	14971814	12884515	16673263	486070	396231	519455	45411	32838	42131	32468	22341	28905
2020-02-25	24170244	21575761	29222730	341709	284762	377017	8174073	7376111	8769300	19044	14746	20378	4114	4114	4114	6832946	5875367	7666479	24959	19823	26123	16829683	14474702	18765252	546296	447780	587271	51964	38276	49339	37475	26428	34331
2020-02-26	21938928	19317806	27112071	374954	314301	414412	8083468	7452065	8499562	21720	17085	23501	4114	4114	4114	7154834	6217246	7952183	28212	22676	29948	18788232	16166822	20952425	609755	502615	658135	59184	44303	57304	43037	31009	40396
2020-02-27	19835999	17234175	25051489	408003	344246	450844	7865529	7425618	8075283	24542	19562	26762	4114	4114	4114	7395048	6508184	8125346	31681	25720	33998	20826881	17948586	23205627	675772	560330	731091	67073	50931	66015	49170	36101	47109
2020-02-28	17886476	15344799	23068415	440124	374078	485386	7531945	7296868	7602060	27474	22159	30111	4114	4114	4114	7541968	6736448	8176641	35334	28940	38222	22921304	19804253	25492191	743551	620410	805070	75621	58163	75445	55880	41714	54468
2020-02-29	16106902	13658771	21186466	470562	403230	517136	7101084	6918498	7160233	30473	24848	33490	4114	4114	4114	7588475	6892390	8103850	39127	32309	42560	25044511	21715066	27777784	812210	682238	878953	84802	65991	85545	63164	47852	62455
2020-03-01	15008171	12658377	19905350	498576	431096	545269	6099584	5919076	6194828	33490	27596	36834	4114	4114	4114	7526443	6962277	7906261	43005	35792	46937	27167904	23659610	30028135	880817	745116	951622	94574	74396	96252	71005	54514	71040
2020-03-02	14044858	11799011	18737714	523253	456811	568881	5155076	4900736	5345053	36470	30362	40075	4114	4114	4114	7310534	6887093	7550651	46906	39347	51271	29255607	25606582	32204375	948201	808020	1021811	104880	83345	107485	79375	61688	80176
2020-03-03	13178803	11038934	17656787	543431	479127	586924	4366715	4063568	4632286	39347	33092	43140	4114	4114	4114	6927393	6639926	7050547	50755	42916	55471	31261254	27510093	34260663	1012850	869452	1088028	115643	92782	119142	88229	69344	89802
2020-03-04	12415718	10379553	16676232	558223	496992	598698	3723333	3392679	4046369	42048	35719	45948	4114	4114	4114	6424364	6262204	6454641	54471	46432	59445	33143979	29326992	36159292	1073437	928005	1149049	126761	102627	131104	97508	77440	99840
2020-03-05	11753039	9815412	15799697	567307	509901	604097	3192210	2851336	3585565	44501	38175	48430	4114	4114	4114	5862177	5754012	5905499	57966	49816	63093	34878802	31028831	37879842	1129152	982758	1204218	138123	112785	143242	107136	85917	110202
2020-03-06	11182612	9336772	15023331	570863	517849	603512	2744271	2406327	3196832	46646	40397	50529	4114	4114	4114	5287810	5153254	5395777	61154	52994	66325	36455935	32601876	39417693	1179688	1033270	1253396	149615	123156	155432	117034	94707	120793
2020-03-07	10693920	8932432	14339396	569374	521145	597627	2360046	2034318	2849303	48442	42339	52209	4114	4114	4114	4730210	4547628	4854908	63956	55888	69065	37876063	34042622	40778817	1225077	1079436	1296789	161131	133643	167560	127120	103741	131520
2020-03-08	10276208	8591495	13738812	563466	520251	587242	2027650	1720164	2534756	49860	43969	53453	4114	4114	4114	4204767	3984973	4394456	66307	58432	71256	39145911	35353508	41975003	1265549	1121344	1334794	172575	144157	179527	137312	112946	142296
2020-03-09	9919521	8304179	13212504	553802	515685	573168	1739542	1453780	2249592	50894	45268	54262	4114	4114	4114	3718629	3474322	3958399	68160	60569	72865	40275251	36540093	43020639	1301432	1159184	1367891	183865	154619	191252	147534	122256	153041
2020-03-10	9615059	8062036	12751964	541028	507964	556164	1490240	1227816	1991957	51548	46232	54651	4114	4114	4114	3274397	3016421	3557489	69490	62263	73882	41275184	37609503	43930828	1333098	1193198	1396581	194932	164960	202666	157720	131607	163683
2020-03-11	9355204	7857903	12359823	525745	498918	536917	1275159	1036388	1760352	51835	46866	54645	4114	4114	4114	2872234	2609464	3210597	70298	63498	74321	42157192	38569622	44720394	1360927	1223648	1421354	205719	175122	213719	167806	140939	174161
2020-03-12	9133424	7685751	12059120	508498	485153	518727	1090161	874490	1553146	51778	47183	54276	4114	4114	4114	2510940	2250351	2888154	70603	64280	74218	42932635	39428666	45403364	1385297	1250809	1442675	216182	185055	224371	177739	150197	184421
2020-03-13	8944134	7540519	11797930	489773	470670	498884	931435	737764	1368520	51405	47203	53582	4114	4114	4114	2188503	1935355	2590393	70438	64628	73624	43612451	40194914	45992723	1406570	1274957	1460972	226285	194720	234595	187472	159335	194418
2020-03-14	8782566	7417958	11571145	469998	454944	476553	795508	622412	1204547	50748	46948	52603	4114	4114	4114	1902414	1660483	2317070	69846	64571	72595	44206974	40876526	46500305	1425087	1296362	1476634	236003	204086	244371	196966	168311	204115
2020-03-15	8644652	7314499	11374293	449541	437230	454836	679259	525152	1057200	49839	46442	51378	4114	4114	4114	1649872	1421703	2067549	68875	64143	71189	44725824	41481390	46936769	1441164	1315284	1490011	245319	213127	253690	206187	177090	213485
2020-03-16	8526919	7216987	11203464	428718	418064	431796	579927	443164	925898	48712	45861	49946	4114	4114	4114	1427943	1215083	1840876	67575	63385	69464	45177845	42017026	47311620	1455093	1331972	1501415	254222	221825	262548	215110	185640	222504
2020-03-17	8426406	7130989	11055245	407795	398990	411267	495097	374053	810410	47400	44842	48372	4114	4114	4114	1233678	1036895	1635861	65994	62522	67475	45571084	42490500	47633263	1467137	1346659	1511122	262706	230169	270948	223714	193939	231158
2020-03-18	8340588	7058104	10926663	386991	379233	391342	422678	315787	708974	45936	43697	46875	4114	4114	4114	1064204	883670	1451155	64178	61055	65426	45912794	42908380	47909083	1477535	1359560	1519373	270772	238150	278896	231984	201964	239437
2020-03-19	8267310	6996322	10815129	366486	359138	371551	360863	266654	619981	44349	42462	45251	4114	4114	4114	916791	752239	1285319	62170	59505	63372	46209466	43292026	48145525	1486499	1371656	1526378	278423	245767	286402	239909	209702	247333
2020-03-20	8204734	6943944	10718390	346424	339284	352052	308105	225211	541978	42668	41111	43327	4114	4114	4114	788891	639739	1136875	60011	57806	61050	46466868	43661212	48348189	1494216	1383011	1532319	285668	253019	293478	247484	217141	254847
2020-03-21	8151294	6899532	10634489	326917	319177	332488	263077	190244	473660	40917	39603	41446	4114	4114	4114	678163	543619	1003971	57740	55962	58495	46690100	43987471	48521922	1500854	1392995	1537353	292515	259911	300140	254705	224273	261980
2020-03-22	8105653	6861871	10561726	308051	300332	314422	224645	160734	413860	39120	37954	39556	4114	4114	4114	582479	461617	883447	55388	53834	56012	46883651	44275499	48670899	1506557	1401761	1541616	298976	266447	306403	261575	231094	268738
2020-03-23	8066669	6829931	10498625	289888	282373	296469	191841	135822	360465	37296	36268	37579	4114	4114	4114	499929	391753	776611	52987	51620	53429	47051454	44505853	48798714	1511454	1408180	1545223	305066	272637	312284	268096	237604	275127
2020-03-24	8033371	6802841	10443905	272473	265190	279318	163838	114786	313645	35463	34674	35753	4114	4114	4114	428807	332294	682090	50561	49421	50955	47196947	44677897	48908447	1515656	1413254	1548274	310797	278491	317801	274275	243803	281159
2020-03-25	8004926	6779862	10396453	255831	248465	263400	139932	97020	272876	33636	32853	33996	4114	4114	4114	367605	281739	598607	48135	47131	48601	47323125	44828424	49002735	1519259	1417656	1550854	316185	284018	322973	280119	249694	286842
2020-03-26	7980628	6760369	10359860	239977	232374	248097	119520	82013	237385	31829	31151	32246	4114	4114	4114	314991	238789	524983	45728	44843	46277	47432593	44960130	49083833	1522347	1421472	1553034	321246	289231	327816	285637	255283	292191
2020-03-27	7959870	6743832	10330245	224913	217179	233433	102092	69333	206494	30052	29365	30516	4114	4114	4114	269800	202324	460137	43356	42450	43974	47527608	45075386	49153665	1524992	1424780	1554876	325995	294142	332349	290839	260576	297217
2020-03-28	7941385	6729287	10303312	210635	202859	219578	87960	59138	180928	28314	27650	28816	4114	4114	4114	231013	171382	403089	41032	40163	41705	47610130	45176270	49213874	1527258	1427644	1556432	330449	298765	336589	295737	265582	301934
2020-03-29	7917905	6711683	10266166	197128	189385	206755	83396	55701	171902	26622	25921	27101	4114	4114	4114	197916	145259	353350	38768	37842	39408	47681863	45264626	49265865	1529198	1430126	1557746	334621	303111	340552	300343	270309	306357
2020-03-30	7897798	6696719	10233971	184380	176729	194520	78366	52013	162045	24983	24270	25535	4114	4114	4114	170550	123809	310690	36573	35645	37320	47744427	45342326	49310925	1530864	1432284	1558859	338529	307195	344255	304669	274766	310498
2020-03-31	7880431	6683909	10205738	172379	164860	182902	72384	47721	150530	23400	22709	23967	4114	4114	4114	148442	106556	275320	34453	33552	35221	47799411	45411350	49350264	1532306	1434182	1559808	342186	311085	347714	308728	278964	314373
2020-04-01	7865272	6672847	10180636	161104	153745	171918	65789	43048	137960	21878	21209	22463	4114	4114	4114	130439	92582	246049	32413	31541	33220	47848161	45473385	49384897	1533568	1435874	1560626	345607	314888	350944	312532	282914	317996
2020-04-02	7851929	6663226	10158075	150530	143349	161562	59117	38361	125269	20418	19774	21060	4114	4114	4114	115394	80998	221140	30457	29612	31344	47891693	45529641	49415599	1534680	1437398	1561336	348808	318460	353959	316094	286627	321379
2020-04-03	7840119	6654818	10137667	140622	133633	151812	52769	33933	113148	19022	18386	19710	4114	4114	4114	102472	71151	199338	28588	27713	29537	47930743	45580929	49442946	1535666	1438882	1561957	351800	321814	356773	319427	290259	324537
2020-04-04	7829637	6647450	10119150	131345	124621	142638	46947	29903	101945	17692	17043	18416	4114	4114	4114	91149	62621	179882	26806	25912	27804	47965861	45632849	49467375	1536543	1440344	1562500	354598	324962	359400	322543	293715	327481
2020-04-05	7820321	6640986	10102331	122662	116218	134007	41713	26309	91767	16428	15771	17193	4114	4114	4114	81117	55150	162342	25110	24206	26175	47997479	45681695	49489233	1537323	1441671	1562977	357214	327916	361851	325454	296960	330224
2020-04-06	7812041	6635312	10087053	114537	108371	125887	37051	23136	82587	15228	14569	16061	4114	4114	4114	72184	48574	146470	23501	22594	24658	48025962	45726289	49508813	1538017	1442876	1563395	359659	330688	364138	328171	300005	332779
2020-04-07	7804680	6630332	10073178	106938	101047	118248	32911	20346	74328	14092	13435	14982	4114	4114	4114	64220	42775	132099	21977	21072	23209	48051628	45766994	49526365	1538634	1443970	1563761	361944	333120	366272	330705	302858	335157
2020-04-08	7798139	6625962	10060580	99831	94210	111061	29238	17895	66898	13018	12367	13954	4114	4114	4114	57120	37661	119096	20536	19638	21828	48074760	45804142	49542111	1539184	1444963	1564083	364079	335317	368264	333068	305532	337368
2020-04-09	7792325	6622126	10049143	93187	87832	104301	25978	15741	60212	12004	11362	12976	4114	4114	4114	50795	33153	107341	19175	18289	20516	48095616	45838040	49556248	1539672	1445863	1564365	366074	337375	370121	335269	308014	339424
2020-04-10	7787160	6618761	10038762	86978	81881	97942	23082	13847	54194	11048	10417	12048	4114	4114	4114	45163	29181	96725	17891	17021	19269	48114425	45868970	49568949	1540107	1446680	1564612	367938	339302	371855	337318	310120	341334
2020-04-11	7782570	6615808	10029340	81175	76331	91962	20510	12182	48775	10148	9529	11167	4114	4114	4114	40152	25682	87141	16682	15831	18088	48131395	45897190	49580371	1540493	1447420	1564829	369679	341107	373472	339225	312085	343107
2020-04-12	7778492	6613217	10020789	75755	71156	86339	18224	10718	43896	9300	8697	10333	4114	4114	4114	35693	22602	78494	15546	14725	16968	48146711	45922940	49590651	1540836	1448091	1565019	371306	342797	374980	340999	313917	344753
2020-04-13	7774869	6610943	10013029	70693	66331	81053	16192	9429	39502	8503	7922	9544	4114	4114	4114	31727	19889	70695	14477	13689	15910	48160542	45946435	49599912	1541142	1448699	1565186	372825	344379	376388	342648	315625	346279
2020-04-14	7771650	6608948	10005987	65966	61833	76083	14387	8295	35547	7754	7197	8798	4114	4114	4114	28200	17502	63663	13475	12718	14909	48173037	45967876	49608262	1541413	1449251	1565332	374245	345860	377700	344180	317216	347695
2020-04-15	7768789	6607198	9999596	61554	57641	71343	12783	7298	31986	7052	6518	8093	4114	4114	4114	25064	15401	57324	12535	11810	13964	48184330	45987441	49615798	1541654	1449750	1565460	375571	347247	378925	345602	318697	349006
2020-04-16	7766248	6605662	9993797	57436	53735	66857	11357	6420	28781	6392	5882	7427	4114	4114	4114	22276	13551	51610	11654	10961	13073	48194542	46005298	49622606	1541868	1450203	1565572	376809	348545	380068	346922	320076	350220
2020-04-17	7763991	6604315	9988535	53593	50096	62648	10091	5648	25896	5774	5287	6798	4114	4114	4114	19797	11924	46462	10829	10168	12233	48203782	46021597	49628762	1542059	1450613	1565671	377966	349761	381135	348147	321359	351344
2020-04-18	7761985	6603133	9983760	50009	46706	58699	8965	4969	23299	5195	4730	6206	4114	4114	4114	17593	10491	41824	10056	9427	11441	48212146	46036476	49634334	1542228	1450984	1565757	379047	350899	382130	349282	322551	352384
2020-04-19	7760203	6602095	9979427	46665	43549	54996	7965	4371	20962	4652	4211	5647	4114	4114	4114	15634	9231	37645	9334	8734	10696	48219722	46050059	49639382	1542379	1451321	1565833	380056	351964	383059	350333	323659	353344
2020-04-20	7758620	6601185	9975495	43546	40608	51523	7077	3845	18859	4145	3726	5120	4114	4114	4114	13892	8121	33882	8658	8087	9994	48226588	46062462	49643960	1542512	1451625	1565899	380999	352961	383926	351306	324688	354231
2020-04-21	7757213	6600386	9971928	40639	37870	48267	6287	3383	16967	3671	3273	4624	4114	4114	4114	12344	7145	30493	8025	7483	9334	48232815	46073788	49648116	1542631	1451902	1565957	381880	353895	384735	352205	325642	355048
2020-04-22	7755964	6599686	9968692	37928	35321	45216	5586	2976	15264	3229	2852	4155	4114	4114	4114	10969	6286	27442	7433	6918	8706	48238464	46084133	49651893	1542737	1452152	1566008	382703	354769	385491	353036	326525	355802
2020-04-23	7754853	6599071	9965755	35401	32948	42297	4963	2618	13783	2816	2460	3708	4114	4114	4114	9746	5531	24695	6880	6391	8108	48243593	46093583	49655329	1542830	1452378	1566052	383473	355587	386197	353802	327344	356495
2020-04-24	7753867	6598531	9963091	33046	30739	39554	4409	2303	12478	2431	2094	3288	4114	4114	4114	8660	4866	22221	6362	5898	7547	48248253	46102218	49658458	1542914	1452583	1566091	384192	356354	386856	354509	328101	357133
2020-04-25	7752991	6598058	9960674	30852	28683	36990	3917	2026	11297	2072	1754	2894	4114	4114	4114	7695	4281	19995	5878	5439	7018	48252489	46110109	49661310	1542988	1452769	1566126	384864	357072	387471	355160	328801	357719
2020-04-26	7752212	6597643	9958481	28807	26770	34594	3480	1782	10227	1737	1438	2525	4114	4114	4114	6837	3766	17991	5426	5011	6522	48256342	46117321	49663912	1543054	1452937	1566156	385492	357773	388047	355759	329447	358257
2020-04-27	7751521	6597278	9956491	26903	24990	32354	3092	1568	9259	1426	1143	2180	4114	4114	4114	6074	3313	16187	5004	4612	6056	48259850	46123915	49666289	1543112	1453089	1566182	386079	358435	388584	356309	330045	358751
2020-04-28	7750906	6596959	9954685	25129	23333	30261	2747	1379	8382	1135	868	1856	4114	4114	4114	5397	2915	14564	4611	4242	5618	48263045	46129945	49668463	1543164	1453227	1566205	386629	359054	389087	356815	330628	359204
2020-04-29	7750360	6596678	9953048	23476	21792	28307	2440	1213	7588	864	611	1553	4114	4114	4114	4795	2564	13103	4245	3899	5207	48265958	46135460	49670452	1543210	1453352	1566225	387143	359634	389557	357281	331166	359620
2020-04-30	7749875	6596432	9951562	21937	20358	26481	2168	1067	6869	610	373	1270	4114	4114	4114	4260	2256	11857	3905	3580	4819	48268616	46140506	49672275	1543251	1453465	1566243	387623	360178	389996	357707	331662	359999
2020-05-01	7749445	6596216	9950214	20504	19024	24776	1926	939	6219	374	151	1000	4114	4114	4114	3785	1985	10735	3589	3283	4451	48271042	46145124	49673947	1543288	1453567	1566258	388073	360688	390408	358098	332119	360345
2020-05-02	7749062	6596027	9948990	19170	17783	23185	1711	826	5629	155	0	745	4114	4060	4114	3363	1746	9719	3295	3008	4107	48273259	46149351	49675482	1543320	1453660	1566272	388495	361165	390792	358455	332540	360661
2020-05-03	7748722	6595860	9947881	17928	16628	21699	1520	727	5096	0	0	507	4065	3861	4114	2988	1536	8799	3021	2760	3787	48275286	46153222	49676894	1543349	1453744	1566284	388889	361613	391153	358780	332925	360957
2020-05-04	7748420	6595715	9946874	16771	15553	20313	1350	639	4613	0	0	285	3868	3667	4114	2654	1351	7966	2775	2539	3488	48277141	46156767	49678192	1543374	1453820	1566294	389259	362033	391490	359084	333278	361237
2020-05-05	7748151	6595587	9945961	15693	14551	19019	1200	562	4176	0	0	78	3675	3478	4114	2358	1189	7212	2555	2344	3208	48278839	46160016	49679388	1543397	1453888	1566303	389605	362427	391807	359371	333602	361500
2020-05-06	7747913	6595474	9945132	14688	13618	17812	1066	495	3780	0	0	0	3488	3296	3996	2095	1046	6529	2360	2171	2950	48280397	46162993	49680491	1543417	1453951	1566312	389929	362797	392103	359641	333907	361748
2020-05-07	7747701	6595376	9944381	13751	12747	16685	947	435	3422	0	0	0	3307	3120	3806	1861	920	5911	2188	2020	2718	48281825	46165723	49681509	1543435	1454007	1566319	390233	363144	392380	359895	334195	361981
2020-05-08	7747513	6595289	9943699	12876	11934	15633	841	383	3098	0	0	0	3132	2952	3619	1654	809	5351	2037	1889	2512	48283137	46168227	49682449	1543451	1454058	1566325	390518	363470	392641	360135	334467	362201
2020-05-09	7747346	6595213	9943080	12060	11176	14650	747	337	2804	0	0	0	2964	2790	3437	1469	712	4844	1906	1776	2328	48284342	46170525	49683318	1543465	1454104	1566330	390786	363775	392885	360361	334724	362407
2020-05-10	7747197	6595147	9942519	11297	10467	13731	664	296	2538	0	0	0	2803	2636	3262	1305	626	4385	1793	1672	2166	48285449	46172634	49684122	1543478	1454146	1566335	391036	364062	393114	360573	334966	362601
2020-05-11	7747065	6595089	9942010	10583	9805	12872	590	261	2298	0	0	0	2649	2488	3092	1160	551	3970	1688	1573	2023	48286469	46174570	49684866	1543489	1454184	1566339	391272	364332	393328	360772	335194	362783
2020-05-12	7746948	6595037	9941548	9917	9186	12068	524	229	2080	0	0	0	2502	2348	2929	1030	485	3593	1589	1480	1900	48287407	46176349	49685556	1543499	1454218	1566343	391492	364585	393530	360960	335409	362954
2020-05-13	7746844	6594992	9941129	9294	8608	11316	466	202	1883	0	0	0	2362	2214	2772	915	426	3253	1495	1391	1791	48288272	46177983	49686195	1543508	1454249	1566346	391699	364823	393718	361136	335611	363115
2020-05-14	7746751	6594953	9940749	8710	8067	10612	414	177	1704	0	0	0	2228	2088	2622	813	375	2945	1406	1307	1688	48289070	46179485	49686789	1543515	1454277	1566349	391894	365046	393896	361302	335801	363266
2020-05-15	7746669	6594918	9940404	8165	7561	9952	367	156	1543	0	0	0	2101	1967	2478	722	330	2666	1322	1228	1591	48289806	46180866	49687340	1543522	1454302	1566351	392076	365256	394062	361457	335980	363407
2020-05-16	7746596	6594888	9940091	7654	7087	9335	326	137	1397	0	0	0	1981	1853	2341	642	290	2413	1243	1154	1498	48290485	46182136	49687852	1543528	1454325	1566353	392247	365453	394218	361604	336149	363540
2020-05-17	7746531	6594861	9939807	7176	6644	8756	290	121	1264	0	0	0	1867	1746	2211	570	255	2184	1168	1084	1411	48291113	46183304	49688327	1543534	1454346	1566355	392408	365638	394365	361741	336307	363665
2020-05-18	7746474	6594838	9939550	6729	6229	8214	258	106	1144	0	0	0	1759	1644	2087	506	225	1977	1097	1017	1328	48291693	46184380	49688770	1543539	1454365	1566357	392559	365812	394502	361869	336456	363782
2020-05-19	7746422	6594817	9939316	6310	5841	7706	229	93	1036	0	0	0	1657	1547	1969	450	198	1790	1030	955	1249	48292230	46185370	49689182	1543543	1454382	1566358	392700	365975	394631	361990	336597	363892
2020-05-20	7746377	6594799	9939104	5917	5477	7230	203	82	938	0	0	0	1560	1456	1857	400	174	1620	968	896	1175	48292727	46186283	49689566	1543547	1454398	1566359	392833	366129	394753	362104	336728	363995
2020-05-21	7746337	6594784	9938912	5549	5136	6784	181	72	849	0	0	0	1468	1370	1751	355	153	1467	908	841	1104	48293188	46187123	49689923	1543550	1454412	1566361	392958	366273	394866	362210	336852	364091
2020-05-22	7746301	6594770	9938738	5205	4817	6365	160	64	768	0	0	0	1382	1289	1650	315	135	1328	853	789	1038	48293614	46187898	49690257	1543553	1454424	1566361	393075	366409	394973	362310	336968	364182
2020-05-23	7746269	6594758	9938579	4882	4518	5973	143	56	695	0	0	0	1301	1213	1555	280	118	1202	800	741	976	48294010	46188612	49690567	1543556	1454436	1566362	393186	366536	395073	362404	337077	364267
2020-05-24	7746240	6594747	9938436	4580	4238	5605	127	49	630	0	0	0	1224	1140	1465	249	104	1088	751	695	917	48294377	46189271	49690857	1543559	1454446	1566363	393289	366656	395168	362492	337180	364347
2020-05-25	7746215	6594738	9938306	4296	3975	5260	113	43	570	0	0	0	1151	1073	1380	221	92	985	705	652	861	48294718	46189878	49691128	1543561	1454455	1566364	393386	366768	395256	362574	337276	364421
2020-05-26	7746193	6594729	9938188	4030	3729	4936	100	38	516	0	0	0	1083	1009	1299	197	81	891	661	611	809	48295034	46190439	49691380	1543563	1454464	1566364	393477	366874	395339	362652	337367	364491
